zip_code,latitude,longitude,city,state,county
12256,42.614.852,-73.970.812,Albany,NY,Albany
12257,42.614.852,-73.970.812,Albany,NY,Albany
12260,42.614.852,-73.970.812,Albany,NY,Albany
12261,42.614.852,-73.970.812,Albany,NY,Albany
12262,42.614.852,-73.970.812,Albany,NY,Albany
12288,42.614.852,-73.970.812,Albany,NY,Albany
12469,42.464.687,-74.213.992,Preston Hollow,NY,Albany
82051,41.464.065,-105.676.771,Bosler,WY,Albany
82052,41.110.146,-105.325.712,Buford,WY,Albany
82055,41.311.739,-105.847.938,Centennial,WY,Albany
82058,42.203.504,-105.677.952,Garrett,WY,Albany
82063,41.053.927,-106.076.251,Jelm,WY,Albany
82070,4.143.902,-105.801.022,Laramie,WY,Albany
82071,41.715.061,-105.797.388,Laramie,WY,Albany
82072,41.582.018,-105.708.717,Laramie,WY,Albany
82073,41.307.065,-105.624.667,Laramie,WY,Albany
82083,42.023.074,-105.514.610,Rock River,WY,Albany
82084,41.271.207,-105.486.538,Tie Siding,WY,Albany
22901,38.093.604,-78.561.139,Charlottesville,VA,Albemarle
22909,38.024.474,-78.448.214,Charlottesville,VA,Albemarle
22911,38.099.507,-78.408.498,Charlottesville,VA,Albemarle
22924,38.001.317,-78.727.146,Batesville,VA,Albemarle
22931,37.893.092,-78.709.897,Covesville,VA,Albemarle
22932,38.129.592,-78.710.635,Crozet,VA,Albemarle
22936,38.166.565,-78.506.832,Earlysville,VA,Albemarle
22937,3.782.019,-78.609.661,Esmont,VA,Albemarle
22940,38.194.421,-78.584.936,Free Union,VA,Albemarle
22943,38.078.772,-78.521.957,Greenwood,VA,Albemarle
22945,38.065.383,-78.595.831,Ivy,VA,Albemarle
22946,37.850.141,-78.541.911,Keene,VA,Albemarle
22947,38.053.137,-78.339.571,Keswick,VA,Albemarle
22959,37.933.631,-7.863.511,North Garden,VA,Albemarle
22987,38.179.859,-78.618.912,White Hall,VA,Albemarle
24562,37.751.112,-78.631.326,Howardsville,VA,Albemarle
24590,37.846.277,-78.529.827,Scottsville,VA,Albemarle
48705,44.678.354,-83.599.977,Barton City,MI,Alcona
48721,44.794.881,-8.334.884,Black River,MI,Alcona
48728,44.705.591,-8.378.745,Curran,MI,Alcona
48737,4.457.341,-83.708.328,Glennie,MI,Alcona
48738,44.557.782,-83.338.437,Greenbush,MI,Alcona
48740,44.656.694,-8.341.973,Harrisville,MI,Alcona
48742,4.465.922,-83.454.865,Lincoln,MI,Alcona
48745,44.578.092,-83.591.419,Mikado,MI,Alcona
48762,44.792.293,-83.489.404,Spruce,MI,Alcona
38834,3.487.589,-88.591.575,Corinth,MS,Alcorn
38835,34.920.451,-88.521.772,Corinth,MS,Alcorn
38846,34.868.523,-8.841.982,Glen,MS,Alcorn
38865,34.818.882,-8.856.325,Rienzi,MS,Alcorn
99553,55.430.594,-162.558.130,Akutan,AK,Aleutians East
99571,55.650.875,-160.654.522,Cold Bay,AK,Aleutians East
99583,55.430.594,-162.558.130,False Pass,AK,Aleutians East
99612,55.430.594,-162.558.130,King Cove,AK,Aleutians East
99661,55.350.356,-160.485.506,Sand Point,AK,Aleutians East
99546,5.424.018,-176.787.412,Adak,AK,Aleutians West
99547,5.424.018,-176.787.412,Atka,AK,Aleutians West
99591,5.424.018,-176.787.412,Saint George Island,AK,Aleutians West
99638,5.424.018,-176.787.412,Nikolski,AK,Aleutians West
99660,5.424.018,-176.787.412,Saint Paul Island,AK,Aleutians West
99685,5.385.513,-166.518.069,Unalaska,AK,Aleutians West
99692,53.865.295,-166.525.333,Dutch Harbor,AK,Aleutians West
28636,35.938.931,-81.149.233,Hiddenite,NC,Alexander
28678,3.588.313,-81.162.749,Stony Point,NC,Alexander
28681,35.916.914,-81.209.656,Taylorsville,NC,Alexander
62913,37.152.775,-89.325.581,Cache,IL,Alexander
62914,37.028.797,-89.192.754,Cairo,IL,Alexander
62957,37.295.842,-8.946.653,Mc Clure,IL,Alexander
62962,37.152.775,-89.325.581,Miller City,IL,Alexander
62969,37.167.445,-89.353.662,Olive Branch,IL,Alexander
62988,37.239.072,-89.269.752,Tamms,IL,Alexander
62990,37.221.042,-89.459.863,Thebes,IL,Alexander
62993,37.152.775,-89.325.581,Unity,IL,Alexander
22301,38.823.062,-77.079.622,Alexandria,VA,Alexandria City
22302,38.827.627,-77.089.566,Alexandria,VA,Alexandria City
22304,3.881.522,-7.710.993,Alexandria,VA,Alexandria City
22305,38.835.412,-77.063.959,Alexandria,VA,Alexandria City
22311,38.832.762,-77.119.627,Alexandria,VA,Alexandria City
22313,38.815.762,-7.709.005,Alexandria,VA,Alexandria City
22314,38.811.436,-77.063.587,Alexandria,VA,Alexandria City
22320,38.804.413,-77.046.699,Alexandria,VA,Alexandria City
22331,38.801.342,-77.070.733,Alexandria,VA,Alexandria City
22332,38.803.142,-77.072.679,Alexandria,VA,Alexandria City
22333,38.815.762,-7.709.005,Alexandria,VA,Alexandria City
22334,38.815.762,-7.709.005,Alexandria,VA,Alexandria City
22336,38.815.762,-7.709.005,Alexandria,VA,Alexandria City
73716,3.651.176,-98.449.895,Aline,OK,Alfalfa
73719,36.925.116,-9.829.243,Amorita,OK,Alfalfa
73722,36.730.959,-98.324.548,Burlington,OK,Alfalfa
73726,36.578.946,-9.845.608,Carmen,OK,Alfalfa
73728,36.665.351,-98.366.783,Cherokee,OK,Alfalfa
73739,36.531.985,-98.151.279,Goltry,OK,Alfalfa
73741,36.546.639,-98.271.091,Helena,OK,Alfalfa
73749,36.666.492,-98.181.223,Jet,OK,Alfalfa
49806,46.444.586,-86.911.506,Au Train,MI,Alger
49816,46.336.962,-86.993.579,Chatham,MI,Alger
49822,46.426.964,-87.049.704,Deerton,MI,Alger
49825,46.329.926,-87.013.761,Eben Junction,MI,Alger
49826,46.348.071,-87.043.622,Rumely,MI,Alger
49839,46.668.806,-85.964.145,Grand Marais,MI,Alger
49862,46.414.779,-86.460.319,Munising,MI,Alger
49884,46.434.256,-86.367.899,Shingleton,MI,Alger
49891,46.238.695,-87.014.443,Trenary,MI,Alger
49895,46.291.471,-86.671.351,Wetmore,MI,Alger
52140,4.343.073,-91.509.087,Dorchester,IA,Allamakee
52146,43.288.601,-91.209.339,Harpers Ferry,IA,Allamakee
52151,43.346.574,-91.277.117,Lansing,IA,Allamakee
52160,43.457.526,-91.354.022,New Albin,IA,Allamakee
52162,43.175.423,-91.507.751,Postville,IA,Allamakee
52170,43.217.292,-91.310.349,Waterville,IA,Allamakee
52172,43.290.026,-91.445.754,Waukon,IA,Allamakee
49010,42.539.295,-85.894.873,Allegan,MI,Allegan
49070,42.537.142,-85.626.918,Martin,MI,Allegan
49078,42.486.075,-85.724.612,Otsego,MI,Allegan
49080,42.479.577,-85.633.538,Plainwell,MI,Allegan
49311,42.633.006,-85.643.043,Bradley,MI,Allegan
49314,42.731.193,-85.840.372,Burnips,MI,Allegan
49323,42.721.585,-85.788.666,Dorr,MI,Allegan
49328,42.623.664,-85.780.339,Hopkins,MI,Allegan
49335,42.736.987,-85.663.538,Moline,MI,Allegan
49344,42.612.772,-85.612.828,Shelbyville,MI,Allegan
49348,42.685.065,-85.642.406,Wayland,MI,Allegan
49406,42.636.883,-86.202.158,Douglas,MI,Allegan
49408,42.542.809,-8.611.849,Fennville,MI,Allegan
49416,42.630.533,-86.072.032,Glenn,MI,Allegan
49419,42.693.859,-85.980.959,Hamilton,MI,Allegan
49450,42.483.692,-8.606.653,Pullman,MI,Allegan
49453,42.645.611,-86.165.451,Saugatuck,MI,Allegan
14029,42.474.283,-78.247.413,Centerville,NY,Allegany
14707,42.073.739,-78.059.374,Allentown,NY,Allegany
14708,42.025.431,-78.084.837,Alma,NY,Allegany
14709,42.217.609,-78.090.559,Angelica,NY,Allegany
14711,42.320.366,-7.812.964,Belfast,NY,Allegany
14714,42.290.569,-78.237.314,Black Creek,NY,Allegany
14715,42.154.417,-78.139.391,Bolivar,NY,Allegany
14717,42.257.674,-78.174.601,Caneadea,NY,Allegany
14721,42.013.691,-78.264.775,Ceres,NY,Allegany
14727,42.245.997,-78.209.403,Cuba,NY,Allegany
14735,4.245.079,-78.104.285,Fillmore,NY,Allegany
14739,42.187.901,-78.157.246,Friendship,NY,Allegany
14744,42.422.827,-78.206.289,Houghton,NY,Allegany
14745,424.777,-78.140.343,Hume,NY,Allegany
14754,42.031.872,-78.209.708,Little Genesee,NY,Allegany
14774,42.114.385,-78.168.055,Richburg,NY,Allegany
14777,42.397.363,-7.823.233,Rushford,NY,Allegany
14786,4.212.267,-78.221.332,West Clarksville,NY,Allegany
14802,42.240.535,-77.783.192,Alfred,NY,Allegany
14803,42.254.097,-77.799.317,Alfred Station,NY,Allegany
14804,42.313.285,-77.851.286,Almond,NY,Allegany
14806,42.145.794,-77.811.901,Andover,NY,Allegany
14813,42.242.168,-77.963.148,Belmont,NY,Allegany
14822,42.422.577,-77.835.626,Canaseraga,NY,Allegany
14880,4.216.615,-77.965.672,Scio,NY,Allegany
14884,42.455.859,-77.889.425,Swain,NY,Allegany
14895,42.230.956,-77.917.245,Wellsville,NY,Allegany
14897,42.050.965,-77.821.349,Whitesville,NY,Allegany
21501,39.580.691,-78.690.593,Cumberland,MD,Allegany
21502,3.959.915,-78.844.425,Cumberland,MD,Allegany
21503,39.580.691,-78.690.593,Cumberland,MD,Allegany
21504,39.580.691,-78.690.593,Cumberland,MD,Allegany
21505,39.594.043,-78.843.432,Cumberland,MD,Allegany
21521,39.536.798,-79.009.008,Barton,MD,Allegany
21524,3.969.668,-78.803.067,Corriganville,MD,Allegany
21528,39.652.837,-78.901.395,Eckhart Mines,MD,Allegany
21529,39.708.261,-78.777.446,Ellerslie,MD,Allegany
21530,39.679.418,-78.524.164,Flintstone,MD,Allegany
21532,3.964.206,-78.912.502,Frostburg,MD,Allegany
21539,39.571.706,-78.934.521,Lonaconing,MD,Allegany
21540,39.475.381,-79.058.451,Luke,MD,Allegany
21542,39.595.113,-78.943.082,Midland,MD,Allegany
21543,39.633.866,-78.960.403,Midlothian,MD,Allegany
21545,39.695.649,-78.872.465,Mount Savage,MD,Allegany
21555,39.596.645,-78.572.564,Oldtown,MD,Allegany
21556,39.572.452,-78.843.962,Pinto,MD,Allegany
21557,3.950.582,-78.921.162,Rawlings,MD,Allegany
21560,39.601.008,-78.687.137,Spring Gap,MD,Allegany
21562,39.490.547,-79.013.989,Westernport,MD,Allegany
21766,39.641.946,-78.408.891,Little Orleans,MD,Allegany
24448,37.796.454,-79.785.987,Iron Gate,VA,Alleghany
24457,37.780.396,-7.988.283,Low Moor,VA,Alleghany
24474,37.806.241,-79.840.421,Selma,VA,Alleghany
28623,36.520.689,-80.983.323,Ennice,NC,Alleghany
28627,36.470.469,-81.006.386,Glade Valley,NC,Alleghany
28663,36.527.637,-81.301.935,Piney Creek,NC,Alleghany
28668,36.398.983,-80.987.489,Roaring Gap,NC,Alleghany
28675,36.495.157,-81.140.955,Sparta,NC,Alleghany
15006,40.493.128,-79.903.121,Bairdford,PA,Allegheny
15007,40.434.436,-80.024.817,Bakerstown,PA,Allegheny
15014,40.272.101,-79.899.562,Brackenridge,PA,Allegheny
15015,40.434.436,-80.024.817,Bradfordwoods,PA,Allegheny
15017,40.354.589,-80.091.342,Bridgeville,PA,Allegheny
15018,40.457.657,-80.208.374,Buena Vista,PA,Allegheny
15020,40.434.436,-80.024.817,Bunola,PA,Allegheny
15024,40.434.436,-80.024.817,Cheswick,PA,Allegheny
15025,40.324.279,-79.931.735,Clairton,PA,Allegheny
15026,40.490.003,-80.290.333,Clinton,PA,Allegheny
15028,40.434.436,-80.024.817,Coulters,PA,Allegheny
15030,40.434.436,-80.024.817,Creighton,PA,Allegheny
15031,40.354.712,-80.166.906,Cuddy,PA,Allegheny
15032,40.434.436,-80.024.817,Curtisville,PA,Allegheny
15034,40.315.793,-79.892.171,Dravosburg,PA,Allegheny
15035,40.434.436,-80.024.817,East Mc Keesport,PA,Allegheny
15037,40.271.965,-79.896.642,Elizabeth,PA,Allegheny
15044,40.434.436,-80.024.817,Gibsonia,PA,Allegheny
15045,40.434.436,-80.024.817,Glassport,PA,Allegheny
15046,40.468.068,-80.123.459,Crescent,PA,Allegheny
15047,40.434.436,-80.024.817,Greenock,PA,Allegheny
15049,40.434.436,-80.024.817,Harwick,PA,Allegheny
15051,40.434.436,-80.024.817,Indianola,PA,Allegheny
15056,40.375.069,-80.015.425,Leetsdale,PA,Allegheny
15064,40.355.865,-8.014.155,Morgan,PA,Allegheny
15065,40.434.436,-80.024.817,Natrona Heights,PA,Allegheny
15071,40.403.348,-80.184.169,Oakdale,PA,Allegheny
15075,40.434.436,-80.024.817,Rural Ridge,PA,Allegheny
15076,40.434.436,-80.024.817,Russellton,PA,Allegheny
15082,40.386.263,-80.208.316,Sturgeon,PA,Allegheny
15084,40.434.436,-80.024.817,Tarentum,PA,Allegheny
15086,40.434.436,-80.024.817,Warrendale,PA,Allegheny
15088,40.271.597,-7.989.661,West Elizabeth,PA,Allegheny
15090,40.434.436,-80.024.817,Wexford,PA,Allegheny
15091,40.434.436,-80.024.817,Wildwood,PA,Allegheny
15095,40.434.436,-80.024.817,Warrendale,PA,Allegheny
15096,40.434.436,-80.024.817,Warrendale,PA,Allegheny
15101,40.434.436,-80.024.817,Allison Park,PA,Allegheny
15102,40.371.471,-8.011.595,Bethel Park,PA,Allegheny
15104,40.366.287,-79.858.359,Braddock,PA,Allegheny
15106,4.044.908,-80.103.165,Carnegie,PA,Allegheny
15108,40.469.268,-80.140.228,Coraopolis,PA,Allegheny
15110,40.372.069,-7.985.382,Duquesne,PA,Allegheny
15112,40.434.436,-80.024.817,East Pittsburgh,PA,Allegheny
15116,40.357.719,-79.979.974,Glenshaw,PA,Allegheny
15120,40.392.619,-79.905.171,Homestead,PA,Allegheny
15122,40.360.575,-79.908.621,West Mifflin,PA,Allegheny
15123,40.434.436,-80.024.817,West Mifflin,PA,Allegheny
15126,40.452.644,-80.128.852,Imperial,PA,Allegheny
15127,40.434.436,-80.024.817,Ingomar,PA,Allegheny
15129,40.303.119,-79.997.567,South Park,PA,Allegheny
15130,40.434.436,-80.024.817,Mc Keesport,PA,Allegheny
15131,40.434.436,-80.024.817,Mc Keesport,PA,Allegheny
15132,40.407.269,-80.048.026,Mc Keesport,PA,Allegheny
15133,40.323.419,-79.940.172,Mc Keesport,PA,Allegheny
15134,40.434.436,-80.024.817,Mc Keesport,PA,Allegheny
15135,40.434.436,-80.024.817,Mc Keesport,PA,Allegheny
15136,40.467.006,-80.103.669,Mc Kees Rocks,PA,Allegheny
15137,40.434.436,-80.024.817,North Versailles,PA,Allegheny
15139,40.434.436,-80.024.817,Oakmont,PA,Allegheny
15140,40.434.436,-80.024.817,Pitcairn,PA,Allegheny
15142,40.402.452,-80.166.896,Presto,PA,Allegheny
15143,40.451.367,-8.020.828,Sewickley,PA,Allegheny
15144,40.434.436,-80.024.817,Springdale,PA,Allegheny
15145,40.434.436,-80.024.817,Turtle Creek,PA,Allegheny
15146,40.548.117,-80.236.882,Monroeville,PA,Allegheny
15147,40.351.469,-80.011.574,Verona,PA,Allegheny
15148,40.434.436,-80.024.817,Wilmerding,PA,Allegheny
15189,40.434.436,-80.024.817,Sewickley,PA,Allegheny
15201,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15202,40.328.598,-79.949.182,Pittsburgh,PA,Allegheny
15203,40.425.369,-79.979.914,Pittsburgh,PA,Allegheny
15204,40.455.368,-80.064.416,Pittsburgh,PA,Allegheny
15205,40.432.205,-80.102.101,Pittsburgh,PA,Allegheny
15206,40.416.419,-80.075.427,Pittsburgh,PA,Allegheny
15207,40.356.169,-79.982.123,Pittsburgh,PA,Allegheny
15208,40.519.017,-8.016.608,Pittsburgh,PA,Allegheny
15209,40.392.719,-80.042.375,Pittsburgh,PA,Allegheny
15210,40.419.662,-80.027.243,Pittsburgh,PA,Allegheny
15211,40.429.519,-80.014.375,Pittsburgh,PA,Allegheny
15212,40.428.169,-80.074.977,Pittsburgh,PA,Allegheny
15213,40.423.069,-79.980.624,Pittsburgh,PA,Allegheny
15214,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15215,40.377.569,-79.994.074,Pittsburgh,PA,Allegheny
15216,40.400.091,-80.046.176,Pittsburgh,PA,Allegheny
15217,40.385.219,-80.054.876,Pittsburgh,PA,Allegheny
15218,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15219,40.375.351,-80.017.075,Pittsburgh,PA,Allegheny
15220,40.418.119,-80.052.576,Pittsburgh,PA,Allegheny
15221,40.414.611,-80.043.342,Pittsburgh,PA,Allegheny
15222,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15223,40.457.418,-80.044.926,Pittsburgh,PA,Allegheny
15224,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15225,40.505.118,-80.115.528,Pittsburgh,PA,Allegheny
15226,4.040.014,-80.016.074,Pittsburgh,PA,Allegheny
15227,40.380.519,-79.966.723,Pittsburgh,PA,Allegheny
15228,40.369.569,-80.043.925,Pittsburgh,PA,Allegheny
15229,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15230,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15231,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15232,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15233,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15234,40.368.819,-80.022.399,Pittsburgh,PA,Allegheny
15235,40.398.608,-80.000.854,Pittsburgh,PA,Allegheny
15236,4.033.514,-79.983.243,Pittsburgh,PA,Allegheny
15237,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15238,40.380.019,-80.006.474,Pittsburgh,PA,Allegheny
15239,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15240,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15241,40.332.266,-80.081.026,Pittsburgh,PA,Allegheny
15242,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15243,40.384.169,-80.072.876,Pittsburgh,PA,Allegheny
15244,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15250,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15251,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15252,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15253,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15254,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15255,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15257,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15258,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15259,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15260,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15261,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15262,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15263,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15264,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15265,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15266,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15267,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15268,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15270,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15272,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15274,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15275,4.044.952,-80.179.475,Pittsburgh,PA,Allegheny
15276,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15277,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15278,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15279,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15281,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15282,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15283,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15285,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15286,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15290,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
15295,40.434.436,-80.024.817,Pittsburgh,PA,Allegheny
42120,3.667.931,-8.617.603,Adolphus,KY,Allen
42150,36.782.131,-86.184.088,Halfway,KY,Allen
42153,36.678.703,-86.038.273,Holland,KY,Allen
42164,36.783.817,-86.188.104,Scottsville,KY,Allen
45801,40.772.147,-840.471,Lima,OH,Allen
45802,40.781.785,-84.138.566,Lima,OH,Allen
45804,40.694.996,-84.063.491,Lima,OH,Allen
45805,40.733.043,-84.169.749,Lima,OH,Allen
45807,40.795.463,-84.138.298,Lima,OH,Allen
45808,40.831.419,-83.975.831,Beaverdam,OH,Allen
45809,40.847.946,-84.183.152,Gomer,OH,Allen
45817,4.078.635,-83.928.268,Bluffton,OH,Allen
45820,40.830.388,-84.085.154,Cairo,OH,Allen
45833,40.794.444,-84.311.596,Delphos,OH,Allen
45850,40.739.067,-83.941.613,Harrod,OH,Allen
45854,40.758.211,-83.949.934,Lafayette,OH,Allen
45887,40.732.147,-84.159.688,Spencerville,OH,Allen
46704,41.103.797,-85.292.474,Arcola,IN,Allen
46741,41.195.015,-84.963.984,Grabill,IN,Allen
46743,41.227.324,-84.987.882,Harlan,IN,Allen
46745,40.957.347,-85.002.148,Hoagland,IN,Allen
46748,41.237.988,-85.159.437,Huntertown,IN,Allen
46765,41.232.203,-85.043.118,Leo,IN,Allen
46773,41.059.007,-8.490.402,Monroeville,IN,Allen
46774,41.102.098,-84.962.038,New Haven,IN,Allen
46797,41.125.044,-84.874.249,Woodburn,IN,Allen
46798,41.009.498,-85.086.518,Yoder,IN,Allen
46799,40.918.797,-85.282.422,Zanesville,IN,Allen
46801,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46802,41.065.397,-8.515.842,Fort Wayne,IN,Allen
46803,41.065.648,-85.084.069,Fort Wayne,IN,Allen
46804,41.057.168,-85.239.172,Fort Wayne,IN,Allen
46805,41.099.948,-85.078.019,Fort Wayne,IN,Allen
46806,41.049.248,-85.082.319,Fort Wayne,IN,Allen
46807,41.042.342,-8.514.682,Fort Wayne,IN,Allen
46808,41.093.898,-85.184.121,Fort Wayne,IN,Allen
46809,41.037.097,-85.205.071,Fort Wayne,IN,Allen
46814,41.045.647,-85.305.823,Fort Wayne,IN,Allen
46815,41.141.189,-85.072.068,Fort Wayne,IN,Allen
46816,40.988.047,-85.033.817,Fort Wayne,IN,Allen
46818,41.112.548,-85.203.895,Fort Wayne,IN,Allen
46819,40.978.697,-85.126.419,Fort Wayne,IN,Allen
46825,41.138.003,-85.104.001,Fort Wayne,IN,Allen
46835,41.156.698,-85.057.218,Fort Wayne,IN,Allen
46845,41.095.957,-85.084.581,Fort Wayne,IN,Allen
46850,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46851,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46852,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46853,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46854,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46855,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46856,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46857,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46858,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46859,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46860,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46861,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46862,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46863,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46864,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46865,41.126.298,-85.090.669,Fort Wayne,IN,Allen
46866,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46867,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46868,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46869,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46885,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46895,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46896,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46897,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46898,41.093.763,-85.070.713,Fort Wayne,IN,Allen
46899,41.093.763,-85.070.713,Fort Wayne,IN,Allen
66732,37.838.456,-95.215.073,Elsmore,KS,Allen
66742,37.923.162,-95.346.697,Gas,KS,Allen
66748,37.829.342,-9.534.549,Humboldt,KS,Allen
66749,37.885.757,-95.391.057,Iola,KS,Allen
66751,37.914.528,-95.255.758,La Harpe,KS,Allen
66755,37.914.394,-95.197.671,Moran,KS,Allen
66772,37.768.978,-9.524.453,Savonburg,KS,Allen
70638,30.818.176,-92.758.262,Elizabeth,LA,Allen
70644,30.770.681,-92.933.723,Grant,LA,Allen
70648,30.578.402,-92.928.777,Kinder,LA,Allen
70651,30.512.276,-92.980.987,Leblanc,LA,Allen
70654,30.703.476,-92.906.757,Mittie,LA,Allen
70655,30.644.704,-92.763.802,Oberlin,LA,Allen
70658,30.511.148,-93.036.823,Reeves,LA,Allen
71463,30.769.826,-92.771.752,Oakdale,LA,Allen
29810,32.990.158,-81.287.561,Allendale,SC,Allendale
29827,32.959.892,-81.249.224,Fairfax,SC,Allendale
29836,32.951.573,-81.348.337,Martin,SC,Allendale
29846,33.024.104,-81.225.755,Sycamore,SC,Allendale
29849,33.098.848,-81.206.789,Ulmer,SC,Allendale
49707,45.033.143,-83.495.091,Alpena,MI,Alpena
49744,44.996.329,-83.667.641,Herron,MI,Alpena
49747,44.909.723,-83.608.911,Hubbard Lake,MI,Alpena
49753,45.013.075,-83.761.958,Lachine,MI,Alpena
49766,45.028.249,-8.353.661,Ossineke,MI,Alpena
95646,38.575.433,-120.285.021,Kirkwood,CA,Alpine
