Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
79911,TX,1.92,10560.0,11/5/2012,31.84,-106.43,7;24,El Paso,48141
79911,TX,1.92,10560.0,9/5/2012,31.84,-106.43,7;24,El Paso,48141
79911,TX,1.92,10560.0,9/5/2012,31.84,-106.43,7;24,El Paso,48141
79912,TX,1.92,10560.0,9/5/2012,31.84,-106.43,7;24,El Paso,48141
79911,TX,1.92,10560.0,10/30/2012,31.84,-106.43,7;19,El Paso,48141
79938,TX,1.92,10560.0,11/6/2012,31.84,-106.43,7;24,El Paso,48141
79938,TX,1.92,10560.0,11/5/2012,31.84,-106.43,7;43,El Paso,48141
79938,TX,1.92,10560.0,11/13/2012,31.84,-106.43,7;43,El Paso,48141
79911,TX,1.92,10560.0,11/6/2012,31.84,-106.43,7;43,El Paso,48141
79911,TX,1.92,10560.0,10/30/2012,31.84,-106.43,7;24,El Paso,48141
79911,TX,1.92,10560.0,11/6/2012,31.84,-106.43,7;24,El Paso,48141
79905,TX,1.92,12462.0,10/26/2012,31.84,-106.43,7;24,El Paso,48141
76011,TX,1.92,9344.25,07/31/2012,31.84,-106.43,7;37,El Paso,48439
75458,TX,1.96,10362.0,09/24/2012,31.84,-106.43,5;06,Tarrant,48231
79705,TX,1.96,9447.62,08/14/2012,31.84,-106.43,4;87,Hunt,48329
78703,TX,1.98,15000.0,01/19/2005,32.69,-97.12,6;41,Midland,48453
75023,TX,2.0,9552.0,10/29/2014,33.21,-96.28,4;80,Travis,48085
75154,TX,2.0,7350.0,4/3/2014,32.02,-102.10,4;98,Collin,48139
76248,TX,2.0,13395.0,12/9/2010,30.26,-97.74,4;93,Ellis,48439
78332,TX,2.0,12000.0,4/1/2010,33.04,-96.74,5;13,Tarrant,48249
78233,TX,2.0,10621.2,7/8/2010,32.51,-96.80,4;56,Jim Wells,48029
78212,TX,2.0,12784.0,06/13/2011,32.93,-97.22,4;57,Bexar,48029
75703,TX,2,26460,05/22/2009,27.75,-98.06,4;67,Bexar,48423
75076,TX,2,12567,02/22/2010,29.45,-98.50,4;64,Smith,51077
76542,TX,2,18810,12/9/2009,29.45,-98.50,4;92,Grayson,48027
75205,TX,2.0,19073.0,03/29/2010,32.32,-95.30,4;94,Bell,48113
78729,TX,2.0,14208.0,06/16/2005,33.77,-96.67,4;90,Dallas,48491
78703,TX,2.0,18456.0,1/8/2008,31.09,-97.71,4;76,Williamson,48453
78735,TX,2.0,15827.0,06/24/2009,32.79,-96.76,4;80,Travis,48453
78723,TX,2.0,18342.0,09/24/2011,30.26,-97.74,4;78,Travis,48453
78759,TX,2.0,5000.0,11/29/2012,30.26,-97.74,4;74,Travis,48453
79936,TX,2.01,6225.0,6/12/2012,30.26,-97.74,4;73,Travis,48141
75048,TX,2.025,7955.0,12/6/2010,30.26,-97.74,7;38,El Paso,48113
75019,TX,2.025,14175,1/11/2010,30.26,-97.74,4;93,Dallas,48113
78261,TX,2.03,12000.0,09/13/2010,31.84,-106.43,4;91,Dallas,48029
78261,TX,2.03,11539.0,10/4/2010,32.91,-96.62,4;61,Bexar,48029
78251,TX,2.03,11539.0,11/1/2010,32.96,-96.99,4;61,Bexar,48029
78261,TX,2.03,11539.0,11/24/2010,29.45,-98.50,4;67,Bexar,48029
78723,TX,2.035,8177.57,12/27/2011,29.45,-98.50,4;61,Bexar,48453
78723,TX,2.035,8177.57,01/19/2012,29.45,-98.50,4;74,Travis,48453
78731,TX,2.04,14300.0,01/21/2005,29.45,-98.50,4;74,Travis,48453
78704,TX,2.04,14300.0,12/15/2004,30.26,-97.74,4;72,Travis,48453
78723,TX,2.04,14810.0,12/6/2005,30.26,-97.74,4;80,Travis,48453
78705,TX,2.04,15291.29,11/17/2005,30.26,-97.74,4;74,Travis,48453
78704,TX,2.04,15316.4,08/28/2006,30.26,-97.74,4;80,Travis,48453
78733,TX,2.04,15102.38,03/27/2006,30.26,-97.74,4;80,Travis,48453
78703,TX,2.04,18066.0,04/27/2006,30.26,-97.74,4;78,Travis,48453
78703,TX,2.04,15711.35,04/14/2009,30.26,-97.74,4;80,Travis,48453
79934,TX,2.05,13423.58,11/28/2009,30.26,-97.74,4;80,Travis,48141
76179,TX,2.05,12880,7/7/2009,30.26,-97.74,7;38,El Paso,48439
79938,TX,2.07,14302.0,4/7/2011,30.26,-97.74,5;13,Tarrant,48141
78249,TX,2.09,,1/8/2009,31.84,-106.43,7;43,El Paso,48029
75021,TX,2.1,16792.0,03/27/2009,32.75,-97.33,4;58,Bexar,51077
75023,TX,2.1,11525.0,12/7/2010,31.84,-106.43,4;92,Grayson,48085
78504,TX,2.1,10500.0,07/30/2010,29.45,-98.50,4;98,Collin,48215
78221,TX,2.1,10386.01,08/16/2010,33.75,-96.56,4;72,Hidalgo,48029
76017,TX,2.1,15750,11/15/2009,33.04,-96.74,4;66,Bexar,48439
75007,TX,2.1,18522,05/20/2009,26.21,-98.23,5;10,Tarrant,48121
75229,TX,2.1,20459,1/10/2010,29.45,-98.50,4;90,Denton,48113
76542,TX,2.1,18810,06/23/2009,32.69,-97.12,4;94,Dallas,48027
75069,TX,2.1,25631,09/15/2009,32.98,-96.89,4;94,Bell,48085
75214,TX,2.1,16238,12/8/2009,32.79,-96.76,4;95,Collin,48113
75020,TX,2.1,16792,04/21/2009,31.09,-97.71,4;89,Dallas,51077
78703,TX,2.1,16837.05,11/5/2005,33.20,-96.65,4;91,Grayson,48453
78704,TX,2.1,17786.4,10/13/2008,32.79,-96.76,4;80,Travis,48453
78704,TX,2.1,17384.94,08/27/2008,33.75,-96.56,4;80,Travis,48453
78731,TX,2.1,8732.28,08/23/2012,30.26,-97.74,4;80,Travis,48453
78247,TX,2.12,3670.27,8/6/2012,30.26,-97.74,4;72,Travis,48029
78746,TX,2.13,17955.95,03/27/2007,30.26,-97.74,4;56,Bexar,48453
79902,TX,2.142,15530.0,02/21/2011,30.26,-97.74,4;78,Travis,48141
78248,TX,2.15,,01/16/2008,29.45,-98.50,7;18,El Paso,48029
78232,TX,2.16,10185.0,10/2/2012,30.26,-97.74,4;59,Bexar,48029
78148,TX,2.16,11407.71,1/11/2011,31.84,-106.43,4;57,Bexar,48029
76051,TX,2.16,12805.71,12/28/2009,29.45,-98.50,4;64,Bexar,48439
76107,TX,2.16,18450,01/28/2010,29.45,-98.50,5;03,Tarrant,48439
75214,TX,2.16,19262,11/12/2009,29.55,-98.30,5;14,Tarrant,48113
76052,TX,2.16,17151.86,4/6/2010,32.93,-97.07,4;89,Dallas,48439
78750,TX,2.16,21858.86,05/15/2009,32.75,-97.33,5;14,Tarrant,48453
78727,TX,2.16,14060.44,07/13/2009,32.79,-96.76,4;74,Travis,48453
78727,TX,2.16,14507.06,11/23/2009,32.95,-97.33,4;75,Travis,48453
78736,TX,2.16,8179.67,12/5/2011,30.26,-97.74,4;75,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78703,TX,2.16,8424.0,10/10/2012,30.26,-97.74,4;80,Travis,48453
78733,TX,2.16,11385.0,02/15/2012,30.26,-97.74,4;80,Travis,48453
78261,TX,2.17,11539.0,5/3/2011,30.26,-97.74,4;78,Travis,48029
78751,TX,2.171,15175.1,06/30/2005,30.26,-97.74,4;61,Bexar,48453
79925,TX,2.2,15400.0,11/12/2010,30.26,-97.74,4;80,Travis,48141
79928,TX,2.2,16230.0,09/28/2010,29.45,-98.50,7;32,El Paso,48141
79936,TX,2.2,15898.0,08/23/2010,30.26,-97.74,7;37,El Paso,48141
78255,TX,2.2,11485.31,04/29/2011,31.84,-106.43,7;38,El Paso,48029
78762,TX,2.2,14626.89,02/19/2010,31.65,-106.15,4;67,Bexar,0
78723,TX,2.205,26365.0,08/30/2011,31.84,-106.43,0,0,48453
78240,TX,2.21,20409.0,08/21/2012,29.45,-98.50,4;74,Travis,48029
78240,TX,2.21,14250.0,10/16/2012,30.26,-97.74,4;64,Bexar,48029
78240,TX,2.21,14250.0,10/16/2012,0,0,4;64,Bexar,48029
78240,TX,2.21,14250.0,10/16/2012,30.26,-97.74,4;64,Bexar,48029
78240,TX,2.21,14250.0,10/16/2012,29.45,-98.50,4;64,Bexar,48029
78240,TX,2.21,14250.0,10/16/2012,29.45,-98.50,4;64,Bexar,48029
78703,TX,2.22,12840.0,1/7/2010,29.45,-98.50,4;64,Bexar,48453
78703,TX,2.22,12840.0,1/7/2010,29.45,-98.50,4;80,Travis,48453
78703,TX,2.22,12840.0,1/7/2010,29.45,-98.50,4;80,Travis,48453
78703,TX,2.22,12840.0,1/7/2010,29.45,-98.50,4;80,Travis,48453
78703,TX,2.22,12840.0,1/7/2010,30.26,-97.74,4;80,Travis,48453
78703,TX,2.22,12840.0,1/7/2010,30.26,-97.74,4;80,Travis,48453
78703,TX,2.22,12840.0,1/7/2010,30.26,-97.74,4;80,Travis,48453
