Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
55721,MN,2.88,,08/19/2009,45.05,-92.82,3;99,Washington,27061
55408,MN,2.88,,2/1/2008,45.05,-92.82,4;02,Cook,27053
55116,MN,2.9,,04/19/2010,47.75,-90.34,4;02,Cook,38071
55912,MN,2.925,33000.0,2/4/2009,47.75,-90.34,4;14,Pine,27099
56063,MN,2.925,35195.0,06/15/2009,46.28,-92.66,4;10,Dakota,27013
55391,MN,2.925,29880.0,10/20/2008,44.94,-93.10,4;03,Rice,27053
55107,MN,2.93,,08/22/2008,44.45,-93.16,4;03,Rice,38071
55912,MN,2.93,,8/6/2009,44.45,-93.16,4;09,Ramsey,27099
56063,MN,2.93,,09/14/2009,44.94,-93.10,4;09,Hennepin,27013
55912,MN,2.93,32057,04/22/2009,44.96,-93.26,4;14,Pine,27099
55047,MN,2.94,29322,02/26/2009,46.20,-92.92,4;06,Carlton,55131
55068,MN,3.0,19290.0,11/23/2009,46.70,-92.36,4;22,Saint Louis,31043
55126,MN,3.0,,8/3/2007,46.78,-92.11,0,0,38071
55101,MN,3,27777,11/1/2007,0,0,4;14,Pine,38071
55107,MN,3,19450,6/12/2007,46.20,-92.92,4;08,Wadena,38071
55405,MN,3.0,30000.0,09/15/2010,46.74,-95.10,3;93,Winona,27053
56063,MN,3.01,,4/7/2010,44.04,-91.65,4;16,Grant,27013
55406,MN,3.01,,07/19/2010,45.99,-95.97,4;09,Wadena,27053
55419,MN,3.01,,07/19/2010,46.39,-95.01,4;06,Carlton,27053
55406,MN,3.01,28883.0,6/2/2010,46.70,-92.36,4;22,Saint Louis,27053
55419,MN,3.01,27055.0,06/21/2010,46.78,-92.11,0,0,27053
55118,MN,3.01,26572.0,08/19/2010,0,0,4;14,Pine,31043
56063,MN,3.01,33000.0,01/13/2010,46.20,-92.92,4;08,Wadena,27013
55118,MN,3.01,26572.0,08/19/2010,46.74,-95.10,3;93,Winona,31043
56359,MN,3.04,,1/8/2009,44.04,-91.65,4;09,Wadena,27095
55406,MN,3.06,25080.0,10/29/2003,46.39,-95.01,4;22,Saint Louis,27053
55124,MN,3.1,22865.67,10/23/2006,46.78,-92.11,0,0,31043
56477,MN,3.12,,01/16/2008,0,0,3;99,Washington,27159
55082,MN,3.12,,10/25/2008,45.05,-92.82,4;09,Ramsey,55131
56477,MN,3.12,,12/1/2007,44.94,-93.10,4;09,Ramsey,27159
55720,MN,3.136,24081.0,7/12/2010,44.94,-93.10,4;06,Beltrami,27017
56063,MN,3.15,,06/15/2009,47.48,-94.87,4;23,Lake,27013
55812,MN,3.15,,02/27/2008,47.03,-91.67,4;14,Hennepin,0
55803,MN,3.15,,12/18/2007,44.96,-93.26,4;03,Itasca,0
55720,MN,3.15,,05/15/2009,47.26,-93.62,4;14,Hennepin,27017
56373,MN,3.15,,01/28/2010,44.96,-93.26,4;09,Ramsey,27097
