Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
47713,IN,2;55,,06/21/2013,37.98,-87.54,4;15,Vanderburgh,18163,0
47714,IN,2;55,,06/21/2013,37.98,-87.54,4;12,Vanderburgh,18163,0
47356,IN,2;61,,4-2-2012,37.98,-87.54,4;12,Vanderburgh,51089,0
47403,IN,2.675,,12/31/2009,40.05,-85.54,3;77,Henry,55081,0
47403,IN,2.675,,1-3-2010,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,2;76,,3-10-2010,39.16,-86.52,4;02,Monroe,55081,0
47639,IN,2;76,19680,04/20/2010,39.16,-86.52,4;02,Monroe,47053,7130;434783
47403,IN,2;8,,12/31/2008,38.20,-87.57,4;14,Gibson,55081,0
47401,IN,2;8,,06/21/2011,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,2;8,,12/31/2008,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,2;82,,06/21/2010,39.16,-86.52,4;02,Monroe,55081,0
47307,IN,2;82,,08/23/2011,39.16,-86.52,4;02,Monroe,0,0
47720,IN,2;82,21900,4-5-2011,40.19,-85.39,0,0,18163,7765;957447
47532,IN,2;88,,06/21/2012,0,0,4;15,Vanderburgh,18037,0
47620,IN,2;88,,06/21/2012,37.98,-87.54,4;08,Dubois,18129,0
47404,IN,2;94,,06/21/2011,38.22,-86.86,4;15,Posey,55081,0
47302,IN,2;94,,12/14/2011,37.93,-87.89,4;01,Monroe,42045,0
47404,IN,2;94,,08/15/2011,39.16,-86.52,3;74,Delaware,55081,0
47408,IN,3,,06/21/2013,40.19,-85.39,4;01,Monroe,55081,0
47401,IN,3,,06/21/2013,39.16,-86.52,4,Monroe,55081,0
47201,IN,3,,06/21/2013,39.16,-86.52,4;02,Monroe,18005,0
47546,IN,3,,12/31/2008,39.16,-86.52,4,Bartholomew,18037,0
47401,IN,3,,06/21/2012,39.21,-85.91,4;06,Dubois,55081,0
47404,IN,3,,06/21/2013,38.39,-86.93,4;02,Monroe,55081,0
47424,IN,3,,06/21/2013,39.16,-86.52,4;01,Monroe,51079,0
47630,IN,3,,02/20/2013,39.16,-86.52,4;01,Greene,18173,0
46220,IN,3,,7-9-2011,39.02,-86.93,4;11,Warrick,54049,0
47401,IN,3,,2-2-2009,37.94,-87.40,3;87,Marion,55081,0
47546,IN,3,34662;5,09/24/2008,39.77,-86.14,4;02,Monroe,18037,11554;16667
46131,IN,3,36720,02/17/2009,39.16,-86.52,4;06,Dubois,56019,12240
47240,IN,3,36220,10/23/2008,38.39,-86.93,3;96,Johnson,47039,12073;33333
46150,IN,3,30729;6,6-1-2009,39.49,-86.05,3;93,Decatur,20165,10243;2
47712,IN,3,27250,11-3-2009,39.34,-85.48,3;88,Rush,18163,9083;333333
47882,IN,3,31121;93,6-8-2008,39.57,-85.63,4;15,Vanderburgh,47163,10373;97667
47201,IN,3,29200,01/14/2010,37.98,-87.54,4;06,Sullivan,18005,9733;333333
47433,IN,3;02,11500,3-9-2013,39.09,-87.40,4,Bartholomew,21187,3807;94702
47630,IN,3;06,,06/21/2013,39.21,-85.91,3;99,Owen,18173,0
47715,IN,3;06,12000,8-8-2014,39.35,-86.66,4;11,Warrick,18163,3921;568627
47630,IN,3;06,13900,06/26/2013,37.94,-87.40,4;12,Vanderburgh,18173,4542;48366
47401,IN,3;08,,06/21/2011,37.98,-87.54,4;11,Warrick,55081,0
46220,IN,3;08,,7-7-2011,37.94,-87.40,4;02,Monroe,54049,0
46582,IN,3;08,,7-6-2010,39.16,-86.52,3;87,Marion,18085,0
46107,IN,3;12,,5-9-2014,39.77,-86.14,3;59,Kosciusko,54049,0
46236,IN,3;12,,04/24/2014,41.23,-85.85,3;91,Marion,54049,0
47006,IN,3;15,,06/16/2010,39.71,-86.08,3;86,Marion,29181,0
46582,IN,3;15,15750,07/31/2010,39.77,-86.14,3;95,Ripley,18085,5000
46526,IN,3;15,15750,08/25/2010,39.29,-85.21,3;59,Kosciusko,18039,5000
46205,IN,3;16,,11/29/2011,41.23,-85.85,3;57,Elkhart,54049,0
46901,IN,3;22,,04/21/2010,41.57,-85.83,3;88,Marion,48227,0
46947,IN,3;22,,05/13/2011,39.77,-86.14,3;7,Howard,48067,0
47401,IN,3;25,,12/31/2009,40.47,-86.13,3;67,Cass,55081,0
47401,IN,3;25,,03/18/2009,40.75,-86.35,4;02,Monroe,55081,0
47711,IN,3;25,,06/21/2013,39.16,-86.52,4;02,Monroe,18163,0
46526,IN,3;36,,8-12-2010,39.16,-86.52,4;11,Vanderburgh,18039,0
47905,IN,3;36,16800,1-5-2009,37.98,-87.54,3;57,Elkhart,18157,5000
47401,IN,3;4,,06/21/2011,41.57,-85.83,3;75,Tippecanoe,55081,0
47408,IN,3;4,,06/21/2011,40.41,-86.87,4;02,Monroe,55081,0
46219,IN,3;42,,7-3-2014,39.16,-86.52,4,Monroe,54049,0
47408,IN,3;42,,03/24/2011,39.16,-86.52,3;88,Marion,55081,0
46516,IN,3;45,17250,12/22/2010,39.77,-86.14,4,Monroe,18039,5000
47201,IN,3;5,,06/21/2011,39.16,-86.52,3;56,Elkhart,18005,0
47408,IN,3.525,,06/21/2011,41.68,-85.96,4,Bartholomew,55081,0
47401,IN,3.525,,06/21/2011,39.21,-85.91,4,Monroe,55081,0
47401,IN,3.525,,06/21/2011,39.16,-86.52,4;02,Monroe,55081,0
47408,IN,3.525,,5-5-2010,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,3.525,,9-1-2011,39.16,-86.52,4,Monroe,55081,0
47401,IN,3.525,,08/18/2011,39.16,-86.52,4;02,Monroe,55081,0
47713,IN,3;57,,06/21/2013,39.16,-86.52,4;02,Monroe,18163,0
47712,IN,3;57,,06/21/2013,39.16,-86.52,4;12,Vanderburgh,18163,0
47712,IN,3;57,16950,07/17/2013,37.98,-87.54,4;15,Vanderburgh,18163,4747;89916
47401,IN,3;6,,06/21/2011,37.98,-87.54,4;15,Vanderburgh,55081,0
47630,IN,3;6,,10-1-2013,37.98,-87.54,4;02,Monroe,18173,0
46516,IN,3;6,,05/19/2011,39.16,-86.52,4;11,Warrick,18039,0
47401,IN,3;68,,06/21/2012,37.94,-87.40,3;56,Elkhart,55081,0
47401,IN,3;69,,06/21/2010,41.68,-85.96,4;02,Monroe,55081,0
47401,IN,3;69,,4-1-2010,39.16,-86.52,4;02,Monroe,55081,0
47714,IN,3.825,16000,7-5-2013,39.16,-86.52,4;02,Monroe,18163,4;183006536
47714,IN,3.825,15995,8-4-2014,39.16,-86.52,4;12,Vanderburgh,18163,4;181699346
47408,IN,3;84,,06/21/2011,37.98,-87.54,4;12,Vanderburgh,55081,0
47408,IN,3;84,19200,10/26/2011,37.98,-87.54,4,Monroe,55081,5000
47630,IN,3;85,12500,01/25/2015,39.16,-86.52,4,Monroe,18173,3246;753247
46001,IN,3;9,14000,2-3-2013,39.16,-86.52,4;11,Warrick,51113,3589;74359
47408,IN,3;9,,7-7-1909,37.94,-87.40,3;74,Madison,55081,0
47401,IN,3;91,,06/21/2012,40.25,-85.67,4,Monroe,55081,0
47390,IN,3;92,22814,11/15/2010,39.16,-86.52,4;02,Monroe,54083,5819;897959
47403,IN,4,,06/21/2009,39.16,-86.52,3;7,Randolph,55081,0
47408,IN,4,,06/21/2011,40.20,-84.81,4;02,Monroe,55081,0
47408,IN,4,,06/21/2012,39.16,-86.52,4,Monroe,55081,0
47408,IN,4,,06/21/2012,39.16,-86.52,4,Monroe,55081,0
47714,IN,4,,06/21/2012,39.16,-86.52,4,Monroe,18163,0
47403,IN,4,,4-5-2010,39.16,-86.52,4;12,Vanderburgh,55081,0
46038,IN,4,32427,03/19/2009,37.98,-87.54,4;02,Monroe,48193,8106;75
46204,IN,4;05,33000,03/19/2009,39.16,-86.52,3;85,Hamilton,54049,8148;148148
46106,IN,4;14,33150,06/17/2010,39.95,-86.02,3;88,Marion,56019,8007;246377
46226,IN,4;14,,09/29/2011,39.77,-86.14,3;96,Johnson,54049,0
46217,IN,4;16,,04/29/2014,39.51,-86.16,3;87,Marion,54049,0
47448,IN,4;16,,06/21/2013,39.77,-86.14,3;91,Marion,55009,0
46229,IN,4;2,,06/18/2009,39.77,-86.14,4;03,Brown,54049,0
46208,IN,4;2,,05/18/2011,39.20,-86.23,3;88,Marion,54049,0
46975,IN,4;2,22000,6-5-2009,39.77,-86.14,3;88,Marion,42057,5238;095238
46311,IN,4;25,,12/30/2011,39.77,-86.14,3;63,Fulton,47095,0
47150,IN,4;29,40000,3-3-2010,41.06,-86.19,3;68,Lake,51063,9324;009324
46075,IN,4;3,15000,10/13/1997,41.50,-87.50,4;03,Floyd,54005,3488;372093
47433,IN,4;32,,06/21/2012,38.30,-85.82,3;85,Boone,21187,0
47408,IN,4;32,,12-6-2013,39.99,-86.34,3;99,Owen,55081,0
47720,IN,4;32,,07/16/2010,39.35,-86.66,4,Monroe,18163,0
47408,IN,4;32,,06/21/2013,39.16,-86.52,4;15,Vanderburgh,55081,0
47408,IN,4;32,,06/21/2013,37.98,-87.54,4,Monroe,55081,0
47401,IN,4;4,,12/31/2009,39.16,-86.52,4,Monroe,55081,0
46628,IN,4;4,,8-1-2010,39.16,-86.52,4;02,Monroe,0,0
46628,IN,4;4,22000,07/29/2010,39.16,-86.52,3;58,St Joseph,0,5000
47404,IN,4;4,32000,04/21/2010,41.67,-86.26,0,0,55081,7272;727273
47401,IN,4;41,,06/21/2013,0,0,3;58,St Joseph,55081,0
47401,IN,4;41,,05/24/2013,41.67,-86.26,0,0,55081,0
47403,IN,4;42,,06/21/2010,0,0,4;01,Monroe,55081,0
47401,IN,4;42,,06/21/2013,39.16,-86.52,4;02,Monroe,55081,0
47532,IN,4;44,,06/21/2012,39.16,-86.52,4;02,Monroe,18037,0
46617,IN,4.465,,03/19/2012,39.16,-86.52,4;02,Monroe,0,0
47449,IN,4;5,,06/21/2013,39.16,-86.52,4;02,Monroe,51079,0
47712,IN,4;5,,06/21/2013,39.16,-86.52,4;08,Dubois,18163,0
47404,IN,4;5,,06/21/2010,38.22,-86.86,3;57,St Joseph,55081,0
47401,IN,4;5,,06/21/2013,41.67,-86.26,0,0,55081,0
47403,IN,4;5,,06/21/2013,0,0,4;01,Greene,55081,0
47408,IN,4;5,,11-1-2013,38.92,-87.01,4;15,Vanderburgh,55081,0
47401,IN,4;5,,12/26/2013,37.98,-87.54,4;01,Monroe,55081,0
46151,IN,4;5,39200,12-3-2010,39.16,-86.52,4;02,Monroe,54065,8711;111111
47408,IN,4;5,,06/21/2013,39.16,-86.52,4;02,Monroe,55081,0
47401,IN,4;5,,06/21/2013,39.16,-86.52,4,Monroe,55081,0
47712,IN,4;5,37287;5,03/31/2010,39.16,-86.52,4;02,Monroe,18163,8286;111111
47408,IN,4;56,,06/21/2013,39.16,-86.52,3;95,Morgan,55081,0
47403,IN,4;6,,06/21/2010,39.42,-86.42,4,Monroe,55081,0
47401,IN,4;6,,06/21/2012,39.16,-86.52,4;02,Monroe,55081,0
47403,IN,4;6,,10/22/2010,39.16,-86.52,4;15,Vanderburgh,55081,0
46637,IN,4;68,,05/23/2007,37.98,-87.54,4,Monroe,0,0
46617,IN,4;7,29028;7,02/20/2012,39.16,-86.52,4;02,Monroe,0,6176;319149
46701,IN,4;8,,4-3-2006,39.16,-86.52,4;02,Monroe,40103,0
46714,IN,4;8,,10/28/2011,39.16,-86.52,4;02,Monroe,38103,0
46241,IN,4;86,,08/30/2010,39.16,-86.52,3;57,St Joseph,54049,0
47125,IN,4;88,,12/31/2011,41.67,-86.26,0,0,55131,0
47401,IN,4.896,,12-1-2008,0,0,3;57,St Joseph,55081,0
47408,IN,4;9,,07/21/2011,41.67,-86.26,0,0,55081,0
47401,IN,4;9,,7-7-1909,0,0,3;59,Noble,55081,0
46106,IN,4;95,,10/31/2009,41.39,-85.41,3;59,Wells,56019,0
46410,IN,4;95,27500,3-7-2009,40.74,-85.17,3;92,Marion,47095,5555;555556
47638,IN,5,,06/21/2013,39.77,-86.14,4;09,Washington,18129,0
47404,IN,5,,12/31/2008,38.46,-86.27,4;02,Monroe,55081,0
47401,IN,5,,06/21/2012,39.16,-86.52,4,Monroe,55081,0
47401,IN,5,,06/21/2012,39.16,-86.52,4;02,Monroe,55081,0
