Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
29926,SC,5;04,,7-2-2009,33.55,-79.05,4;87,Beaufort,45013,0,48955;47541
29812,SC,5;06,,12-1-2009,33.69,-78.89,4;63,Barnwell,45011,0,46727;57923
29651,SC,5;16,,1-1-2008,32.38,-80.69,4;67,Greenville,45045,0,48062;72131
29640,SC,5;8,,1-1-2010,32.19,-80.74,4;69,Pickens,45077,0,54255;35519
29645,SC,6;02,,8-1-2009,32.19,-80.74,4;7,Laurens,45059,0,56433;38798
29449,SC,6;15,65000,9-1-2009,33.24,-81.36,4;76,Charleston,45019,10569;10569,58388;03279
29138,SC,6;21,,11-3-2009,34.93,-82.23,4;64,Saluda,45081,0,57471;34426
29928,SC,7.095,59500,02/16/2010,34.82,-82.58,4;9,Beaufort,45013,8;386187456,69341024;59
29620,SC,7;2,,11-1-2008,34.60,-82.11,4;68,Abbeville,45001,0,67207;86885
29009,SC,8,,5-2-2008,32.75,-80.20,4;6,Kershaw,45055,0,73398;9071
29576,SC,10,,7-1-2009,34.00,-81.77,4;72,Georgetown,45043,0,94142;0765
29407,SC,11,,3-1-2008,32.19,-80.74,4;7,Charleston,45019,0,103117;4863
29614,SC,11.232,,6-3-2008,34.17,-82.37,4;66,Greenville,45045,0,104396223
29614,SC,12,,1-8-2008,34.41,-80.34,4;66,Greenville,45045,0,111534;4262
29945,SC,13;8,,2-1-2009,33.55,-79.05,4;68,Hampton,45049,0,128815;082
29631,SC,15,,3-1-2006,32.78,-79.99,4;73,Pickens,45077,0,141512;2951
29671,SC,15;6,,9-1-2008,34.83,-82.37,4;65,Pickens,45077,0,144683;6066
29572,SC,16,,10-1-2006,34.83,-82.37,4;66,Horry,45051,0,148712;5683
29201,SC,25;6,250000,8-10-2007,32.69,-80.85,4;59,Richland,55103,9765;625,234365;9016
29205,SC,27,,12-1-2007,34.68,-82.81,4;59,Richland,55103,0,247182;7869
29733,SC,33;7,,11-7-2009,34.88,-82.70,4;66,York,51199,0,313225;847
29601,SC,100,,12-1-2007,33.69,-78.89,4;67,Greenville,45045,0,931448;0874
