Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
44115,OH,8;4,186600,6-1-2008,41.13,-81.86,3;31,Cuyahoga,39035,22214;28571,55456;06557
43812,OH,9,37296,08/16/2013,40.89,-83.88,3;56,Coshocton,39031,4144,63904;91803
44654,OH,9,44230,11/15/2013,41.47,-81.67,3;53,Holmes,39075,4914;444444,63366;39344
43906,OH,9;6,35980,12/15/2014,40.26,-81.84,3;52,Belmont,39013,3747;916667,67399;34426
43050,OH,9;75,49000,02/21/2013,40.55,-81.91,3;57,Knox,48275,5025;641026,69424;79508
45229,OH,9;9,105724,04/30/2007,40.01,-80.74,3;98,Hamilton,48193,10679;19192,78588;68852
45229,OH,9;9,211788,04/30/2007,40.39,-82.47,3;98,Hamilton,48193,21392;72727,78588;68852
44460,OH,10,48000,01/25/2013,39.09,-84.51,3;48,Columbiana,39029,4800,69409;83607
44142,OH,10,80833,8-1-2008,39.09,-84.51,3;44,Cuyahoga,39035,8083;3,68612;02186
44907,OH,10,15600,09/14/2005,40.90,-80.85,3;51,Richland,55103,1560,70008;19672
44702,OH,10,1884217,06/30/2007,41.40,-81.82,3;48,Stark,39151,188421;7,69409;83607
45701,OH,10;03,78381,10-1-2008,40.76,-82.52,3;77,Athens,39009,7814;656032,75419;57104
45229,OH,10;08,93995,5-6-2008,40.81,-81.37,3;98,Hamilton,48193,9324;900794,80017;57377
44691,OH,10;2,36620,09/15/2014,39.32,-82.09,3;48,Wayne,54099,3590;196078,70798;03279
44140,OH,10;3,93300,12-1-2008,39.09,-84.51,3;39,Cuyahoga,39035,9058;252427,69643;19672
44114,OH,10;4,99392,03/16/2006,40.81,-81.93,3;32,Cuyahoga,39035,9556;923077,68867;3224
44608,OH,10;5,36870,8-6-2014,41.48,-81.92,3;5,Stark,39151,3511;428571,73299;18033
44240,OH,10;5,72957,08/18/2009,41.47,-81.67,3;46,Portage,55097,6948;285714,72461;47541
45150,OH,10;56,225399,10/15/2008,40.65,-81.58,3;92,Clermont,39025,21344;60227,82564;19672
45220,OH,10;8,79500,12-8-2008,41.14,-81.36,4;03,Hamilton,48193,7361;111111,86810;16393
