Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
4102,ME,3;92,15267,4-9-2013,44.11,-70.39,4;11,Cumberland,51049,3894;642857
4952,ME,3;92,14600,4-9-2013,43.59,-70.33,3;98,Waldo,23027,3724;489796
4973,ME,3;92,12000,11-5-2013,43.38,-70.54,4;01,Waldo,23027,3061;22449
4011,ME,3;92,14136,4-9-2013,43.93,-69.83,4;05,Cumberland,51049,3606;122449
4032,ME,4,13640,10-8-2013,43.66,-70.25,4;13,Cumberland,51049,3410
4093,ME,4,16707,9-3-2013,44.44,-69.14,4;09,York,51199,4176;75
4106,ME,4,16028,8-6-2013,44.36,-69.19,4;04,Cumberland,51049,4007
4469,ME,4,16000,9-3-2013,43.91,-69.96,3;85,Penobscot,23019,4000
4605,ME,4,9373;81,7-9-2013,43.85,-70.10,3;98,Hancock,54029,2343;4525
4605,ME,4,13312,7-9-2013,43.66,-70.60,3;98,Hancock,54029,3328
4616,ME,4,7321;86,6-4-2013,43.63,-70.28,3;98,Hancock,54029,1830;465
4093,ME,4,9594,8-6-2013,44.88,-68.68,4;09,York,51199,2398;5
4002,ME,4,,11/28/2008,44.58,-68.49,4;1,York,51199,0
4579,ME,4,20000,9-4-2009,44.58,-68.49,4;04,Sagadahoc,23023,5000
4457,ME,4;05,23000,9-4-2012,44.26,-68.56,4;01,Penobscot,23019,5679;012346
4071,ME,4;08,18265,8-7-2012,43.66,-70.60,4;01,Cumberland,51049,4476;715686
4062,ME,4;08,17928,7-3-2012,43.47,-70.71,4;05,Cumberland,51049,4394;117647
4973,ME,4;08,12998,9-3-2013,43.96,-69.78,4;01,Waldo,23027,3185;784314
4422,ME,4;08,13897,9-3-2013,45.36,-68.50,3;96,Penobscot,23019,3406;127451
4847,ME,4;08,12965,8-6-2013,43.90,-70.47,3;96,Knox,48275,3177;696078
4102,ME,4;08,12648,9-3-2013,43.79,-70.40,4;11,Cumberland,51049,3100
4473,ME,4;08,14570,7-9-2013,44.36,-69.19,3;86,Penobscot,23019,3571;078431
4915,ME,4;08,16218,6-4-2013,45.08,-69.04,3;97,Waldo,23027,3975
