Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
38501,TN,5;4,,05/17/2011,36.33,-82.36,4;19,Blount,54079,0
37215,TN,5;4,,05/17/2011,35.93,-84.56,4;13,Davidson,47037,0
37027,TN,5;4,,05/17/2011,36.14,-82.41,3;82,Johnson,48491,0
38501,TN,5;4,,02/24/2009,35.93,-84.56,3;82,Johnson,54079,0
37215,TN,5;4,,7-10-2009,35.85,-86.39,4;07,Putnam,47037,0
38583,TN,5;4,45900,1-1-2008,35.92,-86.84,4;09,Davidson,47185,8500
37201,TN,5;4,45900,1-1-2008,35.82,-84.04,4;11,Williamson,47037,8500
37129,TN,5;52,,05/17/2011,36.33,-86.91,4;07,Putnam,47149,0
37129,TN,5;52,,11/13/2009,36.31,-82.00,4;09,Davidson,47149,0
37391,TN,5;52,46000,12/24/2009,36.31,-82.00,4;02,White,55095,8333;333333
37205,TN,5;6,,05/17/2011,36.15,-85.50,4;08,Davidson,47037,0
37205,TN,5;6,,5-11-2007,36.17,-86.78,4;07,Rutherford,47037,0
37201,TN,5;6,53200,1-1-2007,35.99,-86.78,4;07,Rutherford,47037,9500
37641,TN,5;67,,06/22/2012,36.15,-85.50,4;05,Polk,51079,0
37803,TN,5.670.000.076,,04/22/2010,36.17,-86.78,4;11,Davidson,47009,0
38454,TN,5;7,,09/22/2011,35.93,-85.47,4;11,Davidson,47081,0
37777,TN,5;7,28000,11/23/2009,36.17,-86.78,4;08,Davidson,47009,4912;280702
37037,TN,5;71,,05/17/2011,35.85,-86.39,3;95,Greene,47149,0
37037,TN,5;71,,05/17/2011,35.85,-86.39,4;12,Blount,47149,0
37037,TN,5;71,,05/17/2011,35.12,-84.35,4;16,Hickman,47149,0
37037,TN,5;71,,10/27/2010,36.17,-86.78,4;19,Blount,47149,0
37037,TN,5;71,,1-5-2011,36.17,-86.78,4;09,Rutherford,47149,0
37923,TN,5;8,40600,1-1-2008,36.17,-86.78,4;09,Rutherford,48275,7000
37046,TN,5;88,,05/17/2011,36.24,-82.71,4;09,Rutherford,48491,0
37208,TN,5;88,,05/17/2011,35.74,-83.97,4;09,Rutherford,47037,0
37046,TN,5;88,,12/29/2010,35.71,-87.35,4;09,Rutherford,48491,0
37082,TN,5;88,,07/27/2011,35.82,-84.04,4;2,Knox,47021,0
37377,TN,6,,10/22/2011,35.70,-86.34,4;12,Williamson,48193,0
37412,TN,6,,10/22/2009,35.70,-86.34,4;09,Davidson,48193,0
37183,TN,6,,1-8-2010,35.70,-86.34,4;12,Williamson,51019,0
37375,TN,6,,03/17/2010,35.70,-86.34,4;15,Cheatham,53021,0
38571,TN,6,,4-6-2010,35.70,-86.34,4;18,Hamilton,51049,0
