Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
49502,MI,10,,1-8-2009,42.38,-82.91,3;58,Oakland,0,0
48202,MI,10,,03/15/2010,42.53,-83.15,3;6,Kent,54099,0
49331,MI,10,,04/13/2010,42.96,-85.65,3;66,Bay,48263,0
49088,MI,10,,4-5-2010,43.59,-83.88,3;64,0,26077,0
48617,MI,10,,03/23/2012,42.96,-85.65,0,Wayne,26035,0
49117,MI,10,,03/23/2012,0,0,3;6,Kent,26021,0
48104,MI,10,90321,09/30/2008,42.38,-83.10,3;65,Kalamazoo,26161,9032;1
48104,MI,10,100000,6-9-2008,42.93,-85.34,3;59,Clare,26161,10000
49241,MI,10;1,20000,11/21/2013,42.19,-85.41,3;67,Berrien,55053,1980;19802
49866,MI,10;25,89915,7-1-2009,43.82,-84.76,3;46,Washtenaw,55077,8772;195122
48370,MI,10;56,68700,03/19/2010,41.79,-86.74,3;65,Washtenaw,26125,6505;681818
49781,MI,10;56,,8-5-2011,42.27,-83.73,3;65,Jackson,26097,0
49883,MI,10;56,,8-5-2011,42.27,-83.73,3;58,Marquette,26153,0
48623,MI,10;8,77746;31,12/29/2010,42.10,-84.55,3;83,Oakland,26145,7198;732407
48103,MI,10;8,54000,11-10-2010,46.49,-87.59,3;58,Mackinac,26161,5000
49302,MI,11;28,,5-1-2010,42.82,-83.25,4;03,Schoolcraft,48263,0
48350,MI,12;3,,05/26/2010,45.86,-84.72,3;68,Saginaw,26125,0
48462,MI,13;16,62435;56,11/16/2010,46.36,-85.97,3;66,Washtenaw,26125,4744;343465
48218,MI,13;5,87750,01/28/2012,43.52,-84.11,3;63,Kent,54099,6500
48375,MI,14;1,,02/15/2010,42.27,-83.73,3;64,Oakland,26125,0
48375,MI,14;1,96000,02/15/2010,42.85,-85.38,3;62,Oakland,26125,6808;510638
49684,MI,15,,6-8-2009,42.75,-83.54,3;59,Wayne,26055,0
48604,MI,15,0,9-10-2010,42.85,-83.44,3;59,Oakland,26145,0
48331,MI,15;2,,07/27/2010,42.27,-83.13,3;64,Oakland,26125,0
48383,MI,15;6,,3-11-2010,42.47,-83.49,3;64,Grand Traverse,26125,0
49245,MI,15;68,48608,11/20/2009,42.47,-83.49,3;69,Saginaw,54013,3100
48118,MI,16;32,,8-5-2011,44.75,-85.60,3;68,Oakland,26161,0
48326,MI,17;55,97538,12/15/2011,43.41,-83.94,3;6,Oakland,26125,5557;720798
49682,MI,18,91000,06/17/2011,42.46,-83.37,3;6,Calhoun,26089,5055;555556
48359,MI,18;36,111000,5-10-2011,42.65,-83.50,3;57,Washtenaw,26125,6045;751634
49008,MI,18;45,83025,9-1-2011,42.14,-84.81,3;62,Oakland,26077,4500
48187,MI,18;72,177840,09/28/2010,42.31,-84.02,3;59,Leelanau,54099,9500
48126,MI,18;72,,07/13/2011,42.67,-83.24,3;6,Oakland,54099,0
48126,MI,18;72,,06/24/2011,44.97,-85.65,3;58,Kalamazoo,54099,0
48126,MI,18;72,,06/24/2011,42.78,-83.24,3;61,Wayne,54099,0
48135,MI,18;72,,07/26/2011,42.27,-85.58,3;63,Wayne,54099,0
48127,MI,18;72,,07/27/2011,42.30,-83.48,3;6,Wayne,54099,0
49507,MI,18;72,,11/18/2011,42.31,-83.21,3;6,Wayne,48263,0
48170,MI,18;81,178695,08/25/2010,42.31,-83.21,3;6,Wayne,54099,9500
48221,MI,18;81,178895,09/18/2010,42.31,-83.21,3;61,Wayne,54099,9510;632642
49404,MI,18;96,77500,04/23/2010,42.32,-83.34,3;61,Kent,40115,4087;552743
48070,MI,19,120000,11-9-2011,42.32,-83.27,3;65,Wayne,26125,6315;789474
48070,MI,19.152,,11-9-2011,42.96,-85.65,3;61,Wayne,26125,0
49250,MI,19;2,90000,1-8-2011,42.37,-83.46,3;61,Ottawa,26059,4687;5
48201,MI,19;6,,4-5-2010,42.38,-83.10,3;68,Oakland,54099,0
48201,MI,19;6,159033,12-1-2010,43.06,-85.93,3;61,Oakland,54099,8113;928571
48032,MI,19;7,,8-11-2009,42.48,-83.16,3;61,Hillsdale,0,0
48455,MI,19;8,121000,10-7-2010,42.48,-83.16,3;56,Wayne,26087,6111;111111
48213,MI,19;8,,04/30/2011,41.98,-84.66,3;59,Wayne,54099,0
48103,MI,19;8,71000,03/20/2011,42.38,-83.10,3;59,Saint Clair,26161,3585;858586
48094,MI,19;8,119530;63,12-8-2010,42.38,-83.10,3;5,0,26099,6036;900505
49230,MI,20;1,,7-8-2010,43.15,-82.58,0,Lapeer,55053,0
48858,MI,21;6,96422;4,5-4-2010,0,0,3;57,Wayne,26073,4464
49440,MI,30,,10/13/2003,42.94,-83.29,3;59,Washtenaw,26121,0
48108,MI,31;63,158000,2-7-2012,42.38,-83.10,3;63,Macomb,26161,4995;257667
48626,MI,31;8,,2-1-2010,42.27,-83.73,3;57,Jackson,26145,0
48607,MI,34;65,211600,10/24/2011,42.72,-83.03,3;6,Isabella,26145,6106;782107
48067,MI,38;64,,04/30/2011,42.10,-84.24,3;66,Muskegon,26125,0
49306,MI,39;42,305000,6-10-2011,43.59,-84.77,3;76,Washtenaw,48263,7737;189244
49684,MI,40;2,239400,8-1-2010,43.22,-86.25,3;62,Saginaw,26055,5955;223881
48192,MI,49;92,,3-7-2012,42.27,-83.73,3;63,Saginaw,54099,0
48912,MI,53;5,600000,12/23/2008,43.41,-84.23,3;74,Oakland,26065,11214;95327
48103,MI,60;75,700000,11/15/2011,43.41,-83.94,3;6,Kent,26161,11522;63374
49441,MI,70,414000,12-7-2011,42.50,-83.15,3;66,Grand Traverse,26121,5914;285714
49441,MI,70,,09/14/2011,43.07,-85.60,3;69,Wayne,26121,0
49441,MI,71,400000,1-5-2012,44.75,-85.60,3;59,Ingham,26121,5633;802817
49506,MI,100,890000,05/26/2011,42.21,-83.15,3;65,Washtenaw,48263,8900
49546,MI,100;8,,02/23/2012,42.70,-84.55,3;63,Muskegon,48263,0
48838,MI,101;38,525000,10-8-2010,42.27,-83.73,3;56,Muskegon,26117,5178;5362
48838,MI,101;38,525000,10-8-2010,43.22,-86.25,3;56,Muskegon,26117,5178;5362
49548,MI,149;46,,12-1-2009,43.22,-86.25,3;56,Kent,48263,0
49512,MI,149;5,,4-1-2010,43.22,-86.25,3;65,Kent,48263,0
49512,MI,149;6,,11-1-2010,42.96,-85.65,3;65,Montcalm,48263,0
49441,MI,150,650000,5-1-2010,42.96,-85.65,3;61,Montcalm,26121,4333;333333
49053,MI,158;8,,02/17/2010,43.17,-85.25,3;61,Kent,26077,0
48192,MI,162,,1-5-2012,43.17,-85.25,3;65,Kent,54099,0
48312,MI,189,1152900,06/23/2011,42.96,-85.65,3;65,Kent,26099,6100
48226,MI,219;96,1500000,07/15/2011,42.96,-85.65,3;65,Muskegon,54099,6819;421713
48186,MI,386,1955000,08/18/2011,42.96,-85.65,3;56,Kalamazoo,54099,5064;766839
48336,MI,402,2110500,09/15/2011,43.22,-86.25,3;59,Wayne,26125,5250
48124,MI,500,,6-1-2010,42.29,-85.41,3;59,Macomb,54099,0
48184,MI,502;32,3000000,02/15/2011,42.21,-83.15,3;59,Wayne,54099,5972;288581
48161,MI,513;24,3000000,03/15/2011,42.58,-83.03,3;59,Wayne,55081,5845;218611
48211,MI,516,2122000,07/21/2011,42.38,-83.10,3;62,Oakland,54099,4112;403101
48187,MI,977;6,,7-10-2012,42.31,-83.38,3;59,Wayne,54099,0
