Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
4256,ME,4.5,15131.0,4/9/2013,44.83,-68.78,4;01,Androscoggin,23001
4096,ME,4.5,16153.0,7/9/2013,0,0,4;12,Cumberland,51049
4849,ME,4.5,14470.0,12/4/2012,43.80,-69.98,4;00,Waldo,23027
4101,ME,4.5,15218.0,4/9/2013,44.38,-69.96,4;14,Cumberland,51049
4049,ME,4.5,16802.0,9/3/2013,44.42,-69.02,4;10,York,51199
4345,ME,4.59,14816.0,7/9/2013,43.63,-70.28,3;96,Kennebec,23011
4103,ME,4.59,14944.0,8/6/2013,44.11,-70.39,4;10,Cumberland,51049
3904,ME,4.59,18110.0,12/11/2012,43.79,-70.20,4;07,York,51199
4915,ME,4.59,13546.0,8/6/2013,44.28,-69.00,3;97,Waldo,23027
4938,ME,4.59,15237.0,7/9/2013,43.66,-70.25,3;93,Franklin,53021
4353,ME,4.59,14246.0,7/9/2013,43.73,-70.71,4;00,Lincoln,56023
4108,ME,4.59,14849.0,8/6/2013,44.19,-69.78,4;16,Cumberland,51049
4986,ME,4.59,6663.0,9/3/2013,43.66,-70.25,3;99,Waldo,23027
4616,ME,4.59,14164.0,10/8/2013,43.09,-70.73,3;98,Hancock,54029
4008,ME,4.59,15025.0,10/8/2013,44.42,-69.02,4;02,Sagadahoc,23023
4862,ME,4.59,14900.0,7/9/2013,44.66,-70.14,3;97,Knox,48275
