Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
84738,UT,0;22,1843;1,12-1-2007,37.18,-113.63,7;71,Washington,55131,8377;727273
84782,UT,0;34,3579;32,03/26/2008,37.42,-113.72,7;67,Washington,55131,10527;41176
84065,UT,0;36,1967;51,12-1-2000,40.47,-112.00,5;74,Salt Lake,49035,5465;305556
84525,UT,0;555,5342;21,12-1-2010,38.98,-110.65,7;02,Emery,49015,9625;603604
84532,UT,0;64,3750,5-1-2006,38.45,-109.60,6;88,Grand,49019,5859;375
84096,UT,0;735,3454,01/24/2014,40.48,-112.07,5;54,0,0,4699;319728
84096,UT,0;735,3454,01/24/2014,0,0,0,0,0,4699;319728
84096,UT,0;735,3454,01/24/2014,40.48,-112.07,5;54,0,0,4699;319728
84096,UT,0;735,3454,01/24/2014,0,0,0,0,0,4699;319728
84128,UT,0;75,3750,03/25/2013,40.48,-112.07,5;54,Salt Lake,49035,5000
84010,UT,0;75,1937;02,5-1-2007,0,0,0,Davis,49011,2582;693333
84118,UT,0;75,4206,01/24/2014,40.48,-112.07,5;54,Salt Lake,49035,5608
84118,UT,0;75,4206,01/24/2014,0,0,0,Salt Lake,49035,5608
84096,UT,0;75,3454,01/24/2014,40.70,-112.05,5;51,0,0,4605;333333
84096,UT,0;75,3454,01/24/2014,40.88,-111.82,5;74,0,0,4605;333333
84096,UT,0;75,3454,01/24/2014,40.65,-112.01,5;64,0,0,4605;333333
84096,UT,0;75,3454,01/24/2014,40.65,-112.01,5;64,0,0,4605;333333
84096,UT,0;75,1727,2-3-2014,40.48,-112.07,5;54,0,0,2302;666667
84096,UT,0;75,3454,02/13/2014,0,0,0,0,0,4605;333333
84096,UT,0;75,3454,01/24/2014,40.48,-112.07,5;54,0,0,4605;333333
