Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
11362,NY,1.96,0.0,9/10/2013,41.92,-73.90,3;86,Saratoga,36081
11225,NY,1.96,0.0,09/30/2013,42.72,-78.83,3;60,Steuben,36047
10562,NY,1.96,0.0,9/4/2013,43.06,-73.77,3;61,Tompkins,36119
11418,NY,1.96,0.0,10/16/2013,42.14,-77.05,3;42,Otsego,36081
14222,NY,1.96,28843.61,07/17/2012,42.44,-76.50,3;90,Westchester,42049
14850,NY,1.962,15665.03,07/31/2013,42.45,-75.06,3;61,Tompkins,36109
12508,NY,1.977.805,22705,4/7/2008,40.93,-73.72,3;68,Erie,36027
14470,NY,1.98,24824.7,04/24/2006,42.44,-76.50,3;85,Westchester,50019
14420,NY,1.98,18181.09,11/13/2006,42.98,-78.60,3;78,Queens,55081
14456,NY,1.98,19154.0,12/14/2004,40.94,-73.86,3;91,Kings,36069
14850,NY,1.98,24500.0,3/11/2005,40.76,-73.74,3;85,Westchester,36109
14867,NY,1.983.212,20750,01/21/2009,40.64,-73.94,3;70,Queens,36109
13808,NY,1.984.248,21346,9/3/2003,41.15,-73.87,3;63,Erie,36077
14226,NY,198.555,19966.26,4/2/2007,40.69,-73.83,3;61,Tompkins,42049
13778,NY,198.816,32605.9,08/25/2009,42.88,-78.85,3;80,Dutchess,36017
14850,NY,198.936,18577,09/25/2003,42.44,-76.50,3;60,Orleans,36109
12446,NY,19.902,18392,04/26/2004,41.50,-73.96,3;69,Monroe,36111
11365,NY,19.902,20400,04/22/2003,43.22,-78.02,3;69,Ontario,36081
13215,NY,2.0,28060.0,11/16/2006,43.21,-77.94,3;61,Tompkins,36067
14086,NY,2.0,15000.0,02/13/2007,42.86,-76.98,3;64,Tompkins,42049
12776,NY,2.0,22070.34,7/10/2007,42.44,-76.50,3;46,Otsego,47163
14850,NY,2.0,23460.0,6/11/2008,42.36,-76.59,3;62,Erie,36109
11385,NY,2.0,17000.0,04/22/2009,42.54,-75.24,3;53,Chenango,36081
12944,NY,2.0,20291.0,8/7/2008,42.88,-78.85,3;61,Tompkins,51057
14850,NY,2.0,18725.0,5/7/2009,42.32,-75.77,3;78,Ulster,36109
14424,NY,2.0,24500.0,11/8/2004,42.44,-76.50,3;72,Queens,36069
13617,NY,2.0,24500.0,03/18/2004,41.77,-74.29,3;66,Onondaga,0
13619,NY,2.0,24500.0,8/12/2004,40.73,-73.79,3;65,Erie,55055
13625,NY,2.0,24500.0,8/2/2005,43.04,-76.14,3;47,Sullivan,0
12125,NY,2.0,24500.0,04/29/2004,42.90,-78.66,3;61,Tompkins,55021
13329,NY,2.0,24500.0,09/14/2004,41.93,-74.91,3;77,Queens,36043
13053,NY,2.0,24500.0,1/10/2005,42.44,-76.50,4;06,Essex,36109
12061,NY,2.0,24500.0,11/9/2004,40.70,-73.89,3;61,Tompkins,36083
12528,NY,2.0,24500.0,09/13/2004,44.50,-73.48,3;72,Ontario,36111
10928,NY,2.0,24500.0,05/24/2005,42.44,-76.50,3;91,Saint Lawrence,51137
13078,NY,2.0,24500.0,9/12/2003,42.88,-77.28,0,0,36067
13601,NY,2.0,24500.0,06/28/2004,44.59,-75.17,3;73,Jefferson,55055
14882,NY,2.0,24500.0,11/18/2005,0,0,3;86,Saint Lawrence,36109
13090,NY,2.0,24500.0,9/10/2004,43.98,-75.60,0,0,36067
13108,NY,2.0,24500.0,1/10/2005,44.32,-74.82,3;63,Columbia,36067
13101,NY,2.0,24500.0,8/11/2004,0,0,3;61,Herkimer,36023
14513,NY,2.0,24500.0,01/14/2005,42.46,-73.39,3;62,Tompkins,54099
14108,NY,2.0,24500.0,03/19/2005,43.10,-74.77,3;84,Rensselaer,36063
12110,NY,2.0,24500.0,08/25/2004,42.49,-76.29,3;86,Ulster,56001
12196,NY,2.0,24500.0,04/29/2004,42.59,-73.70,3;86,Orange,36083
13452,NY,2.0,24500.0,3/10/2005,41.71,-73.96,3;62,Onondaga,51121
13807,NY,2.0,24500.0,08/13/2004,41.36,-73.96,3;80,Jefferson,36077
12603,NY,2.0,24500.0,12/22/2004,42.99,-76.07,3;56,Tompkins,36027
14525,NY,2.0,24500.0,08/17/2004,43.97,-75.91,3;71,Onondaga,36037
13676,NY,2.0,24500.0,07/23/2004,42.48,-76.48,3;63,Onondaga,0
12601,NY,2.0,24500.0,10/15/2004,43.10,-76.21,3;52,Cortland,36027
13838,NY,2.0,24500.0,10/14/2005,42.98,-76.34,3;83,Wayne,42045
12205,NY,2.0,24500.0,08/23/2004,42.59,-76.09,3;54,Niagara,56001
10580,NY,2.0,24500.0,10/29/2004,43.04,-77.09,4;03,Albany,36119
14883,NY,2.0,24500.0,04/22/2005,43.28,-78.69,3;83,Rensselaer,42117
11225,NY,2.0,24500.0,03/17/2005,42.74,-73.74,3;64,Montgomery,36047
14428,NY,2.0,24500.0,05/24/2005,42.63,-73.60,3;42,Otsego,55081
12186,NY,2.0,24500.0,11/9/2004,43.00,-74.67,3;83,Dutchess,56001
14569,NY,2.0,24500.0,12/20/2004,42.59,-74.94,3;71,Genesee,54109
10990,NY,2.0,24500.0,09/13/2004,41.69,-73.92,3;91,Saint Lawrence,51137
14572,NY,2.0,24500.0,12/8/2008,42.87,-77.99,0,0,36101
14519,NY,2.0,24500.0,03/30/2005,44.66,-74.98,3;86,Dutchess,54099
14589,NY,2.0,24500.0,06/23/2005,0,0,3;48,Delaware,54099
14224,NY,2.0,24500.0,11/22/2004,41.69,-73.92,4;03,Albany,42049
14221,NY,2.0,24500.0,1/10/2005,42.31,-75.39,3;80,Westchester,42049
12776,NY,2.0,22070.0,05/27/2007,42.66,-73.79,3;66,Tioga,47163
13203,NY,2.0,22686.0,04/20/2010,40.98,-73.69,3;91,Kings,36067
10520,NY,2.0,0.0,7/3/2013,42.21,-76.49,3;78,Monroe,36119
11229,NY,2.0,27420.0,07/18/2013,40.64,-73.94,3;99,Albany,36047
11218,NY,2.0,17500.0,9/12/2012,43.10,-77.88,3;60,Wyoming,36047
11215,NY,2.0,17500.0,11/7/2012,42.64,-73.93,3;81,Orange,36047
14204,NY,2,9000,11/12/2009,42.74,-78.14,3;55,Steuben,42049
12211,NY,2,32510.0,2/11/2004,41.25,-74.35,3;68,Wayne,56001
13305,NY,2.0,24500.0,4/2/2008,42.56,-77.59,3;66,Wayne,0
12040,NY,2.0,24500.0,12/5/2007,43.22,-77.31,3;62,Erie,0
