Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=30600&minsize=0&state=CT
6040,CT,9.87,0.0,12/29/2011,
6880,CT,9.87,58353.0,2-3-2012,
6424,CT,9.87,63336.0,03/30/2012,
6359,CT,9.88,44457.0,07/15/2013,
6382,CT,9.88,33987.0,9-11-2013,
6264,CT,9.88,33987.0,11-4-2013,
6897,CT,9.88,35500.0,04/16/2014,
6019,CT,9.88,34777.6,05/14/2014,
6250,CT,9.88,37741.6,6-10-2014,
6897,CT,9.88,35500.0,04/16/2014,
6019,CT,9.88,34777.6,05/14/2014,
6238,CT,9.88,34086.0,05/14/2014,
6250,CT,9.88,37741.6,6-10-2014,
6033,CT,9.88,92030.0,2-4-2008,
6749,CT,9.88,0.0,12/30/2009,
6450,CT,9.88,39748.8,2-1-2013,
6359,CT,9.88,44457.0,07/15/2013,
6382,CT,9.88,33987.0,9-11-2013,
6264,CT,9.88,33987.0,11-4-2013,
6033,CT,9.88,92030.0,2-4-2008,
6749,CT,9.88,0.0,12/30/2009,
6450,CT,9.88,39748.8,2-1-2013,
6277,CT,9.89,80866.0,12/19/2008,
6109,CT,9.89,80120.0,04/20/2009,
6067,CT,9.89,65769.0,07/14/2010,
6277,CT,9.89,80866.0,12/19/2008,
6109,CT,9.89,80120.0,04/20/2009,
6067,CT,9.89,65769.0,07/14/2010,
6255,CT,9.89,80866.0,12/19/2008,
6518,CT,9.9,40986.0,07/22/2014,
6415,CT,9.9,28650.0,9-5-2014,
6447,CT,9.9,43619.0,9-5-2014,
6478,CT,9.9,49252.5,4-10-2013,
6410,CT,9.9,49252.5,5-8-2013,
6460,CT,9.9,84180.0,11-7-2008,
6037,CT,9.9,74200.0,12/17/2008,
6783,CT,9.9,74250.0,08/25/2009,
6477,CT,9.9,78210.0,9-10-2010,
6525,CT,9.9,77220.0,02/16/2011,
6439,CT,9.9,71280.0,4-8-2011,
6378,CT,9.9,66711.0,07/22/2011,
6518,CT,9.9,49252.5,2-7-2013,
6027,CT,9.9,49252.5,3-6-2013,
6478,CT,9.9,49252.5,4-10-2013,
6410,CT,9.9,49252.5,5-8-2013,
6460,CT,9.9,84180.0,11-7-2008,
6037,CT,9.9,74200.0,12/17/2008,
6783,CT,9.9,74250.0,08/25/2009,
6477,CT,9.9,78210.0,9-10-2010,
6525,CT,9.9,77220.0,02/16/2011,
6439,CT,9.9,71280.0,4-8-2011,
6378,CT,9.9,66711.0,07/22/2011,
6518,CT,9.9,49252.5,2-7-2013,
6027,CT,9.9,49252.5,3-6-2013,
6423,CT,9.9,71280.0,4-8-2011,
6410,CT,9.9,,8-3-2012,
6518,CT,9.9,,10-10-2012,
6457,CT,9.95,60426.0,4-9-2013,
6105,CT,9.95,45500.0,06/26/2013,
6417,CT,9.95,80846.59,06/30/2009,
6457,CT,9.95,60426.0,4-9-2013,
6105,CT,9.95,45500.0,06/26/2013,
6417,CT,9.95,80846.59,06/30/2009,
6069,CT,9.99,63124.68,02/24/2011,
6413,CT,9.99,49761.64,05/16/2011,
6069,CT,9.99,63124.68,02/24/2011,
6413,CT,9.99,49761.64,05/16/2011,
6443,CT,10.0,35512.0,6-10-2014,
6353,CT,10.0,48020.0,06/20/2014,
6614,CT,10.0,49000.0,06/23/2014,
6117,CT,10.0,38577.0,07/22/2014,
6424,CT,10.0,39700.0,07/22/2014,
6415,CT,10.0,45457.0,08/19/2014,
6410,CT,10.0,33155.0,9-9-2014,
6524,CT,10.0,35500.0,09/17/2014,
6443,CT,10.0,35512.0,6-10-2014,
6470,CT,10.0,42176.69,5-8-2013,
6824,CT,10.0,36250.0,05/17/2013,
6001,CT,10.0,43363.0,06/18/2013,
6040,CT,10.0,35000.0,07/30/2013,
6484,CT,10.0,39000.0,09/25/2013,
6480,CT,10.0,48370.0,09/27/2013,
6750,CT,10.0,43500.0,11/25/2013,
6524,CT,10.0,35000.0,11/25/2013,
6410,CT,10.0,50500.0,12-2-2013,
6415,CT,10.0,63386.0,2-6-2014,
6351,CT,10.0,39490.6,4-1-2014,
6070,CT,10.0,39100.0,4-1-2014,
6424,CT,10.0,36900.0,04/15/2014,
6610,CT,10.0,33770.0,04/22/2014,
6824,CT,10.0,35500.0,04/25/2014,
6611,CT,10.0,37205.0,6-9-2014,
6351,CT,10.0,39490.6,4-1-2014,
6070,CT,10.0,39100.0,4-1-2014,
6424,CT,10.0,36900.0,04/15/2014,
6610,CT,10.0,33770.0,04/22/2014,
6824,CT,10.0,35500.0,04/25/2014,
6351,CT,10.0,31706.0,04/29/2014,
6420,CT,10.0,39400.0,04/29/2014,
6611,CT,10.0,37000.0,05/14/2014,
6611,CT,10.0,37205.0,6-9-2014,
6441,CT,10.0,43296.3,09/24/2013,
6525,CT,10.0,85150.0,02/26/2009,
6751,CT,10.0,71955.0,2-11-2010,
6249,CT,10.0,44505.0,12/19/2011,
6484,CT,10.0,39570.0,12/21/2012,
6422,CT,10.0,37866.0,01/28/2013,
6880,CT,10.0,44352.0,01/29/2013,
6408,CT,10.0,44500.0,2-1-2013,
6010,CT,10.0,36500.0,02/20/2013,
6441,CT,10.0,46500.0,03/13/2013,
6470,CT,10.0,42176.69,5-8-2013,
6824,CT,10.0,36250.0,05/17/2013,
6001,CT,10.0,43363.0,06/18/2013,
6040,CT,10.0,35000.0,07/30/2013,
6484,CT,10.0,39000.0,09/25/2013,
6480,CT,10.0,48370.0,09/27/2013,
6750,CT,10.0,43500.0,11/25/2013,
6524,CT,10.0,35000.0,11/25/2013,
6410,CT,10.0,50500.0,12-2-2013,
6415,CT,10.0,63386.0,2-6-2014,
6030,CT,10.0,39000.0,3-4-2014,
6471,CT,10.0,35000.0,03/18/2014,
6470,CT,10.0,33000.0,03/18/2014,
6512,CT,10.0,40760.0,06/21/2014,
6525,CT,10.0,85150.0,02/26/2009,
6751,CT,10.0,71955.0,2-11-2010,
6249,CT,10.0,44505.0,12/19/2011,
6484,CT,10.0,39570.0,12/21/2012,
6422,CT,10.0,37866.0,01/28/2013,
6880,CT,10.0,44352.0,01/29/2013,
6408,CT,10.0,44500.0,2-1-2013,
6010,CT,10.0,36500.0,02/20/2013,
6441,CT,10.0,46500.0,03/13/2013,
6016,CT,10.03,85000.0,01/13/2009,
6757,CT,10.03,57590.0,1-7-2011,
6016,CT,10.03,85000.0,01/13/2009,
6757,CT,10.03,57590.0,1-7-2011,
6757,CT,10.032,57590.0,1-7-2011,
6779,CT,10.05,49220.5,06/19/2014,
6260,CT,10.05,27900.0,07/30/2013,
6812,CT,10.05,48393.0,4-1-2014,
6779,CT,10.05,49220.5,06/19/2014,
6424,CT,10.05,49220.5,4-10-2014,
6812,CT,10.05,48393.0,4-1-2014,
6424,CT,10.05,49220.5,4-10-2014,
6260,CT,10.05,27900.0,07/30/2013,
6379,CT,10.07,37650.0,05/28/2014,
6379,CT,10.07,37650.0,05/28/2014,
6901,CT,10.08,45561.6,03/20/2013,
6880,CT,10.08,34977.0,03/20/2013,
6880,CT,10.08,34997.6,03/22/2013,
6880,CT,10.08,34977.59,6-10-2013,
6095,CT,10.08,50148.0,08/26/2013,
6062,CT,10.08,50904.0,10/18/2013,
6824,CT,10.08,78112.0,12-10-2007,
6331,CT,10.08,84001.66,01/18/2008,
6365,CT,10.08,81408.88,01/18/2008,
6375,CT,10.08,87821.43,05/16/2008,
6365,CT,10.08,75992.17,08/25/2008,
6067,CT,10.08,85108.0,08/28/2008,
6085,CT,10.08,76643.0,10/23/2008,
6335,CT,10.08,75029.8,12-4-2008,
6351,CT,10.08,79337.0,4-2-2009,
6042,CT,10.08,76429.0,4-7-2009,
6238,CT,10.08,94752.0,4-7-2009,
6268,CT,10.08,82648.0,7-7-2009,
6605,CT,10.08,70250.0,11-10-2009,
6254,CT,10.08,78176.0,12/23/2009,
6750,CT,10.08,88704.0,01/25/2010,
6716,CT,10.08,69552.0,01/25/2010,
6880,CT,10.08,73080.0,01/25/2010,
6801,CT,10.08,60347.0,01/29/2010,
6810,CT,10.08,79414.0,01/29/2010,
6883,CT,10.08,65095.0,2-5-2010,
6040,CT,10.08,73576.0,2-5-2010,
6249,CT,10.08,73252.0,2-11-2010,
6759,CT,10.08,75398.4,08/16/2010,
6424,CT,10.08,60681.0,08/16/2010,
6437,CT,10.08,66823.0,9-10-2010,
6810,CT,10.08,62395.0,10-12-2010,
6750,CT,10.08,70056.0,10-12-2010,
6812,CT,10.08,62798.4,10/29/2010,
6470,CT,10.08,73580.0,11-4-2010,
6351,CT,10.08,73142.12,11-10-2010,
6074,CT,10.08,70056.0,11/30/2010,
6384,CT,10.08,71749.0,12/17/2010,
6716,CT,10.08,69552.0,02/16/2011,
6066,CT,10.08,69552.0,03/28/2011,
6255,CT,10.08,73080.0,04/15/2011,
6260,CT,10.08,70560.0,5-2-2011,
6060,CT,10.08,54225.0,10-7-2011,
6351,CT,10.08,54282.0,12/13/2011,
6469,CT,10.08,49886.0,01/13/2012,
6896,CT,10.08,48086.64,2-3-2012,
6443,CT,10.08,53247.0,9-7-2012,
6422,CT,10.08,39480.0,09/26/2012,
6437,CT,10.08,47069.6,10-10-2012,
6074,CT,10.08,42500.0,12-6-2012,
6810,CT,10.08,53323.2,3-5-2013,
6901,CT,10.08,45561.6,03/20/2013,
6880,CT,10.08,34977.0,03/20/2013,
6880,CT,10.08,34997.6,03/22/2013,
6880,CT,10.08,34977.59,6-10-2013,
6095,CT,10.08,50148.0,08/26/2013,
6062,CT,10.08,50904.0,10/18/2013,
6824,CT,10.08,78112.0,12-10-2007,
6331,CT,10.08,84001.66,01/18/2008,
6365,CT,10.08,81408.88,01/18/2008,
6375,CT,10.08,87821.43,05/16/2008,
6365,CT,10.08,75992.17,08/25/2008,
6067,CT,10.08,85108.0,08/28/2008,
6085,CT,10.08,76643.0,10/23/2008,
6335,CT,10.08,75029.8,12-4-2008,
6351,CT,10.08,79337.0,4-2-2009,
6042,CT,10.08,76429.0,4-7-2009,
6238,CT,10.08,94752.0,4-7-2009,
6268,CT,10.08,82648.0,7-7-2009,
6605,CT,10.08,70250.0,11-10-2009,
6254,CT,10.08,78176.0,12/23/2009,
6750,CT,10.08,88704.0,01/25/2010,
6716,CT,10.08,69552.0,01/25/2010,
6880,CT,10.08,73080.0,01/25/2010,
6801,CT,10.08,60347.0,01/29/2010,
6810,CT,10.08,79414.0,01/29/2010,
6883,CT,10.08,65095.0,2-5-2010,
6040,CT,10.08,73576.0,2-5-2010,
6249,CT,10.08,73252.0,2-11-2010,
6759,CT,10.08,75398.4,08/16/2010,
6424,CT,10.08,60681.0,08/16/2010,
6437,CT,10.08,66823.0,9-10-2010,
6810,CT,10.08,62395.0,10-12-2010,
6750,CT,10.08,70056.0,10-12-2010,
6812,CT,10.08,62798.4,10/29/2010,
6470,CT,10.08,73580.0,11-4-2010,
6351,CT,10.08,73142.12,11-10-2010,
6074,CT,10.08,70056.0,11/30/2010,
6384,CT,10.08,71749.0,12/17/2010,
6716,CT,10.08,69552.0,02/16/2011,
6066,CT,10.08,69552.0,03/28/2011,
6255,CT,10.08,73080.0,04/15/2011,
6260,CT,10.08,70560.0,5-2-2011,
6060,CT,10.08,54225.0,10-7-2011,
6351,CT,10.08,54282.0,12/13/2011,
6469,CT,10.08,49886.0,01/13/2012,
6896,CT,10.08,48086.64,2-3-2012,
6443,CT,10.08,53247.0,9-7-2012,
6422,CT,10.08,39480.0,09/26/2012,
6437,CT,10.08,47069.6,10-10-2012,
6074,CT,10.08,42500.0,12-6-2012,
6810,CT,10.08,53323.2,3-5-2013,
6811,CT,10.08,79414.0,01/29/2010,
6759,CT,10.08,88704.0,01/25/2010,
6811,CT,10.08,62395.0,10-12-2010,
6759,CT,10.08,70056.0,10-12-2010,
6117,CT,10.11,11580.0,11-4-2013,
6776,CT,10.11,37000.0,01/22/2014,
6897,CT,10.11,41942.1,7-9-2012,
6117,CT,10.11,11580.0,11-4-2013,
6776,CT,10.11,37000.0,01/22/2014,
6897,CT,10.11,41942.1,7-9-2012,
6514,CT,10.12,86104.4,08/15/2008,
6489,CT,10.12,82478.0,3-4-2009,
6333,CT,10.12,77631.64,7-7-2009,
6277,CT,10.12,79927.57,12-2-2009,
6010,CT,10.12,79138.4,12-2-2009,
6250,CT,10.12,79948.0,01/25/2010,
6355,CT,10.12,58593.94,11/30/2010,
6751,CT,10.12,79918.0,02/17/2011,
6478,CT,10.12,58700.0,6-1-2011,
6450,CT,10.12,0.0,06/27/2011,
6460,CT,10.12,59202.0,07/29/2011,
6896,CT,10.12,60720.0,9-9-2011,
6477,CT,10.12,68304.0,09/30/2011,
6896,CT,10.12,88000.0,04/20/2012,
6371,CT,10.12,36244.0,2-1-2013,
6514,CT,10.12,86104.4,08/15/2008,
6489,CT,10.12,82478.0,3-4-2009,
6333,CT,10.12,77631.64,7-7-2009,
6277,CT,10.12,79927.57,12-2-2009,
6010,CT,10.12,79138.4,12-2-2009,
6250,CT,10.12,79948.0,01/25/2010,
6355,CT,10.12,58593.94,11/30/2010,
6751,CT,10.12,79918.0,02/17/2011,
6478,CT,10.12,58700.0,6-1-2011,
6450,CT,10.12,0.0,06/27/2011,
6460,CT,10.12,59202.0,07/29/2011,
6896,CT,10.12,60720.0,9-9-2011,
6477,CT,10.12,68304.0,09/30/2011,
6896,CT,10.12,88000.0,04/20/2012,
6371,CT,10.12,36244.0,2-1-2013,
6831,CT,10.125,56983.5,3-3-2009,
6335,CT,10.125,73620.03,05/22/2009,
6111,CT,10.125,75937.5,04/20/2009,
6477,CT,10.125,79981.25,09/19/2011,
6001,CT,10.125,65000.0,1-10-2011,
6611,CT,10.125,78468.75,4-12-2010,
6385,CT,10.125,75995.09,07/15/2009,
6518,CT,10.125,75750.0,12-2-2009,
6437,CT,10.125,68344.0,09/19/2011,
6422,CT,10.125,70350.0,09/19/2011,
6830,CT,10.13,56983.5,3-3-2009,
6111,CT,10.13,75937.5,04/20/2009,
6335,CT,10.13,73620.03,05/22/2009,
6385,CT,10.13,75995.09,07/15/2009,
6511,CT,10.13,75750.0,12-2-2009,
6611,CT,10.13,78468.75,4-12-2010,
6001,CT,10.13,65000.0,1-10-2011,
6477,CT,10.13,79981.25,09/19/2011,
6437,CT,10.13,68344.0,09/19/2011,
6422,CT,10.13,70350.0,09/19/2011,
6830,CT,10.13,56983.5,3-3-2009,
6111,CT,10.13,75937.5,04/20/2009,
6335,CT,10.13,73620.03,05/22/2009,
6385,CT,10.13,75995.09,07/15/2009,
6511,CT,10.13,75750.0,12-2-2009,
6611,CT,10.13,78468.75,4-12-2010,
6001,CT,10.13,65000.0,1-10-2011,
6477,CT,10.13,79981.25,09/19/2011,
6437,CT,10.13,68344.0,09/19/2011,
6422,CT,10.13,70350.0,09/19/2011,
6705,CT,10.14,37011.0,08/19/2014,
6410,CT,10.14,37025.0,08/19/2014,
6422,CT,10.14,34881.8,06/17/2013,
6238,CT,10.14,37518.0,7-1-2013,
6238,CT,10.14,44377.93,07/16/2013,
6069,CT,10.14,52595.0,09/25/2013,
6791,CT,10.14,36216.0,6-10-2014,
6484,CT,10.14,86610.0,10/31/2008,
6480,CT,10.14,79144.0,08/25/2009,
6027,CT,10.14,50446.5,11/14/2012,
6422,CT,10.14,34881.8,06/17/2013,
6238,CT,10.14,37518.0,7-1-2013,
6238,CT,10.14,44377.93,07/16/2013,
6069,CT,10.14,52595.0,09/25/2013,
6040,CT,10.14,47089.79,2-5-2014,
6484,CT,10.14,86610.0,10/31/2008,
6480,CT,10.14,79144.0,08/25/2009,
6027,CT,10.14,50446.5,11/14/2012,
6897,CT,10.15,103848.0,09/29/2010,
6897,CT,10.15,103848.0,09/29/2010,
6488,CT,10.175,46296.25,11-10-2011,
6488,CT,10.18,46296.25,11-10-2011,
6488,CT,10.18,46296.25,11-10-2011,
6488,CT,10.2,44370.0,5-7-2013,
6883,CT,10.2,44110.0,7-2-2013,
6804,CT,10.2,34133.0,9-10-2013,
6382,CT,10.2,80805.39,10/18/2007,
6351,CT,10.2,70625.0,04/23/2009,
6412,CT,10.2,80727.01,02/19/2010,
6479,CT,10.2,80414.89,3-12-2010,
6477,CT,10.2,74517.17,02/24/2011,
6457,CT,10.2,35584.0,10-10-2012,
6488,CT,10.2,44370.0,5-7-2013,
6883,CT,10.2,44110.0,7-2-2013,
6804,CT,10.2,34133.0,9-10-2013,
6382,CT,10.2,80805.39,10/18/2007,
6351,CT,10.2,70625.0,04/23/2009,
6412,CT,10.2,80727.01,02/19/2010,
6479,CT,10.2,80414.89,3-12-2010,
6477,CT,10.2,74517.17,02/24/2011,
6457,CT,10.2,35584.0,10-10-2012,
6365,CT,10.2,70625.0,04/23/2009,
6242,CT,10.24,46614.2,10/27/2011,
6242,CT,10.24,46614.2,10/27/2011,
6470,CT,10.25,32800.0,08/19/2014,
6067,CT,10.25,42000.0,06/24/2013,
6825,CT,10.25,36388.0,04/25/2014,
6825,CT,10.25,36388.0,04/25/2014,
6359,CT,10.25,90775.63,04/28/2008,
6351,CT,10.25,60670.0,06/30/2010,
6067,CT,10.25,42000.0,06/24/2013,
6359,CT,10.25,90775.63,04/28/2008,
6351,CT,10.25,60670.0,06/30/2010,
6095,CT,10.29,51964.5,09/23/2013,
6043,CT,10.29,49069.0,12/18/2013,
6033,CT,10.29,51964.5,12/20/2013,
6437,CT,10.29,51964.5,01/13/2014,
6438,CT,10.29,50421.0,4-2-2014,
6016,CT,10.29,50421.0,04/25/2014,
6095,CT,10.29,51964.5,09/23/2013,
6043,CT,10.29,49069.0,12/18/2013,
6033,CT,10.29,51964.5,12/20/2013,
6437,CT,10.29,51964.5,01/13/2014,
6883,CT,10.32,51342.0,8-1-2013,
6777,CT,10.32,81942.0,03/18/2008,
6795,CT,10.32,78432.0,7-11-2008,
6351,CT,10.32,78612.83,08/15/2008,
6612,CT,10.32,85174.0,9-12-2008,
6355,CT,10.32,77439.15,01/26/2009,
6423,CT,10.32,91694.02,2-9-2009,
6365,CT,10.32,72529.32,2-9-2009,
6378,CT,10.32,87881.87,2-9-2009,
6379,CT,10.32,83869.79,05/22/2009,
6281,CT,10.32,101647.64,6-1-2009,
6877,CT,10.32,72850.0,08/25/2009,
6084,CT,10.32,58720.0,2-5-2010,
6013,CT,10.32,60900.0,2-11-2010,
6783,CT,10.32,61741.0,3-12-2010,
6851,CT,10.32,62311.0,07/14/2010,
6897,CT,10.32,81498.0,07/29/2010,
6481,CT,10.32,65048.0,9-10-2010,
6776,CT,10.32,61700.0,2-1-2011,
6850,CT,10.32,61425.0,02/16/2011,
6033,CT,10.32,61920.0,02/16/2011,
6033,CT,10.32,51862.0,7-6-2012,
6013,CT,10.32,52632.0,01/16/2013,
6883,CT,10.32,51342.0,3-6-2013,
6883,CT,10.32,51342.0,8-1-2013,
6777,CT,10.32,81942.0,03/18/2008,
6795,CT,10.32,78432.0,7-11-2008,
6351,CT,10.32,78612.83,08/15/2008,
6612,CT,10.32,85174.0,9-12-2008,
6355,CT,10.32,77439.15,01/26/2009,
6423,CT,10.32,91694.02,2-9-2009,
6365,CT,10.32,72529.32,2-9-2009,
6378,CT,10.32,87881.87,2-9-2009,
6379,CT,10.32,83869.79,05/22/2009,
6281,CT,10.32,101647.64,6-1-2009,
6877,CT,10.32,72850.0,08/25/2009,
6084,CT,10.32,58720.0,2-5-2010,
6013,CT,10.32,60900.0,2-11-2010,
6783,CT,10.32,61741.0,3-12-2010,
6851,CT,10.32,62311.0,07/14/2010,
6897,CT,10.32,81498.0,07/29/2010,
6481,CT,10.32,65048.0,9-10-2010,
6776,CT,10.32,61700.0,2-1-2011,
6850,CT,10.32,61425.0,02/16/2011,
6033,CT,10.32,61920.0,02/16/2011,
6033,CT,10.32,51862.0,7-6-2012,
6013,CT,10.32,52632.0,01/16/2013,
6883,CT,10.32,51342.0,3-6-2013,
6794,CT,10.32,81942.0,03/18/2008,
6897,CT,10.32,61425.0,02/16/2011,
6776,CT,10.34,41340.0,04/29/2014,
6776,CT,10.34,41340.0,04/29/2014,
6419,CT,10.34,57504.0,08/16/2011,
6482,CT,10.34,50860.0,12/13/2011,
6611,CT,10.34,53387.49,2-10-2012,
6419,CT,10.34,57504.0,08/16/2011,
6482,CT,10.34,50860.0,12/13/2011,
6611,CT,10.34,53387.49,2-10-2012,
6092,CT,10.35,82800.0,12-4-2008,
6249,CT,10.35,77287.01,09/15/2009,
6070,CT,10.35,83437.0,11-10-2009,
6880,CT,10.35,77785.0,11-10-2009,
6790,CT,10.35,82040.5,12/23/2009,
6483,CT,10.35,81765.0,3-12-2010,
6820,CT,10.35,78945.86,04/30/2010,
6850,CT,10.35,61966.28,6-8-2010,
6422,CT,10.35,68569.0,06/30/2010,
6331,CT,10.35,72810.0,11-10-2010,
6419,CT,10.35,70070.0,02/28/2011,
6408,CT,10.35,70468.5,04/14/2011,
6798,CT,10.35,62117.0,06/27/2011,
6854,CT,10.35,56140.0,9-9-2011,
6092,CT,10.35,82800.0,12-4-2008,
6249,CT,10.35,77287.01,09/15/2009,
6070,CT,10.35,83437.0,11-10-2009,
6880,CT,10.35,77785.0,11-10-2009,
6790,CT,10.35,82040.5,12/23/2009,
6483,CT,10.35,81765.0,3-12-2010,
6820,CT,10.35,78945.86,04/30/2010,
6850,CT,10.35,61966.28,6-8-2010,
6422,CT,10.35,68569.0,06/30/2010,
6331,CT,10.35,72810.0,11-10-2010,
6419,CT,10.35,70070.0,02/28/2011,
6408,CT,10.35,70468.5,04/14/2011,
6798,CT,10.35,62117.0,06/27/2011,
6854,CT,10.35,56140.0,9-9-2011,
6410,CT,10.35,70468.5,04/14/2011,
6247,CT,10.36,56151.2,12/17/2010,
6422,CT,10.36,70271.0,2-1-2011,
6247,CT,10.36,56151.2,12/17/2010,
6422,CT,10.36,70271.0,2-1-2011,
6033,CT,10.4,36920.0,08/19/2014,
6249,CT,10.4,36465.0,9-5-2014,
6824,CT,10.4,42984.0,03/20/2013,
6371,CT,10.4,38688.0,6-3-2013,
6416,CT,10.4,38680.0,07/18/2013,
6082,CT,10.4,51740.0,8-5-2013,
6238,CT,10.4,38688.0,9-10-2013,
6238,CT,10.4,43888.0,12-6-2013,
6488,CT,10.4,51740.0,1-7-2014,
6268,CT,10.4,40352.0,2-5-2014,
6239,CT,10.4,38106.0,2-6-2014,
6417,CT,10.4,46622.0,03/18/2014,
6338,CT,10.4,42150.0,4-1-2014,
6338,CT,10.4,42150.0,4-1-2014,
6076,CT,10.4,45000.0,04/15/2014,
6777,CT,10.4,78828.0,03/31/2008,
6437,CT,10.4,82000.0,3-3-2009,
6277,CT,10.4,76832.75,02/16/2011,
6250,CT,10.4,73045.0,9-11-2012,
6824,CT,10.4,42984.0,03/20/2013,
6371,CT,10.4,38688.0,6-3-2013,
6416,CT,10.4,38680.0,07/18/2013,
6082,CT,10.4,51740.0,8-5-2013,
6238,CT,10.4,38688.0,9-10-2013,
6238,CT,10.4,43888.0,12-6-2013,
6488,CT,10.4,51740.0,1-7-2014,
6268,CT,10.4,40352.0,2-5-2014,
6239,CT,10.4,38106.0,2-6-2014,
6417,CT,10.4,46622.0,03/18/2014,
6777,CT,10.4,78828.0,03/31/2008,
6437,CT,10.4,82000.0,3-3-2009,
6277,CT,10.4,76832.75,02/16/2011,
6250,CT,10.4,73045.0,9-11-2012,
6754,CT,10.4,78828.0,03/31/2008,
6413,CT,10.46,44472.0,6-10-2014,
6385,CT,10.46,49154.04,5-8-2013,
6804,CT,10.46,56092.22,07/30/2013,
6413,CT,10.46,44472.0,6-10-2014,
6268,CT,10.46,63840.22,6-10-2014,
6705,CT,10.46,51698.7,10-10-2012,
6385,CT,10.46,49154.04,5-8-2013,
6804,CT,10.46,56092.22,07/30/2013,
6705,CT,10.46,51698.7,10-10-2012,
6075,CT,10.5,38430.0,9-5-2014,
6410,CT,10.5,37275.0,9-5-2014,
6040,CT,10.5,36185.0,09/17/2014,
6410,CT,10.5,36275.0,09/17/2014,
6468,CT,10.5,48025.0,5-7-2013,
6422,CT,10.5,37450.0,6-5-2013,
6524,CT,10.5,60560.0,9-10-2013,
6238,CT,10.5,36435.0,05/13/2014,
6420,CT,10.5,78433.84,8-7-2008,
6378,CT,10.5,76237.51,2-9-2009,
6073,CT,10.5,82993.0,02/26/2010,
6422,CT,10.5,60483.0,3-12-2010,
6416,CT,10.5,59857.0,3-12-2010,
6320,CT,10.5,0.0,4-12-2010,
6611,CT,10.5,58261.0,9-10-2010,
6475,CT,10.5,48600.0,02/20/2013,
6468,CT,10.5,48025.0,5-7-2013,
6422,CT,10.5,37450.0,6-5-2013,
6524,CT,10.5,60560.0,9-10-2013,
6420,CT,10.5,78433.84,8-7-2008,
6378,CT,10.5,76237.51,2-9-2009,
6073,CT,10.5,82993.0,02/26/2010,
6422,CT,10.5,60483.0,3-12-2010,
6416,CT,10.5,59857.0,3-12-2010,
6320,CT,10.5,0.0,4-12-2010,
6611,CT,10.5,58261.0,9-10-2010,
6475,CT,10.5,48600.0,02/20/2013,
6880,CT,10.51,62920.8,05/25/2012,
6880,CT,10.51,62920.8,05/25/2012,
6880,CT,10.512,62920.8,05/25/2012,
6076,CT,10.53,88300.0,12-12-2008,
6351,CT,10.53,83000.0,02/16/2011,
6385,CT,10.53,76912.0,04/14/2011,
6076,CT,10.53,88300.0,12-12-2008,
6351,CT,10.53,83000.0,02/16/2011,
6385,CT,10.53,76912.0,04/14/2011,
6824,CT,10.54,38163.0,9-2-2014,
6824,CT,10.54,37913.0,7-10-2013,
6480,CT,10.54,54594.0,8-2-2013,
6514,CT,10.54,40930.0,3-11-2013,
6824,CT,10.54,37913.0,7-10-2013,
6480,CT,10.54,54594.0,8-2-2013,
6514,CT,10.54,40930.0,3-11-2013,
6840,CT,10.56,52536.0,03/18/2013,
6776,CT,10.56,52536.0,07/29/2013,
6825,CT,10.56,37488.0,4-3-2014,
6825,CT,10.56,37488.0,4-3-2014,
6515,CT,10.56,62692.0,04/20/2006,
6068,CT,10.56,66286.0,11/30/2010,
6281,CT,10.56,108670.62,07/18/2012,
6026,CT,10.56,71158.0,10-10-2012,
6422,CT,10.56,52536.0,11/21/2012,
6840,CT,10.56,52536.0,03/18/2013,
6776,CT,10.56,52536.0,07/29/2013,
6515,CT,10.56,62692.0,04/20/2006,
6068,CT,10.56,66286.0,11/30/2010,
6281,CT,10.56,108670.62,07/18/2012,
6026,CT,10.56,71158.0,10-10-2012,
6422,CT,10.56,52536.0,11/21/2012,
6422,CT,10.56,,10-11-2012,
6378,CT,10.575,79920.33,2-9-2009,
6378,CT,10.58,79920.33,2-9-2009,
6385,CT,10.58,87940.0,12-2-2009,
6268,CT,10.58,58824.0,01/13/2011,
6415,CT,10.58,62085.0,02/16/2011,
6475,CT,10.58,0.0,08/16/2011,
6019,CT,10.58,68403.0,9-9-2011,
6890,CT,10.58,41371.25,10-10-2012,
6378,CT,10.58,79920.33,2-9-2009,
6385,CT,10.58,87940.0,12-2-2009,
6268,CT,10.58,58824.0,01/13/2011,
6415,CT,10.58,62085.0,02/16/2011,
6475,CT,10.58,0.0,08/16/2011,
6019,CT,10.58,68403.0,9-9-2011,
6890,CT,10.58,41371.25,10-10-2012,
6443,CT,10.6,83692.95,7-7-2009,
6443,CT,10.6,83692.95,7-7-2009,
6069,CT,10.64,81036.0,10/23/2008,
6468,CT,10.64,67032.0,01/25/2010,
6069,CT,10.64,81036.0,10/23/2008,
6468,CT,10.64,67032.0,01/25/2010,
6477,CT,10.66,56485.0,7-3-2014,
6384,CT,10.66,53489.0,5-2-2011,
6877,CT,10.66,63960.0,05/18/2012,
6384,CT,10.66,53489.0,5-2-2011,
6877,CT,10.66,63960.0,05/18/2012,
6032,CT,10.71,39679.7,9-10-2013,
6010,CT,10.71,66275.0,12/23/2010,
6443,CT,10.71,110395.98,5-6-2011,
