Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
54750,WI,1,9440,04/28/2010,44.56,-92.30,3;92,Pierce,55093,9440,7818;579235
54403,WI,1.002,15454,06/22/2005,44.96,-89.64,3;84,Marathon,55073,15;42315369,7674334;426
53147,WI,1;04,14766;78,10/24/2006,42.58,-88.42,3;7,Walworth,55127,14198;82692,7674;972678
53596,WI,1;04,17617;31,12/27/2006,43.18,-89.23,4;09,Dane,55025,16939;72115,8483;956284
54406,WI,1;04,9921;53,12-11-2007,44.44,-89.28,3;81,Portage,55097,9539;932692,7903;147541
54862,WI,1;05,16686,02/27/2007,45.79,-91.11,3;96,Sawyer,55113,15891;42857,8293;278689
53711,WI,1;05,8800,08/20/2008,43.07,-89.38,4;01,Dane,55025,8380;952381,8397;991803
53151,WI,1;08,10800,12/29/2009,42.97,-88.12,3;82,Waukesha,55133,10000,8228;655738
54703,WI,1.085,9400,05/27/2008,44.82,-91.49,3;92,Eau Claire,55035,8;66359447,8483158;47
53548,WI,1;1,9000,12-10-2010,42.68,-89.07,3;79,0,0,8181;818182,8315;218579
53545,WI,1;1,15478;21,12-5-2003,0,0,0,Rock,55105,14071;1,0
53704,WI,1;1,6171,10/29/2003,42.68,-89.01,3;79,Dane,55025,5610,8315;218579
53704,WI,1;11,3936;74,6-2-2004,43.07,-89.38,4;04,Dane,55025,3546;612613,8944;295082
54742,WI,1;11,13150,9-1-2004,43.07,-89.38,4;04,Eau Claire,55035,11846;84685,8944;295082
54655,WI,1;12,5485;16,11-10-2010,44.76,-91.27,3;91,Crawford,55023,4897;464286,8734;469945
54466,WI,1.125,9889;98,12/29/2009,43.39,-90.77,3;92,Wood,55141,8;791093333,8795901;639
54406,WI,1;14,3095;86,02/15/2004,44.45,-90.13,4,Portage,55097,2715;666667,9095;081967
54406,WI,1.146,6343;15,12/20/2004,44.44,-89.28,3;81,Portage,55097,5;535034904,8708660;656
53536,WI,1;15,7894;88,07/28/2010,44.44,-89.28,3;81,Rock,55105,6865;113043,8739;057377
53713,WI,1.155,8026;44,8-4-2005,42.77,-89.29,3;83,Dane,55025,6;949298701,8823127;049
54701,WI,1;17,13151;25,05/23/2007,43.07,-89.38,4;04,Eau Claire,55035,11240;38462,9427;770492
53073,WI,1;17,18873;86,12/27/2006,44.82,-91.49,3;94,Sheboygan,55117,16131;50427,9194;409836
54911,WI,1;2,0,09/17/2003,43.74,-87.97,3;81,Outagamie,55087,0,9119;016393
53589,WI,1.225,12630,07/31/2009,44.26,-88.39,3;77,Dane,55025,10;31020408,9211263;661
54511,WI,1.248,19398;4,05/22/2006,42.92,-89.22,3;95,Forest,55041,15;54358974,9832262;295
54235,WI,1;25,12797;15,02/21/2006,45.66,-88.88,4,Door,55029,10237;72,9972;677596
54542,WI,1;25,21253,08/29/2005,44.83,-87.37,3;82,Florence,55037,17002;4,9523;907104
53821,WI,1;26,8920;1,09/29/2009,45.83,-88.66,4;01,Crawford,55023,7079;444444,10077;59016
53925,WI,1;26,12620,02/17/2010,43.04,-91.14,3;94,Columbia,55021,10015;87302,9901;672131
53704,WI,1.278,9695,03/26/2008,43.33,-89.02,3;8,Dane,55025,7;586071987,9686262;295
53704,WI,1.278,12345,12/21/2007,43.07,-89.38,4;04,Dane,55025,9;659624413,10298026;23
53704,WI,1.278,13595,02/28/2008,43.07,-89.38,4;04,Dane,55025,10;63771518,10298026;23
53705,WI,1;29,7042,04/28/2010,43.07,-89.38,4;04,Dane,55025,5458;914729,10394;72131
53086,WI,1;32,13706;3,02/26/2007,43.07,-89.38,4,Washington,55131,10383;56061,10531;14754
53562,WI,1;32,20000,10/19/2006,43.33,-88.28,3;71,Dane,55025,15151;51515,9767;639344
54814,WI,1;32,12403;01,07/30/2009,43.10,-89.50,3;96,Bayfield,55007,9396;219697,10425;83607
54161,WI,1;32,11880,11-10-2010,46.81,-90.82,3;87,Marinette,55075,9000,10188;88525
53711,WI,1.336,11630,12/14/2004,45.09,-88.03,4;01,Dane,55025,8;70508982,10685444;81
54119,WI,1.336,22056;39,06/22/2005,43.07,-89.38,4;01,Marinette,55075,16;50927395,10685444;81
53703,WI,1.376,11630;5,01/18/2006,45.65,-88.18,4;07,Dane,55025,8;452398256,11170037;16
53704,WI,1;38,10182;54,12/14/2010,43.07,-89.38,4;04,Dane,55025,7378;652174,11119;93443
53925,WI,1;38,9660,04/28/2010,43.07,-89.38,4;04,Columbia,55021,7000,11119;93443
54527,WI,1;4,14141;39,10/25/2003,43.33,-89.02,3;8,Ashland,55003,10100;99286,10610;92896
54423,WI,1;4,7800,08/25/2009,46.13,-90.57,4;04,Portage,55097,5571;428571,11281;0929
54810,WI,1;4,13939;87,11/25/2008,44.50,-89.41,3;79,Polk,55095,9957;05,10583;00546
53121,WI,1;41,11326,06/28/2010,45.45,-92.45,3;95,Walworth,55127,8032;624113,11108;56557
53597,WI,1.422,11688,6-12-2003,42.67,-88.54,3;72,Dane,55025,8;219409283,10550773;77
54171,WI,1;44,24578;28,12/28/2002,43.18,-89.45,3;99,Oconto,55083,17068;25,11459;80328
54171,WI,1;44,10808;91,01/30/2006,44.71,-88.06,3;95,Oconto,55083,7506;1875,11344;91803
54843,WI,1;44,15530,08/21/2008,44.71,-88.06,3;95,Sawyer,55113,10784;72222,11344;91803
54875,WI,1;44,0,9-5-2003,46.01,-91.48,3;98,Washburn,55129,0,11431;08197
54729,WI,1;47,15624,09/29/2009,45.94,-91.68,4;02,Chippewa,55017,10628;57143,11786;5082
53095,WI,1;47,13965,10/15/2010,44.93,-91.39,3;89,Washington,55131,9500,11405;35246
54827,WI,1.476,19064;57,03/24/2006,43.42,-88.18,3;77,Bayfield,55007,12;91637534,11098632;79
54451,WI,1;48,14843,08/31/2004,46.79,-91.10,3;87,Taylor,55119,10029;05405,11423;90164
54501,WI,1.485,11492;56,12/27/2006,45.13,-90.34,3;93,Oneida,55085,7;739097643,11640209;02
54751,WI,1;5,7951;74,12/20/2004,45.63,-89.41,3;92,Dunn,55033,5301;16,11727;86885
54303,WI,1;5,16159;44,10/25/2006,44.88,-91.91,3;94,Brown,55009,10772;96,11787;70492
53516,WI,1;5,20000,10/19/2006,44.52,-87.98,3;92,Lafayette,55065,13333;33333,11727;86885
54115,WI,1;5,14500,11/21/2008,42.80,-89.86,3;82,Brown,55009,9666;666667,11428;68852
54552,WI,1.503,25713;45,01/18/2006,44.43,-88.07,3;87,Price,55099,17;10808383,11601435;25
53523,WI,1.503,18893,10/18/2005,45.93,-90.44,3;97,Dane,55025,12;57019295,11901213;93
54665,WI,1;52,14967,10/26/2007,43.00,-89.01,3;88,Vernon,55123,9846;710526,11762;97268
54915,WI,1;52,17888,12/21/2007,43.55,-90.88,3;9,Outagamie,55087,11768;42105,11823;60656
53714,WI,1;53,0,06/28/2006,44.26,-88.39,3;8,Dane,55025,0,11596;22951
54455,WI,1;56,19953;4,09/27/2006,43.07,-89.38,4;07,Marathon,55073,12790;64103,12663;70492
54235,WI,1;56,8592;98,2-12-2010,44.78,-89.68,3;82,Door,55029,5508;320513,11885;83607
53589,WI,1.575,15116;11,6-9-2010,44.83,-87.37,3;82,Dane,55025,9;597530159,12000122;95
53704,WI,1.575,13250,01/29/2007,42.92,-89.22,3;95,Dane,55025,8;412698413,12408504;1
54515,WI,1.575,18228,12/26/2008,43.07,-89.38,4;04,Price,55099,11;57333333,12691229;51
53206,WI,1.575,12443,02/24/2010,45.53,-90.53,3;98,Milwaukee,55079,7;90031746,12502745;9
53206,WI,1.575,12443,02/24/2010,43.06,-87.96,3;89,Milwaukee,55079,7;90031746,12220020;49
53206,WI,1.575,12443,02/24/2010,43.06,-87.96,3;89,Milwaukee,55079,7;90031746,12220020;49
53206,WI,1.575,12443,02/24/2010,43.06,-87.96,3;89,Milwaukee,55079,7;90031746,12220020;49
53714,WI,1;58,12650,02/21/2005,43.06,-87.96,3;89,Dane,55025,8006;329114,12258;81421
54024,WI,1;6,5400,5-10-2010,43.07,-89.38,4;07,Polk,55095,3375,12988;4153
53559,WI,1;6,10771;55,09/27/2007,45.40,-92.63,3;97,Dane,55025,6732;21875,12669;28962
54155,WI,1;62,16769;75,1-10-2008,43.17,-89.06,3;86,Outagamie,55087,10351;69753,12472;22951
53132,WI,1;62,15000,03/23/2007,44.49,-88.21,3;9,Milwaukee,55079,9259;259259,12601;47541
53209,WI,1;62,16707,05/23/2008,42.88,-88.00,3;8,Milwaukee,55079,10312;96296,12278;36066
53027,WI,1;62,15347,10/26/2007,43.06,-87.96,3;88,Washington,55131,9473;45679,12536;85246
53711,WI,1;62,11564;65,12/26/2008,43.32,-88.38,3;7,Dane,55025,7138;67284,11955;2459
53042,WI,1;62,18900,12/26/2008,43.07,-89.38,4;01,Manitowoc,55071,11666;66667,12956;90164
54484,WI,1.632,9083,6-11-2010,43.91,-88.03,3;84,Marathon,55073,5;565563725,12499514;75
54403,WI,1.632,15254,03/15/2010,44.80,-90.07,3;82,Marathon,55073,9;346813725,12434413;11
54915,WI,1;64,11350,11/30/2009,44.96,-89.64,3;84,Outagamie,55087,6920;731707,12560;78689
54914,WI,1;64,11350,11/30/2009,44.26,-88.39,3;8,Outagamie,55087,6920;731707,12429;94536
53074,WI,1;64,17690,12/29/2009,44.26,-88.39,3;83,Ozaukee,55089,10786;58537,12528;0765
54952,WI,1;64,8650,12/15/2010,43.39,-87.87,3;78,Winnebago,55139,5274;390244,12364;52459
53074,WI,1;64,17690,2-11-2010,44.21,-88.43,3;8,Ozaukee,55089,10786;58537,12429;94536
53074,WI,1;64,17690,2-11-2010,43.39,-87.87,3;78,Ozaukee,55089,10786;58537,12364;52459
54209,WI,1;65,15539,6-3-2004,43.39,-87.87,3;78,Door,55029,9417;575758,12439;91803
53704,WI,1;67,12945,02/21/2006,45.04,-87.29,3;79,Dane,55025,7751;497006,12624;01366
53821,WI,1;68,11412;98,09/13/2010,43.07,-89.38,4;04,Crawford,55023,6793;440476,13537;31148
53715,WI,1;68,17475,01/24/2008,43.04,-91.14,3;94,Dane,55025,10401;78571,13202;22951
54727,WI,1;68,14830,12/14/2010,43.07,-89.38,4;04,Chippewa,55017,8827;380952,13537;31148
53703,WI,1;68,13133,01/29/2010,44.95,-91.15,3;91,Dane,55025,7817;261905,13101;70492
53704,WI,1;7,18562,05/23/2007,43.07,-89.38,4;04,Dane,55025,10918;82353,13698;46995
53218,WI,1;7,13075,08/24/2006,43.07,-89.38,4;04,Milwaukee,55079,7691;176471,13698;46995
53538,WI,1.704,15450;19,07/28/2010,43.06,-87.96,3;85,Jefferson,55055,9;067012911,13084950;82
53704,WI,1.706,18635,09/25/2008,42.92,-88.84,3;74,Dane,55025,10;92321219,12726014;21
53923,WI,1;72,12556,09/13/2010,43.07,-89.38,4;04,Columbia,55021,7300,13859;62842
53151,WI,1.728,17700,2-2-2009,43.54,-89.11,3;77,Waukesha,55133,10;24305556,12993521;31
54854,WI,1;75,10767;04,07/27/2006,42.97,-88.12,3;82,Douglas,55031,6152;594286,13333;46995
54501,WI,1;75,10488;45,01/29/2007,46.58,-91.72,3;89,Oneida,55085,5993;4,13577;80055
53715,WI,1;75,15275,06/26/2007,45.63,-89.41,3;92,Dane,55025,8728;571429,13682;51366
53716,WI,1;75,15050,06/26/2007,43.07,-89.38,4;04,Dane,55025,8600,14101;36612
53705,WI,1;76,10400,06/14/2004,43.07,-89.38,4;06,Dane,55025,5909;090909,14252;15301
53713,WI,1.792,18830,08/20/2008,43.07,-89.38,4,Dane,55025,10;5078125,14296830;6
54639,WI,1.792,13525;7,11/23/2009,43.07,-89.38,4;04,Vernon,55123,7;547823661,14439798;91
54820,WI,1;8,9265,09/19/2012,43.57,-90.63,3;91,Douglas,55031,5147;222222,14037;54098
53703,WI,1;8,11475,10/19/2012,46.55,-91.57,3;9,Dane,55025,6375,14001;63934
54471,WI,1;8,13000,06/21/2004,43.07,-89.38,4;04,Marathon,55073,7222;222222,14504;2623
54209,WI,1;8,15559;05,07/18/2004,44.90,-89.41,3;84,Door,55029,8643;916667,13786;22951
54529,WI,1;8,22250,07/25/2006,45.04,-87.29,3;79,Oneida,55085,12361;11111,13606;72131
54986,WI,1;8,13958;02,12/27/2006,45.66,-89.65,3;91,Winnebago,55139,7754;455556,14037;54098
53913,WI,1;8,20512;86,01/24/2008,44.11,-88.71,3;73,Sauk,55111,11396;03333,13391;31148
53202,WI,1;8,28494;48,05/23/2008,43.46,-89.74,3;82,Milwaukee,55079,15830;26667,13714;42623
53704,WI,1;8,4484,12-4-2002,43.06,-87.96,3;82,Dane,55025,2491;111111,13714;42623
54481,WI,1;8,12000,06/28/2010,43.07,-89.38,4;04,Portage,55097,6666;666667,14504;2623
54235,WI,1;82,10793,12/29/2009,44.54,-89.56,3;8,Door,55029,5930;21978,13794;20765
53704,WI,1.837,13495;6,10/27/2005,44.83,-87.37,3;82,Dane,55025,7;346543277,13996333;88
53703,WI,1;84,13462,12/29/2009,43.07,-89.38,4;04,Dane,55025,7316;304348,14826;57923
54772,WI,1;84,15279;37,10/15/2010,43.07,-89.38,4;04,Dunn,55033,8304;005435,14826;57923
54235,WI,1;84,14564;28,07/14/2010,45.04,-91.90,4;01,Door,55029,7915;369565,14716;48087
53705,WI,1;84,18890,05/13/2010,44.83,-87.37,3;82,Dane,55025,10266;30435,14019;19126
54210,WI,1.845,19823;45,04/27/2009,43.07,-89.38,4,Door,55029,10;74441734,14719672;13
53715,WI,1.845,16795,09/25/2008,45.25,-87.06,3;84,Dane,55025,9;10298103,14130885;25
54156,WI,1;85,18785;49,12/30/2003,43.07,-89.38,4;04,Marinette,55075,10154;31892,14907;15847
53704,WI,1;87,12970,04/25/2006,45.63,-88.00,4;05,Dane,55025,6935;828877,15105;61475
54865,WI,1.872,18913;5,12-11-2007,43.07,-89.38,4;04,Bayfield,55007,10;10336538,15084432;79
54501,WI,1.872,22390;77,01/29/2007,46.77,-91.38,3;8,Oneida,55085,11;96088141,14188327;87
53593,WI,1.896,11640;14,08/30/2006,45.63,-89.41,3;92,Dane,55025,6;139314346,14824026;23
53072,WI,1.896,12768;23,11/29/2006,42.98,-89.53,3;93,Waukesha,55133,6;734298523,14861842;62
53593,WI,1.896,22056;43,10/29/2004,43.08,-88.25,3;77,Dane,55025,11;63313819,14256780;33
53704,WI,1;92,12484;8,01/17/2012,42.98,-89.53,3;93,Dane,55025,6502;5,15049;96721
53562,WI,1;92,15260,09/25/2008,43.07,-89.38,4;04,Dane,55025,7947;916667,15471;21311
54411,WI,1.925,15687,08/27/2007,43.10,-89.50,3;96,Marathon,55073,8;149090909,15204344;26
54403,WI,1;95,28063;18,5-12-2010,45.03,-90.07,3;84,Marathon,55073,14391;37436,14935;08197
