Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
97754,OR,4;8,19104,7-1-2012,45.40,-122.61,4;01,Crook,56011,3980,38390;81967
97212,OR,4;8,26160,11-12-2010,43.37,-124.14,4;01,Multnomah,41051,5450,38390;81967
97031,OR,4;8,34000,4-4-2012,43.37,-124.14,3;34,Hood River,41027,7083;333333,31976;39344
97330,OR,4;8,38304,05/25/2012,45.53,-122.60,3;54,Benton,53005,7980,33891;14754
97701,OR,4;83,19079,7-1-2012,45.58,-122.91,3;32,Deschutes,41017,3950;10352,31983;57377
97754,OR,4;83,21252,7-1-2012,45.55,-122.56,3;57,Crook,56011,4400,34391;97541
97330,OR,4.845,18819,7-1-2012,45.44,-122.88,3;51,Benton,53005,3;884210526,33918971;31
97702,OR,4;9,8575,1-10-2012,45.34,-122.66,3;34,Deschutes,41017,1750,32642;56831
97374,OR,4;9,31946,7-1-2012,45.51,-122.59,3;85,Linn,41043,6519;591837,37626;91257
97321,OR,4;9,29000,1-6-2011,44.90,-123.06,3;81,Linn,41043,5918;367347,37235;98361
97040,OR,4;9,28420,03/20/2012,45.02,-123.11,5;24,Wasco,41065,5800,51211;69399
97321,OR,4;9,29000,1-6-2011,42.37,-123.39,6;03,Linn,41043,5918;367347,58932;54098
97702,OR,4;9,8575,1-10-2012,42.72,-121.79,3;81,Deschutes,41017,1750,37235;98361
97227,OR,4;92,,12/28/2009,45.02,-123.11,3;57,Multnomah,41051,0,35032;81967
97325,OR,4.928,38496,09/16/2010,45.52,-122.85,3;57,Marion,54049,7;811688312,35089783;61
97325,OR,4.928,38496,09/16/2010,45.52,-122.85,3;49,Marion,54049,7;811688312,34303457;92
97115,OR,4.935,21753,7-1-2012,45.55,-122.81,3;82,Yamhill,41071,4;407902736,37600385;25
97306,OR,4;94,22230,7-1-2012,44.90,-122.89,0,Marion,54049,4500,0
97846,OR,4;95,29000,04/16/2012,0,0,3;92,Wallowa,41063,5858;585859,38701;96721
97008,OR,4;95,30000,12-7-2009,44.63,-123.27,3;25,Washington,55131,6060;606061,32087;09016
97701,OR,4;99,28971,07/21/2011,45.47,-122.37,3;6,Deschutes,41017,5805;811623,35829;83607
97701,OR,4;99,28971,07/21/2011,45.44,-122.96,3;56,Deschutes,41017,5805;811623,35431;72678
97355,OR,4.995,33037;2,07/19/2011,45.44,-122.76,3;81,Linn,41043,6;614054054,37957905;74
97701,OR,4.995,29970,09/22/2010,45.02,-123.11,3;85,Deschutes,41017,6,38356413;93
97701,OR,4.995,29970,09/22/2010,44.92,-123.34,5;35,Deschutes,41017,6,53300471;31
97214,OR,5,22750,7-1-2012,42.33,-122.79,5;66,Multnomah,41051,4550,56445;35519
97520,OR,5,,8-8-2000,44.07,-121.25,5;66,Jackson,55053,0,56445;35519
97750,OR,5,,2-7-2011,44.07,-121.25,3;57,Wheeler,48483,0,35602;45902
97702,OR,5,23750,01/21/2014,45.44,-122.88,3;57,Deschutes,41017,4750,35602;45902
97601,OR,5,21407,11/15/2013,45.44,-122.88,4;35,Klamath,41035,4281;4,43381;14754
97820,OR,5,30000,12/30/2007,45.61,-121.58,3;51,Grant,55043,6000,35004;09836
