Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
5055,VT,6;48,23400,6-8-2012,42.86,-72.57,3;86,Windsor,50027,3611;111111,49888;91803
5656,VT,6;54,,12-11-2012,44.49,-73.11,3;66,Lamoille,50015,0,47742
5462,VT,6;54,,11-12-2012,44.30,-73.25,3;67,Chittenden,50007,0,47872;44262
5403,VT,6;54,,11/19/2012,44.41,-71.97,3;79,Chittenden,50007,0,49437;7541
5468,VT,6;54,,12/20/2012,43.60,-72.68,3;87,Chittenden,50007,0,50481;29508
5602,VT,6;54,33774,6-1-2012,43.45,-72.49,3;79,Washington,55131,5164;220183,49437;7541
5660,VT,6;54,32277,08/13/2012,44.53,-72.97,3;76,Washington,55131,4935;321101,49046;42623
5358,VT,6;58,32900,01/30/2012,44.33,-72.75,3;79,Windham,50025,5000,49740;12568
5055,VT,6;6,48067,02/27/2006,44.43,-73.07,3;81,Windsor,50027,7282;878788,50154;59016
5855,VT,6;6,53754;35,11-1-2009,43.48,-72.88,3;81,Orleans,50019,8144;598485,50154;59016
5676,VT,6;66,36630,3-9-2011,43.16,-72.93,3;67,Washington,55131,5500,48750;83607
5058,VT,6;72,36909;45,03/18/2011,44.16,-73.25,3;5,Orange,51137,5492;477679,46911;47541
5456,VT,6;72,27981,08/24/2012,43.67,-72.77,3;84,Addison,50001,4163;839286,51468;59016
5759,VT,6;72,29952,06/27/2012,43.72,-72.95,3;68,Rutland,50021,4457;142857,49324;06557
5662,VT,6;75,58778,12/30/2008,43.48,-73.12,3;8,0,0,8707;851852,51159;83607
5142,VT,6;75,59128,10-8-2010,44.38,-72.70,3;68,Windsor,50027,8759;703704,49544;2623
5663,VT,6;75,34141,10-8-2011,44.30,-73.25,0,Washington,55131,5057;925926,0
5452,VT,6;75,31225,03/26/2011,44.49,-73.11,3;79,Chittenden,50007,4625;925926,51025;20492
5843,VT,6.765,34868,07/13/2011,43.65,-72.42,3;82,Caledonia,50005,5;154175905,51543385;25
5363,VT,6;8,65503,10-1-2009,43.72,-72.30,3;86,Windham,50025,9632;794118,52352;56831
5602,VT,6;84,54653,7-12-2007,44.63,-72.67,3;76,Washington,55131,7990;204678,51296;2623
5443,VT,6.864,53175,1-11-2007,44.33,-72.98,3;77,Addison,50001,7;746940559,51613154;1
5489,VT,6.867,,12-7-2012,44.44,-73.21,3;79,Chittenden,50007,0,51909641;8
5674,VT,6.867,,12-5-2012,44.63,-73.11,3;91,Washington,55131,0,53553218;85
5660,VT,6.867,33545,6-12-2012,44.26,-72.57,3;85,Washington,55131,4;884957041,52731430;33
5468,VT,6.867,17071,06/29/2012,44.25,-72.75,3;87,Chittenden,50007,2;485947284,53005359;84
5403,VT,6.867,34397,07/20/2012,42.76,-72.72,3;81,Chittenden,50007,5;009028688,52183571;31
5602,VT,6.867,36344,08/26/2012,43.72,-72.30,3;76,Washington,55131,5;292558614,51498747;54
5468,VT,6.867,42235,08/27/2012,44.93,-72.20,3;79,Chittenden,50007,6;150429591,51909641;8
5465,VT,6.867,34716,07/18/2012,44.33,-72.75,3;79,Chittenden,50007,5;055482744,51909641;8
5676,VT,6.867,33707;55,9-7-2012,43.89,-72.26,3;76,Washington,55131,4;908628222,51498747;54
5676,VT,6.867,31433,10/23/2012,44.20,-73.25,3;86,Washington,55131,4;577399155,52868395;08
5468,VT,6.867,37090,10-9-2012,43.53,-72.96,3;84,Chittenden,50007,5;401194117,52594465;57
5602,VT,6.867,33285,10/19/2012,44.44,-72.71,3;84,Washington,55131,4;847094801,52594465;57
5743,VT,6;88,46410,03/21/2012,0,0,3;76,Rutland,50021,6745;639535,51596;24044
5035,VT,6;9,28105,08/23/2010,43.38,-72.62,3;79,Windsor,50027,4073;188406,52159;09836
5353,VT,6;9,46161,03/17/2011,44.15,-72.65,3;71,Windham,50025,6690,51058;11475
5477,VT,7,65167,03/16/2009,44.49,-73.11,3;76,Chittenden,50007,9309;571429,52496;17486
5464,VT,7,48055;59,03/31/2010,44.50,-72.37,3;77,Lamoille,50015,6865;084286,52635;79235
5445,VT,7,21375,12/30/2011,42.86,-72.87,3;85,Chittenden,50007,3053;571429,53752;73224
5495,VT,7,32130,12-12-2011,44.26,-72.57,3;77,Chittenden,50007,4590,52635;79235
5445,VT,7,39630,03/19/2012,44.13,-73.08,3;79,Chittenden,50007,5661;428571,52915;02732
5495,VT,7,34167,03/28/2012,44.53,-72.97,3;82,Chittenden,50007,4881,53333;87978
5487,VT,7;02,72228,07/17/2008,44.12,-72.85,3;79,Addison,50001,10288;88889,53066;21311
5353,VT,7;14,32150,07/13/2010,44.25,-72.75,3;82,Windham,50025,4502;80112,54400;55738
5440,VT,7;14,34819,1-12-2012,44.63,-73.11,3;89,Grand Isle,50013,4876;610644,55397;42623
5458,VT,7;14,44710;62,06/15/2012,44.44,-73.21,3;77,Grand Isle,50013,6261;991597,53688;5082
5456,VT,7;14,41725,07/20/2012,44.26,-72.57,3;71,Addison,50001,5843;837535,52834;04918
5403,VT,7;2,35228,07/14/2010,44.63,-73.11,3;86,Chittenden,50007,4892;777778,55432;13115
5682,VT,7;2,58988,4-4-2011,44.50,-72.98,3;8,Washington,55131,8192;777778,54570;4918
5660,VT,7;2,32605;57,1-6-2011,44.33,-72.75,3;79,Washington,55131,4528;551389,54426;88525
5446,VT,7;2,29500,10/18/2012,44.33,-72.75,3;8,Chittenden,50007,4097;222222,54570;4918
5151,VT,7.278,77080;86,01/14/2005,44.63,-73.11,3;81,Windsor,50027,10;59093982,55306834;43
5446,VT,7;35,59670;84,9-3-2010,44.26,-72.57,3;82,Chittenden,50007,8118;481633,56000;57377
5461,VT,7;35,58800,06/21/2011,43.59,-73.27,3;66,Chittenden,50007,8000,53655
5495,VT,7;35,58800,04/28/2011,43.60,-72.68,3;82,Chittenden,50007,8000,56000;57377
5656,VT,7;35,58800,4-12-2011,43.04,-72.66,3;83,Lamoille,50015,8000,56147;17213
5602,VT,7;35,33660,06/29/2012,44.40,-73.00,3;82,Washington,55131,4579;591837,56000;57377
5828,VT,7;35,30492,08/24/2012,44.64,-72.82,3;79,Caledonia,50005,4148;571429,55560;77869
5346,VT,7;35,33475,11/30/2012,44.30,-73.25,3;79,Windham,50025,4554;421769,55560;77869
5857,VT,7;36,30488,10-4-2012,44.43,-73.07,3;68,Orleans,50019,4142;391304,54021;59563
5660,VT,7;38,34474,05/28/2011,44.30,-73.25,3;65,Washington,55131,4671;273713,53726;80328
5495,VT,7;38,26346;6,02/14/2011,44.43,-73.07,3;51,Chittenden,50007,3570,51666;04918
5446,VT,7.392,36921,09/27/2011,44.22,-72.99,3;81,Chittenden,50007,4;994724026,56173140;98
5677,VT,7;4,31434,07/22/2011,43.04,-72.66,3;82,Washington,55131,4247;837838,56381;53005
5446,VT,7;5,38500,11/15/2011,44.97,-73.30,3;82,Chittenden,50007,5133;333333,57143;44262
5455,VT,7;5,32000,10-5-2012,44.72,-73.30,3;83,Franklin,53021,4266;666667,57293;03279
5676,VT,7;5,30000,11-6-2012,44.20,-73.25,3;82,Washington,55131,4000,57143;44262
5667,VT,7;5,26840,11-1-2012,44.44,-73.21,3;83,Washington,55131,3578;666667,57293;03279
5672,VT,7;56,0,12/30/2010,44.37,-72.55,3;84,Lamoille,50015,0,57902;16393
5346,VT,7;56,48546,12/15/2010,44.25,-72.75,3;71,Windham,50025,6421;428571,55941;93443
5641,VT,7;59,38370;19,11/28/2011,44.53,-73.15,3;8,Washington,55131,5055;361001,57526;39344
5468,VT,7;65,46400,12/18/2011,43.36,-72.51,3;65,Chittenden,50007,6065;359477,55692;41803
5660,VT,7;7,,12/19/2012,44.53,-73.15,3;71,Washington,55131,0,56977;89617
5490,VT,7;74,43548,10-5-2010,44.33,-73.12,3;76,Chittenden,50007,5626;356589,58045;77049
5671,VT,7;77,37064,04/19/2011,44.43,-73.07,3;81,0,0,4770;14157,59045;63115
5760,VT,7;8,,11/24/2009,44.63,-72.67,3;95,Addison,50001,0,61451;63934
5445,VT,7;8,62000,05/24/2010,44.26,-72.57,0,Chittenden,50007,7948;717949,0
5001,VT,7;82,41234,11/24/2010,44.42,-72.13,3;76,Windsor,50027,5272;890026,58645;72678
5142,VT,7;82,43870,11-5-2010,42.97,-72.52,3;79,Windsor,50027,5609;974425,59113;64481
5602,VT,7.848,,10/28/2012,44.95,-72.30,3;69,Washington,55131,0,57759993;44
5676,VT,7.848,,11-12-2012,44.25,-72.75,3;79,Washington,55131,0,59325304;92
5602,VT,7.848,,12-7-2012,44.43,-73.07,3;79,Washington,55131,0,59325304;92
5602,VT,7.848,,12/20/2012,44.53,-73.15,3;84,Washington,55131,0,60107960;66
5648,VT,7.848,,12/26/2012,44.38,-72.70,3;79,Washington,55131,0,59325304;92
5602,VT,7.848,19140,08/29/2012,44.53,-73.15,3;79,Washington,55131,2;43883792,59325304;92
5468,VT,7.848,19123,07/25/2012,44.80,-72.95,3;74,Chittenden,50007,2;436671764,58542649;18
5489,VT,7.848,19908,9-11-2012,44.33,-72.75,3;79,Chittenden,50007,2;536697248,59325304;92
5489,VT,7.848,21416,09/27/2012,44.28,-72.43,3;76,Chittenden,50007,2;728848114,58855711;48
5495,VT,7.848,43682,10-8-2012,44.46,-72.68,3;85,Chittenden,50007,5;566004077,60264491;8
5494,VT,7.848,24804,12-4-2012,42.97,-72.52,3;85,Chittenden,50007,3;160550459,60264491;8
5468,VT,7.848,42739,10/27/2012,44.20,-72.50,3;82,Chittenden,50007,5;445846075,59794898;36
5055,VT,7;92,33660,3-8-2012,44.63,-73.11,3;89,Windsor,50027,4250,61449;2459
5091,VT,7;92,39226,07/26/2012,44.25,-72.75,3;76,Windsor,50027,4952;777778,59395;67213
5461,VT,7;98,62000,01/21/2010,44.52,-72.89,3;67,Chittenden,50007,7769;423559,58413;16393
5351,VT,7;99,43945,09/13/2011,44.33,-72.75,3;74,Windham,50025,5500,59601;9071
5486,VT,7;99,31480,01/24/2012,0,0,3;83,Grand Isle,50013,3939;924906,61036;1776
5674,VT,8,53437;4,05/22/2009,43.80,-73.30,3;83,Washington,55131,6679;675,61112;56831
5495,VT,8,62000,11/18/2010,44.30,-73.25,3;89,Chittenden,50007,7750,62069;94536
5446,VT,8,62000,10-6-2010,43.65,-72.32,3;87,Chittenden,50007,7750,61750;81967
5602,VT,8,0,9-11-2010,43.38,-72.62,3;82,Washington,55131,0,60953;00546
5660,VT,8,36720,1-11-2012,44.26,-72.57,3;82,Washington,55131,4590,60953;00546
5472,VT,8;05,33420,07/13/2012,44.33,-72.75,3;79,Addison,50001,4151;552795,60852;28142
5260,VT,8.085,39106;39,06/15/2012,44.26,-72.57,3;81,Bennington,50003,4;836906617,61439372;95
5602,VT,8;1,60497;53,11-2-2010,44.26,-72.57,3;86,Washington,55131,7468;830864,62361;14754
5346,VT,8;1,109297,10/20/2010,44.38,-72.43,3;58,Windham,50025,13493;45679,57837;54098
5482,VT,8;1,36169;82,10-5-2010,44.26,-72.57,3;79,Chittenden,50007,4465;409877,61230;2459
5495,VT,8;14,38176;6,03/31/2011,44.63,-73.11,3;65,Chittenden,50007,4690,59259;64481
5733,VT,8;16,44376,6-5-2010,44.53,-72.97,3;79,Rutland,50021,5438;235294,61683;80328
5495,VT,8;16,37520,11-5-2012,44.53,-72.97,3;82,Chittenden,50007,4598;039216,62172;06557
5465,VT,8.175,,12-7-2012,44.43,-73.07,3;81,Chittenden,50007,0,62123299;18
5672,VT,8.175,41498,10-11-2012,44.62,-73.02,3;82,Lamoille,50015,5;076207951,62286352;46
5673,VT,8;2,80275,11/18/2009,44.63,-73.11,3;86,Washington,55131,9789;634146,63131;03825
5673,VT,8;2,65725,06/24/2009,43.72,-72.30,3;8,Washington,55131,8015;243902,62149;72678
5488,VT,8.225,31100,07/23/2012,43.62,-72.51,3;83,Franklin,53021,3;781155015,62831359;29
5672,VT,8;25,32650,08/20/2012,44.33,-73.12,3;83,Lamoille,50015,3957;575758,63022;33607
5067,VT,8;28,49807,10/14/2010,42.94,-72.70,3;65,Windsor,50027,6015;338164,60278;85246
5037,VT,8;28,56008;75,6-10-2010,44.64,-73.31,3;8,Windsor,50027,6764;341787,62756;06557
5486,VT,8;28,37300,12/29/2011,44.12,-72.85,3;72,Grand Isle,50013,4504;830918,61434;88525
5860,VT,8;28,57191;91,08/31/2011,44.43,-73.07,3;69,Orleans,50019,6907;235507,60939;44262
5824,VT,8;28,47610,07/15/2011,44.53,-73.15,3;89,Essex,51057,5750,64242;39344
5059,VT,8;28,59578;24,07/13/2011,44.26,-72.57,3;64,Windsor,50027,7195;439614,60113;70492
5042,VT,8;28,50597,7-8-2011,44.25,-72.75,3;62,Caledonia,50005,6110;748792,59783;40984
