Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19930,DE,25;48,,6-10-2011,38.80,-75.42,4;07,Sussex,51183,0,206840;5137
19930,DE,25;48,30051,08/28/2013,38.64,-75.61,4;07,Sussex,51183,1179;395604,206840;5137
19720,DE,25;6,198624;68,11-1-2009,38.46,-75.57,4;09,New Castle,10003,7758;776563,208835;847
19706,DE,27,109793,12/14/2011,38.92,-75.57,4;07,New Castle,10003,4066;407407,219179;5082
19939,DE,28;06,,02/26/2013,38.45,-75.22,4;17,Sussex,51183,0,233381
19803,DE,28.435,52127,04/30/2012,38.92,-75.57,4;06,New Castle,10003,1;833198523,230261347
19803,DE,28;44,134540,11/14/2011,38.76,-75.17,4;06,New Castle,10003,4730;661041,230301;8361
19901,DE,28;52,137085,01/24/2012,39.73,-75.53,4;13,Kent,48263,4806;626928,234931;5519
19977,DE,28;7,,5-11-2011,39.67,-75.75,4;12,Kent,48263,0,235841;8579
19973,DE,28;88,,7-3-2013,38.53,-75.06,4;15,Sussex,51183,0,239049;071
19702,DE,29,137200,1-1-2003,38.53,-75.06,4;11,New Castle,10003,4731;034483,237728;6885
19702,DE,30,180260,1-1-2003,39.66,-75.57,4;11,New Castle,10003,6008;666667,245926;2295
19956,DE,30,250000,08/28/2008,39.57,-75.60,4;18,Sussex,51183,8333;333333,250114;7541
19720,DE,30;55,,09/19/2013,38.54,-75.24,4;09,New Castle,10003,0,249216;2158
19709,DE,30;96,,09/30/2014,39.73,-75.53,4;11,New Castle,10003,0,253795;8689
19930,DE,31;5,,10-8-2014,39.73,-75.53,4;07,Sussex,51183,0,255709;4262
19971,DE,31;68,,03/19/2013,39.15,-75.51,4;13,Sussex,51183,0,260961;8361
19975,DE,32;76,228992,11/29/2009,39.29,-75.60,4;18,Sussex,51183,6989;98779,273125;3115
19946,DE,34,,10/17/2011,38.64,-75.61,4;13,Kent,48263,0,280072;6776
19975,DE,34;32,184813,01/31/2011,39.67,-75.75,4;18,Sussex,51183,5384;994172,286131;2787
19977,DE,35,297500,2-8-2008,39.67,-75.75,4;12,Kent,48263,8500,287612;0219
19720,DE,35,490000,1-1-2008,38.55,-75.57,4;09,New Castle,10003,14000,285517;7596
19973,DE,35;04,167560,2-1-2012,39.66,-75.57,4;15,Sussex,51183,4781;96347,290037;377
19711,DE,35;7,,11-7-2013,39.45,-75.71,4;08,New Castle,10003,0,290516;0656
19975,DE,35;7,223500,07/19/2011,38.53,-75.06,4;18,Sussex,51183,6260;504202,297636;5574
19808,DE,36,251790,07/19/2008,38.70,-75.09,4;07,New Castle,10003,6994;166667,292239;3443
19803,DE,37;8,298613;7,10/23/2008,38.45,-75.22,4;06,New Castle,10003,7899;833333,306097;377
19804,DE,39;2,284200,10-1-2007,39.00,-75.46,4;1,New Castle,10003,7250,320561;7486
19804,DE,39;2,280280,5-1-2008,38.45,-75.22,4;1,New Castle,10003,7150,320561;7486
19947,DE,39;48,183600,12/27/2011,39.29,-75.60,4;16,Sussex,51183,4650;455927,327576;1311
19707,DE,40.365,313643,09/15/2008,39.66,-75.57,4;05,New Castle,10003,7;770172179,326063176;2
