Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
61008,IL,1;55,13401,02/14/2007,42.19,-87.91,3;78,Will,54005,8645;806452,11685;98361
61822,IL,1;56,17630,4-6-2007,39.38,-89.07,4;21,Cook,39021,11301;28205,13099;31148
60618,IL,1;6,25982,12/31/2007,42.23,-87.85,3;79,Cook,27031,16238;75,12094;86339
61822,IL,1;6,8000,07/30/2010,41.53,-87.87,3;7,Ogle,39021,5000,11807;65027
60014,IL,1;62,10000,9-5-2009,41.83,-87.68,3;7,Bureau,0,6172;839506,11955;2459
61054,IL,1;65,14947,04/13/2007,41.74,-87.76,3;71,Lee,17141,9058;787879,12209;54918
60645,IL,1;68,9975,4-11-2012,42.12,-89.25,3;78,Lee,27031,5937;5,12666;09836
61443,IL,1;7,15440,05/14/2007,41.32,-89.19,3;91,Henry,51089,9082;352941,13257;6776
61270,IL,1;7,14700,2-11-2008,41.86,-89.22,3;84,Du Page,17195,8647;058824,13020;32787
61032,IL,1;7,11324,4-2-2008,41.86,-89.22,3;84,0,17177,6661;176471,13020;32787
60543,IL,1;7,15100,04/14/2008,41.17,-90.32,3;96,Cook,48259,8882;352941,13427;21311
61054,IL,1;7,11201,03/23/2009,41.74,-87.97,3;76,La Salle,17141,6588;823529,12749;07104
60061,IL,1;7,15121,3-10-2008,0,0,0,Boone,47095,8894;705882,0
60067,IL,1;75,13758,08/13/2009,42.04,-87.68,3;68,Champaign,27031,7861;714286,12844;80874
60548,IL,1;75,15912,05/25/2006,41.34,-89.09,3;88,Cook,0,9092;571429,13542;89617
60543,IL,1.755,17000,04/23/2009,42.25,-88.84,3;72,Champaign,48259,9;686609687,13021524;59
61063,IL,1.755,17000,12/29/2009,40.11,-88.26,4;01,Mchenry,55139,9;686609687,14036643;44
60518,IL,1.755,15000,12/29/2009,41.83,-87.68,3;7,0,48283,8;547008547,12951516;39
60201,IL,1;8,28221,06/14/2007,40.11,-88.26,4;01,Ogle,27031,15678;33333,14396;55738
61616,IL,1;8,19839,8-10-2009,42.23,-88.33,3;75,Cook,17143,11021;66667,13463;11475
60634,IL,1;8,30224,8-10-2007,0,0,0,Henry,27031,16791;11111,0
61548,IL,1;8,10060,02/20/2008,42.04,-89.43,3;83,Whiteside,21239,5588;888889,13750;32787
62908,IL,1;8,19360;18,5-11-2010,41.83,-87.68,3;69,Stephenson,56019,10755;65556,13247;70492
61801,IL,1;8,,05/24/2011,41.24,-89.92,3;95,Kendall,39021,0,14181;14754
62712,IL,1;84,6902,12/19/2006,41.80,-89.96,3;87,Ogle,0,3751;086957,14202;68852
60090,IL,1;84,13085,11-10-2010,42.29,-89.63,3;79,Lake,27031,7111;413043,13909;0929
62264,IL,1.845,10917,8-1-2010,41.69,-88.33,3;74,Cook,0,5;917073171,13762893;44
60602,IL,1;88,5275;23,10/15/2012,42.04,-89.43,3;83,De Kalb,27031,2805;973404,14361;45355
60202,IL,1;88,5275;23,10/15/2012,42.23,-87.96,3;77,0,27031,2805;973404,14136;46995
61046,IL,1;9,19481,08/15/2006,42.11,-88.04,3;8,Kendall,51035,10253;15789,14400;54645
61064,IL,1;9,15750,1-6-2009,41.64,-88.62,3;78,Winnebago,17141,8289;473684,14324;7541
60546,IL,1;9,16421,12-11-2007,0,0,0,La Salle,27031,8642;631579,0
62812,IL,1;9,12261,7-6-2009,41.69,-88.33,3;74,Cook,53021,6453;157895,14173;1694
62711,IL,1;92,8744;09,02/24/2012,42.30,-89.35,3;77,Peoria,0,4554;213542,14437;2459
61310,IL,1.925,22000,04/14/2008,41.58,-88.92,3;85,Cook,51105,11;42857143,14782001;37
60532,IL,1;95,11412,03/24/2008,42.04,-87.68,3;68,Woodford,0,5852;307692,14312;78689
60640,IL,1;98,17050,03/27/2006,40.74,-89.57,3;92,Johnson,27031,8611;111111,15480;78689
61032,IL,1;98,16796,12/18/2007,41.83,-87.68,3;64,Champaign,17177,8482;828283,14375;01639
60192,IL,2,6252;85,07/26/2012,40.79,-89.36,3;92,0,27031,3126;425,15637;15847
61820,IL,2,19994,03/30/2012,37.32,-88.94,4;22,Cook,39021,9997,16833;87978
62001,IL,2,18748,7-9-2007,40.10,-88.20,4;01,Saint Clair,51113,9374,15996;17486
60163,IL,2,13816,04/13/2006,39.76,-89.57,4;18,0,27031,6908,16674;31694
60518,IL,2,19000,12/24/2008,0,0,0,Cook,48283,9500,0
60067,IL,2,17896,3-2-2007,42.13,-87.92,3;71,Cook,27031,8948,14799;45355
60546,IL,2,19200,03/13/2007,38.31,-89.87,4;32,Carroll,27031,9600,17232;78689
62902,IL,2,23203,06/30/2001,0,0,0,Ogle,55053,11601;5,0
61087,IL,2,24000,11/30/2003,41.83,-87.68,3;72,Cook,17085,12000,14839;34426
61273,IL,2,19000,6-3-2009,42.04,-87.68,3;68,Franklin,51089,9500,14679;78142
60613,IL,2,22400,06/17/2008,42.10,-89.83,3;84,0,27031,11200,15318;03279
62907,IL,2,20457,6-10-2009,41.98,-89.57,3;84,Lee,55053,10228;5,15318;03279
60190,IL,2,31328,11/30/2000,41.83,-87.81,3;71,Du Page,0,15664,14799;45355
60515,IL,2,18000,10-10-2009,38.00,-88.91,4;23,0,0,9000,16873;77049
62040,IL,2,9641;14,4-9-2010,39.76,-89.72,4;2,Cook,51113,4820;57,16754;09836
60515,IL,2,18000,4-9-2010,0,0,0,Stephenson,0,9000,0
61802,IL,2,13344;78,4-9-2010,41.71,-89.33,3;88,Cook,39021,6672;39,15477;59563
60546,IL,2,20000,11-1-2006,41.79,-88.08,3;73,Champaign,27031,10000,14879;23497
61107,IL,2,11935,01/14/2010,0,0,0,Madison,55139,5967;5,0
62901,IL,2.004,21564,01/25/2006,41.83,-87.68,3;67,Cook,55053,10;76047904,14669170;49
61063,IL,2.025,22000,9-9-2008,42.29,-89.63,3;79,La Salle,55139,10;86419753,15307561;48
60543,IL,2.025,22000,7-9-2008,42.03,-88.08,3;8,Cook,48259,10;86419753,15347950;82
61362,IL,2.025,17500,9-9-2008,40.11,-88.26,4,Cook,17011,8;641975309,16155737;7
60089,IL,2.025,10703,9-2-2011,38.88,-89.73,4;28,Jackson,47095,5;285432099,17286639;34
60657,IL,2.035,18249,5-3-2010,41.88,-87.91,3;68,Jo Daviess,27031,8;967567568,14936677;6
60647,IL,2;04,24263,4-6-2007,41.58,-88.92,3;85,Henry,27031,11893;62745,15665;08197
62613,IL,2;04,23280,02/16/2010,42.11,-88.04,3;8,Cook,48327,11411;76471,15461;63934
61064,IL,2;06,16997,01/25/2008,41.83,-87.81,3;71,Jackson,17141,8250;970874,15243;43716
62711,IL,2.064,18249,02/28/2003,37.72,-89.21,4;26,Du Page,0,8;841569767,17537232;79
60056,IL,2;07,12880,02/26/2011,42.49,-89.99,3;79,0,27031,6222;222222,15647;72951
61847,IL,2;08,14392,05/13/2008,41.35,-90.37,4,Du Page,39021,6919;230769,16594;53552
60919,IL,2;1,36198,08/30/2000,41.83,-87.68,3;67,0,20057,17237;14286,15371;88525
60919,IL,2;1,23604,06/30/1999,37.88,-89.49,4;31,Madison,20057,11240,18052;54098
60919,IL,2;1,36316,08/30/1999,41.87,-88.15,3;74,Du Page,20057,17293;33333,15665;08197
62969,IL,2;1,14961,1-5-2006,0,0,0,0,37003,7124;285714,0
62522,IL,2;1,20108;3,01/25/2008,41.79,-88.01,3;75,Champaign,47111,9575;380952,15706;96721
60091,IL,2;1,26000,04/29/2008,0,0,0,Cook,27031,12380;95238,0
61368,IL,2;1,6875,8-11-2010,38.71,-90.12,4;3,Winnebago,17011,3273;809524,18010;65574
61016,IL,2;1,12560,04/16/2010,41.79,-88.01,3;75,Jackson,55139,5980;952381,15706;96721
60525,IL,2;1,17500,6-1-2004,0,0,0,Winnebago,27031,8333;333333,0
61350,IL,2;1,14990,8-11-2010,40.10,-88.20,4;01,Kendall,48283,7138;095238,16795;98361
62996,IL,2;16,14943;78,01/26/2012,41.83,-87.81,3;71,Bureau,51155,6918;416667,15983;40984
60053,IL,2;16,18212,06/15/2012,42.27,-89.06,3;75,Lake,27031,8431;481481,16155;7377
62948,IL,2;16,17752,12/31/2007,37.72,-89.21,4;25,Cook,48491,8218;518519,18309;83607
62966,IL,2;16,14943;78,01/26/2012,42.30,-89.35,3;77,Cook,55053,6918;416667,16241;90164
61561,IL,2;16,22653;61,4-9-2010,41.69,-88.33,3;74,Menard,21239,10487;78241,16112;65574
62237,IL,2;16,21374,06/23/2010,41.32,-89.19,3;91,Ogle,54083,9895;37037,16845;04918
61548,IL,2;2,18305,03/17/2009,42.16,-87.96,3;79,0,21239,8320;454545,16630;43716
60642,IL,2;2,29900,7-9-2008,41.83,-87.68,3;67,Cook,0,13590;90909,16103;87978
62025,IL,2;25,29484,08/15/2007,41.83,-87.68,3;7,Champaign,51113,13104,16604;5082
60543,IL,2;28,33100,8-10-2007,39.96,-89.72,4;14,Ford,48259,14517;54386,18826;81967
61061,IL,2;3,12829;55,4-1-2011,41.98,-89.57,3;84,Ford,17141,5578;065217,17615;7377
61067,IL,2;31,26580,11/13/2006,39.76,-89.72,4;2,Ford,17177,11506;49351,19350;98361
62896,IL,2;34,19865;8,12/29/2009,0,0,0,Alexander,53021,8489;65812,0
60443,IL,2;35,9053;14,3-12-2012,42.06,-87.93,3;68,Macon,27031,3852;4,17248;74317
60056,IL,2;4,16280,06/20/2012,40.30,-88.02,3;99,Cook,27031,6783;333333,19099;67213
60089,IL,2;4,19200,05/15/2012,40.99,-88.20,3;9,Bureau,47095,8000,18668;85246
60628,IL,2;4,39049,11/30/2003,40.99,-88.20,3;9,Winnebago,27031,16270;41667,18668;85246
60647,IL,2;4,28500,12/30/2001,40.99,-88.20,3;9,Cook,27031,11875,18668;85246
61801,IL,2;4,45397,05/22/2008,37.16,-89.36,4;25,La Salle,39021,18915;41667,20344;2623
60558,IL,2;4,20500,06/21/2007,39.85,-88.93,4;13,Pulaski,27031,8541;666667,19769;83607
61064,IL,2;4,18963,1-6-2009,42.07,-87.72,3;68,Cook,17141,7901;25,17615;7377
60561,IL,2;4,15000,06/15/2011,41.29,-89.50,3;94,Williamson,0,6250,18860;32787
60462,IL,2;4,7643,02/20/2007,42.24,-88.96,3;74,Jackson,27031,3184;583333,17902;95082
60561,IL,2;4,15000,6-6-2011,41.80,-87.87,3;73,Woodford,0,6250,17855;08197
61536,IL,2;42,18479,11-1-2011,41.35,-88.83,3;87,Randolph,17143,7635;950413,18679;62295
60178,IL,2;45,26750,03/27/2009,37.15,-89.17,4;25,Woodford,0,10918;36735,20768;10109
60625,IL,2;45,28554;88,4-9-2010,42.04,-87.78,3;64,0,27031,11655;05306,17787;26776
62901,IL,2;47,18753,08/15/2007,37.80,-89.03,4;23,Madison,55053,7592;307692,20839;10656
60137,IL,2;5,13250,11/19/2012,37.76,-89.33,4;26,Kendall,0,5300,21241;80328
61530,IL,2;5,24974,12-10-2008,40.79,-89.20,3;94,Ogle,21239,9989;6,19646;17486
62002,IL,2;5,11194;5,12/23/2011,38.18,-89.60,4;3,Stephenson,51113,4477;8,21441;25683
61528,IL,2;5,24282,06/24/2009,40.79,-89.36,3;92,Franklin,17143,9712;8,19546;44809
60423,IL,2;5,25250,6-3-2009,41.90,-87.65,3;7,Cook,17197,10100,18449;45355
62896,IL,2;5,16663,06/28/2010,0,0,0,Cook,53021,6665;2,0
61571,IL,2;52,34000,5-11-2010,38.80,-89.96,4;29,Lake,51185,13492;06349,21562;52459
61048,IL,2;52,17900,01/14/2010,41.69,-88.33,3;74,Cook,17177,7103;174603,18798;09836
60614,IL,2;55,106023,8-9-2010,42.01,-89.33,3;81,Cook,27031,41577;64706,19377;90984
61265,IL,2.592,28813,03/22/2010,42.29,-89.47,3;78,Champaign,17161,11;11612654,19541980;33
61028,IL,2.592,28813,03/22/2010,37.90,-88.92,4;25,Cook,17085,11;11612654,21971803;28
60201,IL,2;6,26210,02/18/2010,41.51,-87.73,3;71,Ogle,27031,10080;76923,19239;28962
61606,IL,2;64,21000,3-12-2009,42.06,-87.93,3;68,Du Page,17143,7954;545455,19377;31148
61103,IL,2;64,10928,10-3-2011,42.16,-87.96,3;79,0,55139,4139;393939,19956;52459
60402,IL,2;66,23200,03/28/2006,41.83,-87.68,3;71,Cook,27031,8721;804511,19683;27322
60514,IL,2.688,30172;19,03/26/2010,41.83,-87.68,3;7,Du Page,0,11;22477307,19836852;46
60008,IL,2.688,14433;01,03/26/2010,40.10,-88.20,4;01,0,27031,5;369423363,21498859;02
61028,IL,2.688,30172;19,03/26/2010,41.80,-87.90,3;73,Peoria,17085,11;22477307,19997691;8
60640,IL,2;7,30560,07/16/2008,41.98,-89.57,3;84,De Kalb,27031,11318;51852,20679;34426
