Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
91744,CA,5.98,22500.0,08/30/2011,37.84,-121.97,5;22,Los Angeles,6037
93277,CA,5.98,32950.0,08/31/2011,38.61,-120.97,6;70,Riverside,6107
92821,CA,5.98,28000.0,9/7/2011,36.52,-119.39,5;81,Riverside,51137
91108,CA,5.98,27800.0,09/19/2011,36.93,-119.56,5;53,San Bernardino,6037
92835,CA,5.98,74942.0,09/19/2011,38.93,-121.25,5;59,San Bernardino,51137
93311,CA,5.98,37674.0,09/23/2011,33.17,-116.27,5;66,San Bernardino,6029
92562,CA,5.98,37674.0,09/24/2011,35.61,-120.76,7;52,San Bernardino,6065
92120,CA,5.98,33562.0,09/28/2011,33.72,-116.51,6;44,San Bernardino,6073
92407,CA,5.98,33972.76,09/28/2011,36.89,-121.24,5;53,San Bernardino,6071
95340,CA,5.98,32971.0,09/29/2011,33.39,-117.29,5;87,Riverside,6047
92308,CA,5.98,39226.2,10/17/2011,36.91,-119.58,6;05,Riverside,6071
92346,CA,5.98,38391.6,10/17/2011,0,0,5;15,Riverside,6071
92570,CA,5.98,39104.0,10/21/2011,33.38,-117.07,6;34,Riverside,6065
92307,CA,5.98,39104.0,10/24/2011,37.34,-122.11,5;94,Orange,6071
92308,CA,5.98,38187.5,10/27/2011,37.54,-122.30,8;13,Orange,6071
92555,CA,5.98,36660.0,11/2/2011,36.40,-119.38,5;85,Riverside,6065
91007,CA,5.98,35438.0,11/3/2011,33.54,-117.33,6;28,Riverside,6037
91761,CA,5.98,31554.88,11/14/2011,34.25,-118.78,6;15,Riverside,6071
91723,CA,5.98,53600.0,11/17/2011,33.78,-116.41,6;15,Riverside,6037
91752,CA,5.98,33630.0,12/13/2011,34.07,-117.84,6;15,Orange,6065
91350,CA,5.98,37000.0,12/19/2011,33.78,-116.41,5;94,Orange,6037
92128,CA,5.98,41750.0,12/20/2011,32.79,-117.23,6;01,Ventura,6073
92371,CA,5.98,39110.0,12/27/2011,34.44,-119.61,6;01,Ventura,6071
91390,CA,5.98,38870.0,2/1/2010,34.43,-119.77,5;47,Los Angeles,6037
93311,CA,5.98,50112.4,2/8/2010,34.50,-120.12,6;15,Los Angeles,6029
92065,CA,5.98,45000.0,2/11/2010,37.06,-121.55,6;34,San Bernardino,6073
92544,CA,5.98,45825.0,3/2/2010,37.06,-121.55,6;41,San Bernardino,6065
92129,CA,5.98,33312.74,3/5/2010,37.17,-121.65,6;30,San Bernardino,6073
94926,CA,5.98,41053.0,3/11/2010,37.17,-121.65,6;01,San Bernardino,6097
96021,CA,5.98,34566.94,03/17/2010,37.17,-121.65,5;97,San Bernardino,6103
91977,CA,5.98,34200.0,03/18/2010,37.04,-122.10,0,San Bernardino,6073
92110,CA,5.98,32480.0,03/27/2010,37.03,-121.98,5;97,Riverside,6073
95476,CA,5.98,33989.5,4/1/2010,37.25,-122.06,0,Riverside,6097
94543,CA,5.98,32489.94,4/2/2010,37.25,-122.06,5;75,Riverside,0
95404,CA,5.98,44890.0,4/12/2010,37.25,-122.06,5;66,Riverside,6097
90232,CA,5.98,33860.0,04/15/2010,34.07,-118.54,5;66,Riverside,6037
93631,CA,5.98,47720.4,04/19/2010,34.20,-118.69,0,Riverside,6019
92374,CA,5.98,39632.0,04/19/2010,34.26,-118.32,6;77,Riverside,6071
91901,CA,5.98,32500.0,04/20/2010,34.16,-118.40,6;79,Riverside,6073
92106,CA,5.98,30192.0,04/20/2010,37.31,-121.96,6;82,Riverside,6073
92374,CA,5.98,39632.0,04/21/2010,37.19,-121.83,6;82,Riverside,6071
95135,CA,5.98,38584.0,04/27/2010,37.19,-121.83,5;80,San Diego,6085
91773,CA,5.98,46400.0,04/27/2010,37.19,-121.83,6;95,San Diego,6037
91390,CA,5.98,40750.0,5/2/2010,37.32,-121.91,6;72,San Bernardino,6037
95409,CA,5.98,38622.0,5/4/2010,37.21,-121.75,6;72,San Diego,6097
95405,CA,5.98,34404.0,5/5/2010,37.95,-121.12,5;98,Riverside,6097
93065,CA,5.98,29191.0,05/17/2010,38.01,-121.38,5;93,Riverside,6111
90815,CA,5.98,38448.0,05/25/2010,38.35,-120.20,5;93,Orange,6037
91390,CA,5.98,38870.0,6/8/2010,38.42,-120.44,5;93,Orange,6037
95124,CA,5.98,28331.0,9/6/2011,37.83,-121.03,5;93,San Diego,6085
92307,CA,5.98,34627.5,06/17/2010,37.29,-120.48,5;93,San Diego,6071
91750,CA,5.98,43870.0,06/22/2010,37.98,-120.39,6;29,San Diego,6037
92260,CA,5.98,30780.0,06/25/2010,37.98,-120.39,6;06,Riverside,6065
93012,CA,5.98,30500.0,07/23/2010,37.98,-120.39,0,Riverside,6111
90808,CA,5.98,32621.0,07/30/2010,37.95,-120.20,5;96,Riverside,6037
92260,CA,5.98,35962.0,07/30/2010,37.41,-120.59,5;95,Kings,6065
92308,CA,5.98,26850.0,8/2/2010,38.44,-122.78,5;95,Kings,6071
92373,CA,5.98,32472.0,08/22/2010,38.45,-122.59,5;90,Tulare,6071
94513,CA,5.98,29523.0,9/7/2010,38.40,-122.86,5;29,Riverside,6013
94513,CA,5.98,29523.0,9/7/2010,38.24,-122.46,5;90,Riverside,6013
94513,CA,5.98,29523.0,9/7/2010,38.24,-122.46,5;90,Mendocino,6013
92373,CA,5.98,40000.0,9/7/2010,38.24,-122.46,5;93,Lake,6071
90603,CA,5.98,31361.0,09/23/2010,38.24,-122.46,5;22,Kern,6037
94618,CA,5.98,34909.6,09/24/2010,39.00,-121.09,5;09,Kern,6001
92307,CA,5.98,28950.0,09/29/2010,39.00,-121.09,5;58,Kern,6071
93546,CA,5.98,31320.0,09/29/2010,38.88,-120.98,5;57,Kern,6051
90266,CA,5.98,42012.0,10/25/2010,38.60,-120.84,5;29,Kern,6037
95338,CA,5.98,32759.11,12/3/2010,38.78,-122.12,5;49,Kern,6043
91006,CA,5.98,33674.0,12/7/2010,39.03,-120.82,5;44,Kern,6037
93619,CA,5.98,36650.0,12/9/2010,38.93,-121.25,4;99,Kern,0
95361,CA,5.98,36964.85,07/29/2009,38.81,-121.16,6;41,Kern,6099
92120,CA,5.98,24793.0,09/14/2011,38.73,-120.80,5;95,Kern,6073
92111,CA,5.98,39609.0,08/14/2009,38.72,-121.00,5;95,San Luis Obispo,6073
93110,CA,5.98,30828.95,10/19/2009,38.61,-120.97,5;10,San Luis Obispo,6083
94549,CA,5.98,29801.0,10/27/2009,38.35,-121.93,5;10,San Luis Obispo,6013
92336,CA,5.98,33314.0,10/27/2009,38.35,-121.93,6;63,San Luis Obispo,6071
92307,CA,5.98,32800.17,10/29/2009,34.28,-118.61,5;59,Riverside,6071
90805,CA,5.98,44712.0,11/3/2009,34.14,-118.42,5;38,Riverside,6037
95409,CA,5.98,42128.0,11/12/2009,34.17,-118.43,5;65,San Luis Obispo,6097
91302,CA,5.98,39400.0,11/13/2009,38.76,-121.16,5;65,San Luis Obispo,6037
95648,CA,5.98,35400.0,11/18/2009,38.68,-121.05,5;49,San Luis Obispo,6061
92220,CA,5.98,34393.0,11/20/2009,38.68,-121.05,5;86,Riverside,6065
94952,CA,5.98,40946.0,12/2/2009,33.73,-118.31,5;55,Fresno,6097
93240,CA,5.98,37375.0,12/2/2009,34.14,-118.42,5;57,Fresno,6029
93514,CA,5.98,36295.0,12/3/2009,38.81,-121.28,5;57,Tulare,6027
94566,CA,5.98,26628.8,12/8/2009,38.81,-121.28,5;96,0,6001
91301,CA,5.98,41000.0,12/11/2009,32.80,-116.71,8;07,Fresno,6037
95641,CA,5.98,45000.0,12/17/2009,32.80,-116.71,7;22,Fresno,6067
92020,CA,5.98,36128.0,12/22/2009,39.72,-122.05,7;99,Fresno,6073
90210,CA,5.98,47000.0,12/12/2008,32.69,-116.80,7;33,Riverside,6037
93311,CA,5.98,29662.0,09/26/2011,32.75,-116.99,5;77,Riverside,6029
93312,CA,5.98,26906.0,09/26/2011,32.75,-116.99,5;68,Orange,6029
92029,CA,5.98,37410.0,9/4/2009,32.75,-116.99,5;24,Orange,6073
92028,CA,5.98,22544.0,10/15/2009,39.90,-121.83,6;40,Fresno,6073
93609,CA,5.98,42000.0,09/28/2011,39.05,-121.61,6;13,Fresno,6019
94027,CA,5.98,40390.0,10/8/2011,40.60,-122.46,6;27,0,6081
95035,CA,5.98,21625.8,09/30/2011,40.60,-122.46,6;46,San Bernardino,6085
95139,CA,5.98,31500.0,10/3/2011,40.33,-122.45,5;68,Orange,6085
93618,CA,5.98,29600.0,10/4/2011,40.33,-122.45,5;75,Orange,6107
93308,CA,5.98,29124.0,10/17/2011,40.56,-122.07,6;03,Orange,6029
95765,CA,5.98,33172.0,10/18/2011,40.13,-122.43,6;03,Orange,6061
95957,CA,5.98,28883.4,10/19/2011,40.13,-122.43,5;82,Contra Costa,6101
95628,CA,5.98,30900.0,6/11/2012,40.63,-121.87,5;62,Kern,6067
95630,CA,5.98,29751.0,8/10/2012,32.77,-116.86,5;89,San Mateo,6067
95835,CA,5.98,29751.0,07/24/2012,38.58,-121.37,5;88,Yolo,6067
95833,CA,5.98,19696.24,1/3/2012,32.79,-116.96,5;17,Riverside,6067
93446,CA,5.98,29000.0,10/24/2011,32.79,-116.96,5;32,Santa Clara,6079
91311,CA,5.98,29750.5,6/7/2012,33.05,-117.25,6;13,Orange,6037
90066,CA,5.98,29750.5,09/28/2012,33.05,-117.25,6;40,Orange,6037
93465,CA,5.98,34000.0,10/25/2011,33.07,-116.83,6;34,Orange,6079
92503,CA,5.98,28405.0,10/26/2011,33.15,-117.17,7;11,Orange,6065
90036,CA,5.98,29000.0,11/19/2012,33.11,-117.16,5;35,Orange,6037
91604,CA,5.98,35000.0,1/9/2012,38.66,-121.35,5;36,Orange,6037
92225,CA,5.98,37785.0,11/3/2011,38.62,-121.38,5;40,Santa Clara,6065
92883,CA,5.98,38870.0,11/17/2011,32.99,-116.41,5;44,Santa Clara,6065
95953,CA,5.98,30807.74,1/10/2012,33.13,-116.98,5;44,San Mateo,6101
92602,CA,5.98,28957.0,04/24/2012,37.97,-121.96,5;44,Santa Clara,51137
92025,CA,5.98,30350.0,6/4/2012,37.31,-121.96,5;44,Santa Clara,6073
92029,CA,5.98,23073.0,12/18/2012,38.91,-122.79,5;83,Orange,6073
92075,CA,5.98,47720.4,1/5/2012,33.75,-118.13,5;38,Los Angeles,6073
92120,CA,5.98,33562.0,01/30/2012,35.96,-118.92,6;25,Kern,6073
92128,CA,5.98,41750.0,3/7/2012,36.29,-119.38,6;12,Orange,6073
92131,CA,5.98,25876.0,08/30/2012,34.49,-117.36,5;22,Orange,6073
93311,CA,5.98,29750.5,7/9/2012,34.09,-118.41,5;99,Sonoma,6029
93312,CA,5.98,27328.0,02/23/2012,33.90,-117.40,6;17,Orange,6029
93312,CA,5.98,38272.0,8/3/2012,33.99,-117.44,5;68,Orange,6029
93312,CA,5.98,26906.0,02/13/2012,33.99,-117.44,6;39,San Francisco,6029
93312,CA,5.98,26606.0,2/8/2012,33.99,-117.44,6;39,0,6029
95122,CA,5.98,24938.79,06/30/2012,32.99,-117.07,5;71,San Mateo,6085
93446,CA,5.98,29000.0,03/21/2012,32.89,-117.07,5;35,Contra Costa,6079
93609,CA,5.98,42000.0,01/13/2012,32.89,-117.07,5;52,Contra Costa,6019
93405,CA,5.98,32120.85,12/4/2011,33.60,-117.71,5;59,Contra Costa,6079
94115,CA,5.98,30820.0,01/17/2012,33.99,-117.44,5;66,Contra Costa,0
95953,CA,5.98,30807.74,12/4/2011,33.48,-117.22,6;82,0,6101
95129,CA,5.98,28331.0,7/7/2011,35.43,-118.83,7;11,Orange,6085
93312,CA,5.98,29587.0,7/7/2011,35.54,-118.91,6;72,Tulare,6029
91001,CA,5.98,54000.0,06/29/2011,35.15,-119.06,5;32,Tulare,6037
93536,CA,5.98,47720.4,06/28/2011,35.38,-119.20,5;76,Alameda,6037
92210,CA,5.98,32488.32,06/21/2011,0,0,5;88,Alameda,6065
92082,CA,5.98,47720.4,06/17/2011,35.38,-119.20,6;34,Alameda,6073
92064,CA,5.98,47720.4,06/17/2011,0,0,5;95,Solano,6073
92545,CA,5.98,28700.0,06/15/2011,35.29,-120.81,6;46,Orange,6065
91011,CA,5.98,37379.23,06/13/2011,34.60,-120.39,7;64,Orange,6037
91381,CA,5.98,54429.6,6/12/2011,34.60,-120.39,5;10,Tulare,6037
93108,CA,5.98,42987.0,6/3/2011,34.71,-120.01,5;62,Inyo,6083
92021,CA,5.98,29000.0,6/3/2011,0,0,6;01,Los Angeles,6073
92683,CA,5.98,47720.4,05/31/2011,35.61,-120.76,5;29,Los Angeles,51137
92692,CA,5.98,54429.6,05/26/2011,33.53,-117.04,6;79,Alameda,51137
91390,CA,5.98,54429.6,05/26/2011,35.89,-120.60,6;11,Mono,6037
91381,CA,5.98,54429.6,05/26/2011,35.89,-120.60,5;57,Los Angeles,6037
92677,CA,5.98,47720.4,05/24/2011,34.82,-120.41,5;97,Alameda,51137
91384,CA,5.98,54429.6,05/17/2011,34.64,-120.02,0,0,6037
94582,CA,5.98,47720.4,05/13/2011,35.54,-120.75,6;17,0,0
93446,CA,5.98,32824.0,5/3/2011,35.54,-120.75,5;75,Contra Costa,6079
91709,CA,5.98,33726.0,04/28/2011,36.52,-119.87,4;93,Contra Costa,6071
95961,CA,5.98,47720.4,04/28/2011,36.93,-119.56,5;76,Contra Costa,6115
93291,CA,5.98,47720.4,04/27/2011,36.93,-119.56,5;88,Los Angeles,6107
91354,CA,5.98,55429.6,04/25/2011,36.93,-119.56,5;32,Alameda,6037
92075,CA,5.98,47720.4,04/25/2011,36.93,-119.56,6;26,Riverside,6073
91941,CA,5.98,33914.0,04/25/2011,36.93,-119.56,7;54,Alameda,6073
95123,CA,5.98,31961.87,4/12/2011,37.17,-119.71,5;10,Orange,6085
93433,CA,5.98,47720.4,4/12/2011,36.91,-119.58,6;28,Contra Costa,6079
95667,CA,5.98,47720.4,4/6/2011,0,0,6;18,Ventura,6017
94018,CA,5.98,47720.4,03/31/2011,36.48,-119.50,5;79,Sonoma,6081
91776,CA,5.98,47720.4,03/30/2011,37.01,-119.94,6;46,Sonoma,6037
93535,CA,5.98,47720.4,03/25/2011,37.01,-119.94,5;91,Marin,6037
94526,CA,5.98,47720.4,03/22/2011,36.80,-119.80,5;75,Sonoma,6013
92282,CA,5.98,31591.0,03/18/2011,33.71,-117.90,5;69,Sonoma,6065
92021,CA,5.98,34445.0,03/17/2011,36.80,-119.80,7;99,Marin,6073
95695,CA,5.98,47720.4,3/11/2011,36.80,-119.80,5;71,Santa Cruz,6113
94598,CA,5.98,47720.4,3/11/2011,36.79,-119.92,6;00,Santa Cruz,6013
92592,CA,5.98,32292.0,3/7/2011,33.67,-117.90,5;93,Santa Cruz,6065
94404,CA,5.98,47720.4,02/28/2011,33.64,-117.91,6;12,Ventura,6081
92008,CA,5.98,47720.4,02/23/2011,37.36,-122.14,5;97,Ventura,6073
92308,CA,5.98,47720.4,2/3/2011,33.60,-117.66,0,Los Angeles,6071
93465,CA,5.98,47720.4,01/31/2011,33.71,-117.90,5;81,Los Angeles,6079
90274,CA,5.98,27682.0,01/24/2011,33.76,-117.88,6;16,Alameda,6037
91789,CA,5.98,47720.4,01/20/2011,37.45,-122.17,6;52,San Diego,6037
92530,CA,5.98,44850.0,01/17/2011,37.40,-122.29,6;29,San Luis Obispo,6065
95928,CA,5.98,30589.88,1/12/2011,34.28,-118.55,5;90,Placer,46019
95694,CA,5.982,43394.0,11/1/1999,36.27,-119.63,5;93,Shasta,6113
94584,CA,5.984,53047.96,03/29/2007,36.27,-119.63,6;22,San Luis Obispo,0
94070,CA,5.984,43237.61,03/23/2007,33.71,-117.94,5;84,Fresno,6081
94564,CA,5.984,53047.96,03/29/2007,33.71,-117.94,5;93,Los Angeles,6013
95476,CA,5.984,45776.0,08/28/2007,38.35,-120.20,6;15,Los Angeles,6097
95746,CA,5.984,90297.0,7/10/2007,33.92,-117.86,5;62,San Diego,6061
92264,CA,5.984,43672.0,06/19/2007,38.18,-122.25,6;15,Los Angeles,6065
94037,CA,5.984,45935.0,09/17/2007,37.87,-121.68,6;06,Los Angeles,6081
95148,CA,5.984,42696.0,10/15/2007,37.87,-121.68,0,Santa Clara,6085
90290,CA,5.984,47378.0,11/21/2007,33.75,-117.94,5;96,Alameda,6037
90720,CA,5.984,46344.7,05/16/2008,33.93,-117.56,6;56,Placer,51137
95401,CA,5.984,45964.62,2/1/2008,33.81,-117.79,6;01,Santa Clara,6097
92264,CA,5.984,43672.0,2/8/2007,33.88,-117.85,5;93,Kern,6065
94542,CA,5.984,39104.84,02/28/2005,33.88,-117.85,7;55,Kern,6001
95658,CA,5.984,41765.0,01/19/2005,36.40,-119.38,5;29,Kern,6061
95993,CA,5.984,34427.86,8/2/2005,35.09,-118.13,6;17,Santa Clara,6101
95032,CA,5.984,37254.0,11/3/2005,34.49,-118.22,6;03,Los Angeles,6085
92647,CA,5.984,45562.18,5/11/2005,34.69,-117.90,7;14,Fresno,51137
95060,CA,5.984,29098.0,04/20/2006,34.72,-118.48,5;98,San Bernardino,6087
95470,CA,5.984,41554.0,08/16/2005,38.55,-122.15,5;70,Fresno,6045
93614,CA,5.984,39248.96,8/9/2005,37.65,-121.85,5;22,0,6039
95062,CA,5.984,39169.0,10/25/2005,33.79,-118.29,5;86,San Diego,6087
95521,CA,5.984,34350.8,06/30/2006,34.29,-118.50,5;22,Los Angeles,32013
95928,CA,5.984,37578.61,03/30/2006,34.15,-118.52,6;48,Sonoma,46019
95148,CA,5.984,42696.0,9/4/2008,34.22,-118.59,4;99,San Diego,6085
95401,CA,5.984,45964.62,04/15/2008,34.28,-118.61,5;71,Kern,6097
95640,CA,5.984,44880.0,03/13/2008,37.65,-121.85,6;77,Calaveras,6005
95650,CA,5.984,44600.0,05/13/2008,38.55,-122.39,7;72,Fresno,6061
95776,CA,5.984,43859.0,12/12/2007,33.83,-117.50,6;13,San Diego,6113
95901,CA,5.984,48200.0,9/4/2007,33.83,-117.50,6;03,Los Angeles,6115
95993,CA,5.984,45000.0,07/25/2007,33.83,-117.60,5;92,Imperial,6101
90802,CA,5.984,58894.0,9/1/2009,33.89,-117.78,5;91,San Bernardino,6037
92004,CA,5.984,45248.0,6/8/2007,34.28,-119.22,5;87,San Diego,6073
92021,CA,5.984,40876.0,08/28/2007,34.23,-119.07,5;53,Los Angeles,6073
92064,CA,5.984,44504.0,06/13/2007,37.96,-122.38,5;44,Los Angeles,6073
92065,CA,5.984,43928.0,5/11/2007,37.97,-122.50,5;41,Orange,6073
94037,CA,5.984,45935.0,08/18/2008,34.20,-118.98,8;13,San Diego,6081
95442,CA,5.984,43720.0,3/1/2012,34.29,-118.50,5;53,San Luis Obispo,6097
93268,CA,5.984,44947.0,12/21/2007,34.31,-118.87,8;17,San Bernardino,6029
93304,CA,5.984,48421.0,12/4/2007,34.51,-119.29,5;82,Los Angeles,6029
93307,CA,5.984,43205.0,01/14/2008,38.34,-122.70,5;62,Los Angeles,6029
93631,CA,5.984,44518.0,12/28/2007,38.13,-122.56,5;81,Riverside,6019
93638,CA,5.984,45606.0,12/19/2007,38.23,-122.56,5;46,Orange,6039
93551,CA,5.984,46018.0,06/14/2007,37.99,-122.58,5;69,Los Angeles,6037
94563,CA,5.984,49368.0,8/6/2007,37.00,-121.87,7;22,Riverside,6013
94901,CA,5.984,42273.0,1/3/2008,37.00,-121.87,5;36,Los Angeles,6041
94901,CA,5.984,39988.0,01/28/2008,37.00,-121.87,6;34,Los Angeles,6041
94904,CA,5.984,40361.0,09/23/2008,37.10,-122.08,5;96,Orange,6041
94920,CA,5.984,49890.0,08/15/2007,38.18,-122.25,5;75,Yolo,6041
94947,CA,5.984,41029.0,9/4/2007,34.23,-118.34,6;08,San Bernardino,6041
94952,CA,5.984,41827.0,9/2/2008,40.60,-122.46,5;41,San Bernardino,6097
95650,CA,5.984,44600.0,02/22/2008,33.05,-117.25,7;88,Kern,6061
90802,CA,5.984,58894.0,02/29/2008,37.21,-121.75,5;58,Riverside,6037
94904,CA,5.984,40361.0,06/20/2008,37.68,-121.75,6;17,Ventura,6041
94952,CA,5.984,41827.0,06/20/2008,37.65,-121.85,5;86,San Luis Obispo,6097
92004,CA,5.984,45248.0,4/6/2007,33.38,-117.07,7;52,Placer,6073
92064,CA,5.984,44504.0,4/6/2007,33.38,-117.07,5;75,Los Angeles,6073
93551,CA,5.984,46018.0,04/16/2007,38.35,-121.93,5;91,Orange,6037
92065,CA,5.984,43928.0,04/22/2007,38.34,-122.70,5;95,Los Angeles,6073
95993,CA,5.984,45000.0,04/30/2007,33.82,-117.91,7;03,Sonoma,6101
94920,CA,5.984,49890.0,5/11/2007,33.92,-117.86,7;93,San Bernardino,6041
94563,CA,5.984,49368.0,05/17/2007,34.60,-120.39,5;93,Sutter,6013
92021,CA,5.984,40876.0,6/5/2007,35.89,-120.60,6;70,Ventura,6073
94947,CA,5.984,41029.0,6/11/2007,34.51,-119.29,5;44,Los Angeles,6041
95901,CA,5.984,48200.0,07/16/2007,35.54,-120.75,6;30,Ventura,6115
93304,CA,5.984,48421.0,8/1/2007,32.95,-117.19,6;03,San Bernardino,6029
93631,CA,5.984,44518.0,08/20/2007,38.76,-121.16,5;83,Los Angeles,6019
90290,CA,5.984,47378.0,9/10/2007,34.23,-119.07,6;13,Kern,6037
93638,CA,5.984,45606.0,09/20/2007,33.48,-117.22,6;07,Orange,6039
95776,CA,5.984,43859.0,10/19/2007,37.01,-119.94,5;49,Orange,6113
94901,CA,5.984,42273.0,10/24/2007,39.03,-120.82,6;34,Los Angeles,6041
93268,CA,5.984,44947.0,11/21/2007,33.70,-116.33,5;89,Los Angeles,6029
95640,CA,5.984,44880.0,12/3/2007,33.71,-117.94,6;36,Los Angeles,6005
93307,CA,5.984,43205.0,12/4/2007,38.45,-122.59,6;60,Tulare,6029
94901,CA,5.984,39988.0,12/4/2007,35.15,-119.06,5;76,Orange,6041
90720,CA,5.984,46344.7,12/18/2007,33.71,-117.90,5;95,Los Angeles,51137
94598,CA,5.984,41873.88,12/1/2008,33.53,-117.04,6;73,Orange,6013
94022,CA,5.984,43175.0,11/18/2010,40.56,-122.07,6;98,Kern,6085
94901,CA,59.844,44568.12,09/25/2001,33.60,-117.66,6;12,Riverside,6041
91902,CA,59.844,45992.01,5/6/2003,35.38,-119.20,5;88,San Diego,6073
90604,CA,5.985,31164.0,11/6/2013,0,0,5;44,San Bernardino,6037
94507,CA,5.986,48127.0,01/13/2004,32.75,-116.99,5;09,Merced,6013
93737,CA,59.868,44700.0,10/25/2002,35.29,-120.81,6;22,San Bernardino,0
94960,CA,59.868,45969.38,10/10/2002,32.79,-117.23,6;16,San Bernardino,6041
95020,CA,5.99,65868.0,7/3/2001,37.95,-121.12,5;88,Riverside,6085
95682,CA,5.99,53792.0,11/1/2001,37.25,-122.06,5;95,San Bernardino,6017
90068,CA,5.99,39000.0,11/5/2013,37.97,-122.50,5;52,San Bernardino,6037
95624,CA,5.99,56199.0,03/17/2009,34.13,-118.02,6;29,Riverside,6067
91007,CA,5.993,40043.55,08/13/2002,33.72,-116.51,6;70,Los Angeles,6037
95928,CA,5.994,46353.0,02/20/2002,33.71,-117.94,5;79,San Bernardino,46019
92374,CA,5.995,27089.0,07/13/2012,33.90,-117.40,5;53,Los Angeles,6071
91302,CA,59.964,47480.0,06/21/2004,32.79,-116.96,5;67,Riverside,6037
94710,CA,6.0,45757.78,11/28/2006,38.81,-121.16,6;18,Los Angeles,6001
94578,CA,6.0,38170.0,9/5/2007,32.77,-116.86,6;04,San Diego,6001
92103,CA,6.0,44000.0,12/28/2006,39.00,-121.09,5;15,San Bernardino,6073
95120,CA,6.0,36936.0,06/14/2007,33.08,-117.13,6;39,Los Angeles,6085
95951,CA,6.0,45247.78,04/13/2007,34.01,-117.85,6;39,Kern,6021
94558,CA,6.0,45757.78,01/23/2008,34.69,-117.90,6;39,San Diego,6055
94018,CA,6.0,47905.0,03/29/2007,38.81,-121.28,6;39,Riverside,6081
95125,CA,6.0,46500.0,5/9/2007,38.60,-120.84,6;39,San Diego,6085
95003,CA,6.0,57305.0,04/26/2007,36.93,-119.56,6;39,Sonoma,6087
94904,CA,6.0,89405.64,06/15/2007,39.90,-121.83,6;39,Tehama,6041
92277,CA,6.0,0.0,12/10/2013,35.38,-119.20,6;39,San Diego,6071
94904,CA,6.0,45757.78,5/9/2007,0,0,6;70,San Diego,6041
94515,CA,6.0,45757.78,02/27/2007,33.15,-117.17,5;32,Sonoma,6055
92308,CA,6.0,50384.0,09/24/2008,37.98,-120.39,5;94,0,6071
92308,CA,6.0,34700.0,9/6/2013,37.95,-120.20,4;05,Sonoma,6071
92308,CA,6.0,22800.0,03/13/2013,37.17,-119.71,0,Los Angeles,6071
92308,CA,6.0,27600.0,02/24/2014,36.80,-119.80,4;05,Fresno,6071
92308,CA,6.0,36000.0,07/27/2013,36.79,-119.92,0,San Bernardino,6071
92311,CA,6.0,29400.0,01/13/2014,40.13,-122.43,4;73,San Diego,6071
92311,CA,6.0,29400.0,01/29/2014,37.41,-120.59,5;55,San Diego,6071
92313,CA,6.0,33044.42,6/5/2013,36.93,-119.56,5;38,San Bernardino,6071
95616,CA,6.0,52284.0,03/20/2007,33.99,-117.44,6;02,Santa Clara,6113
95969,CA,6.0,45257.78,01/25/2008,33.98,-118.06,6;83,Los Angeles,46019
94070,CA,6.0,49883.0,4/2/2007,33.99,-117.44,5;39,Los Angeles,6081
90275,CA,6.0,48588.45,05/29/2007,36.91,-119.58,5;17,Sonoma,6037
90274,CA,6.0,47095.07,08/14/2007,0,0,4;05,Sonoma,6037
95405,CA,6.0,45757.78,01/16/2007,36.48,-119.50,0,Ventura,6097
94947,CA,6.0,54638.49,04/13/2007,38.42,-120.44,4;92,Los Angeles,6041
94574,CA,6.0,44957.78,10/5/2006,32.89,-117.07,5;08,Los Angeles,6055
94568,CA,6.0,45757.78,12/7/2006,36.93,-119.56,5;70,Santa Clara,6001
95614,CA,6.0,49468.0,11/14/2006,33.85,-116.56,5;70,San Bernardino,6017
93619,CA,6.0,47048.0,1/9/2007,33.71,-117.90,5;15,Los Angeles,0
95066,CA,6.0,54000.0,12/7/2006,37.68,-121.75,5;74,Riverside,6087
95037,CA,6.0,49400.0,04/19/2007,33.83,-117.50,5;57,Ventura,6085
95603,CA,6.0,50485.33,4/2/2007,34.13,-117.15,5;74,Los Angeles,6061
93105,CA,6.0,48490.0,03/20/2007,36.52,-119.87,6;17,Riverside,6083
94508,CA,6.0,51733.01,08/14/2007,39.05,-121.61,5;91,San Bernardino,6055
94521,CA,6.0,46167.78,5/9/2007,33.67,-117.90,5;58,San Bernardino,6013
91381,CA,6.0,49234.72,03/16/2007,33.93,-117.56,5;93,Contra Costa,6037
93240,CA,6.0,56559.0,3/6/2007,33.05,-117.25,5;81,Contra Costa,6029
93722,CA,6.0,47575.46,05/29/2007,32.90,-116.89,5;22,Contra Costa,6019
92313,CA,6.0,26558.02,2/6/2014,37.40,-122.29,5;94,San Bernardino,6071
92313,CA,6.0,45000.0,12/9/2011,38.81,-121.28,5;77,Los Angeles,6071
91711,CA,6.0,31690.0,4/2/2007,34.00,-117.12,5;50,Alameda,6037
94904,CA,6.0,45757.78,11/9/2007,34.36,-117.32,5;93,San Bernardino,6041
93657,CA,6.0,44749.73,9/5/2007,38.73,-120.80,6;63,Mono,6019
92336,CA,6.0,35400.0,10/19/2010,33.83,-117.50,5;91,Los Angeles,6071
93555,CA,6.0,45353.49,06/22/2007,38.88,-120.98,5;93,Mariposa,6029
92336,CA,6.0,29400.0,01/14/2014,39.00,-121.09,5;55,Los Angeles,6071
